Common,139
GPS Time,LastUpdt(WDB),MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-10 17:46:51,2018-04-03 16:01:47.526178,bc:c0:0f:7b:d9:e0,FIBERHOME_bd9e0,WPA2/WPA,-95,2,Fiberhom,Fiber,14.644275,121.060405
2018-04-10 17:47:43,2018-04-03 16:02:40.094553,bc:98:89:9c:55:b0,PLDTHOMEFIBRcharles,WPA2/WPA,-89,11,Fiberhom,Fiber,14.644223,121.060345
2018-04-10 17:47:42,2018-04-03 16:02:38.893832,00:13:33:ea:70:85,PLDTHOMEDSLniXyrol,WPA,-91,11,Baudtec,Broadband,14.644223,121.060357
2018-04-10 17:47:52,2018-04-03 16:02:49.021865,58:70:c6:fd:88:24,YICarCam_fd8824,WPA2,-88,5,Shanghai,Not an AP,14.644442,121.060338
2018-04-10 17:47:53,2018-04-03 16:02:50.113347,fc:b4:e6:82:4d:84,SKYbroadbandA37C,WPA2/WPA,-79,6,AskeyCom,Broadband,14.644493,121.060337
2018-04-10 18:04:29,2018-04-03 16:19:25.239931,88:3f:d3:06:54:10,HUAWEI-7Qj3,WPA2/WPA,-75,10,HuaweiTe,Unidentified,14.644517,121.060325
2018-04-10 18:04:32,2018-04-03 16:19:28.985755,02:1a:11:f5:da:d2,jsnglpmrs,WPA2,-75,1,None,Unidentified,14.644338,121.060357
2018-04-10 18:04:32,2018-04-03 16:19:28.934155,d0:b2:c4:2b:f0:92,Dietdiva,WPA2/WPA,-89,1,Technico,Unidentified,14.644338,121.060357
2018-04-03 02:05:25.156452,2018-04-03 02:05:25.156452,de:53:60:96:fe:f6,DIRECT-OnLAPTOP-BALNBI39msPA,WPA2,-62,10,None,Unidentified,14.644263,121.060878
2018-04-10 18:04:38,2018-04-03 16:19:35.187513,88:3f:d3:06:11:d8,HUAWEI-r3kw,WPA2/WPA,-72,4,HuaweiTe,Unidentified,14.644287,121.060523
2018-04-10 17:47:38,2018-04-03 16:02:34.657440,bc:c0:0f:c8:a9:e8,DIET DIVA PLDT,WPA2/WPA,-66,7,Fiberhom,Fiber,14.644255,121.060445
2018-04-10 17:47:05,2018-04-03 16:02:01.769554,78:c1:a7:23:af:52,SA WAKAS,WPA,-79,11,Zte,Unidentified,14.644313,121.060745
2018-04-10 18:05:33,2018-04-03 16:20:29.835584,70:54:d2:0e:f9:af,40e1fb,WPA2/WPA,-79,1,Pegatron,Unidentified,14.644235,121.060707
2018-04-10 18:05:31,2018-04-03 16:20:27.724056,84:16:f9:ec:75:08,Globe888,WPA2/WPA,-66,1,Tp-LinkT,Unidentified,14.64429,121.060773
2018-04-10 17:47:31,2018-04-03 16:02:27.254715,bc:c0:0f:7b:74:e0,Los Otros,WPA2/WPA,-63,4,Fiberhom,Fiber,14.644312,121.060725
2018-04-10 18:05:36,2018-04-03 16:20:33.024110,70:5a:9e:da:3a:25,SKYLaz,WPA2/WPA,-67,5,Technico,Unidentified,14.64421,121.060545
2018-04-10 17:47:16,2018-04-03 16:02:13.045524,5a:48:22:eb:bc:15,.,WPA2,-66,6,None,Unidentified,14.64431,121.06075
2018-04-10 18:05:24,2018-04-03 16:20:20.838687,88:3f:d3:06:45:0c,Casabongga,WPA2/WPA,-60,8,HuaweiTe,Unidentified,14.644325,121.060805
2018-04-10 17:47:02,2018-04-03 16:01:58.562955,98:e7:f5:a3:7f:39,Smart_Bro_A37F39,WPA2,-73,9,HuaweiTe,Unidentified,14.644318,121.060742
2018-04-10 18:04:46,2018-04-03 16:19:42.512759,bc:c0:0f:bf:6d:10,PLDTHOMEFIBRf6d10,WPA2/WPA,-72,9,Fiberhom,Fiber,14.644317,121.060778
2018-04-10 17:47:05,2018-04-03 16:02:02.044212,90:61:0c:2e:98:25,PLDTHOMEDSLbulok,WPA2/WPA,-76,11,FidaInte,Broadband,14.644313,121.060745
2018-04-10 18:05:29,2018-04-03 16:20:25.882973,50:09:59:84:e3:dd,N2M3RC,WPA2/WPA,-79,11,Technico,Unidentified,14.644325,121.060793
2018-04-10 17:47:16,2018-04-03 16:02:12.632023,e6:8d:8c:82:4a:23,Globo-Associates,OPN,-91,6,None,Unidentified,14.64431,121.06075
2018-04-10 17:47:16,2018-04-03 16:02:12.648191,e6:8d:8c:82:4a:24,Globo-Guest,OPN,-90,6,None,Unidentified,14.64431,121.06075
2018-04-10 17:47:26,2018-04-03 16:02:22.777986,b0:e1:7e:bb:72:d1,HUAWEI-72D1,WPA2,-89,1,HuaweiTe,Unidentified,14.644312,121.060752
2018-04-10 17:47:27,2018-04-03 16:02:23.563151,90:61:0c:3e:57:d6,PLDTHOMEDSL22486,WPA2/WPA,-96,1,FidaInte,Broadband,14.644312,121.060752
2018-04-10 18:05:15,2018-04-03 16:20:12.034543,b2:a2:e7:f4:5f:8b,Excite Prime,WPA2,-76,2,None,Unidentified,14.644322,121.060805
2018-04-10 17:47:36,2018-04-03 16:02:32.544277,b0:89:00:c0:fb:71,Sunday,WPA2,-78,6,HuaweiTe,Unidentified,14.64426,121.06053
2018-03-14 13:31:46.568148,2018-03-14 13:31:46.568148,7c:8b:ca:56:66:ac,Bawal Dito!,WPA2/WPA,-79,6,Tp-LinkT,Unidentified,14.644547,121.06094
2018-03-14 13:31:44.228494,2018-03-14 13:31:44.228494,7c:8b:ca:56:3e:34,Bawal Dito!,WPA2/WPA,-73,6,Tp-LinkT,Unidentified,14.644548,121.060938
2018-03-14 13:31:47.612841,2018-03-14 13:31:47.612841,5c:f2:86:25:2e:3b,SmartBro_252E3B,WPA2,-82,6,IeeeRegi,Unidentified,14.644545,121.060942
2018-03-14 13:31:56.532411,2018-03-14 13:31:56.532411,e4:77:23:a5:7d:e8,bayanDSLWiFi_7DE8,WPA2/WPA,-91,13,Zte,Unidentified,14.64454,121.060943
2018-03-14 13:32:07.012624,2018-03-14 13:32:07.012624,e4:8d:8c:8c:85:29,GloboAsiatico,WPA2,-75,6,Routerbo,Unidentified,14.64412,121.061007
2018-03-14 13:32:07.027599,2018-03-14 13:32:07.027599,e6:8d:8c:8c:85:2a,Globo-Guest,OPN,-75,6,None,Unidentified,14.64412,121.061007
2018-03-14 13:32:05.633912,2018-03-14 13:32:05.633912,e6:8d:8c:5a:8d:ba,xNonex,WPA2/WPA,-90,6,None,Unidentified,14.64417,121.061003
2018-03-14 13:32:06.698598,2018-03-14 13:32:06.698598,e6:8d:8c:8c:85:2b,PCSO,OPN,-74,6,None,Unidentified,14.64412,121.061007
2018-04-03 01:51:34.334244,2018-04-03 01:51:34.334244,5c:6a:80:a3:32:23,UNOMORATO_MAGINHAWA,WPA2/WPA,-56,13,ZyxelCom,Unidentified,14.644502,121.060968
2018-04-03 01:51:14.422576,2018-04-03 01:51:14.422576,fe:2d:5e:14:18:f4,KalimutanMoNaYan,WPA2/WPA,-89,13,None,Unidentified,14.644455,121.061002
2018-04-03 01:51:20.774964,2018-04-03 01:51:20.774964,1c:74:0d:1a:6d:34,PLDTHOMEDSLIZHPQ,WPA2/WPA,-92,4,ZyxelCom,Broadband,14.644438,121.060998
2018-04-03 01:51:25.525224,2018-04-03 01:51:25.525224,c8:3a:35:34:d2:50,NM3RC,WPA2/WPA,-60,6,TendaTec,Unidentified,14.64444,121.061
2018-04-05 14:20:56,2018-04-03 15:10:04.879772,cc:06:77:70:5d:28,PLDTHOMEFIBR05d28,WPA2/WPA,-66,5,Fiberhom,Fiber,14.64455,121.060987
2018-04-05 14:21:01,2018-04-03 15:10:09.824358,00:25:9c:0d:bd:75,linksys,WPA2/WPA,-61,6,Cisco-Li,Unidentified,14.644455,121.061025
2018-04-05 14:21:03,2018-04-03 15:10:12.276258,5c:54:6d:43:94:3c,PGS,WPA2/WPA,-56,9,HuaweiTe,Unidentified,14.644415,121.061033
2018-04-05 14:21:06,2018-04-03 15:10:14.281365,7e:67:a2:7b:51:c4,DIRECT-bTAPOLLOmsNP,WPA2,-75,9,None,Unidentified,14.644275,121.061028
2018-04-05 14:21:01,2018-04-03 15:10:09.786549,2a:3f:69:6c:4a:a1,xNonex,WPA2,-73,6,None,Unidentified,14.644455,121.061025
2018-04-05 14:08:51,2018-04-03 14:57:59.683736,cc:06:77:71:1c:48,WaggingTailsCafe,WPA2/WPA,-82,2,Fiberhom,Fiber,14.64445,121.06098
2018-04-05 14:21:04,2018-04-03 15:10:13.071584,34:ba:9a:57:34:aa,AVANZA LTE,WPA2,-73,7,Asiatelc,Unidentified,14.644373,121.061032
2018-04-05 14:21:04,2018-04-03 15:10:12.497363,44:6e:e5:37:56:01,HUAWEI-5601,WPA2,-81,8,HuaweiTe,Unidentified,14.644373,121.061032
2018-04-05 14:21:04,2018-04-03 15:10:12.811006,60:83:34:dd:9f:35,B315_D9F35,WPA2/WPA,-89,8,HuaweiTe,Unidentified,14.644373,121.061032
2018-04-05 14:21:04,2018-04-03 15:10:13.054369,1c:74:0d:19:23:a8,PLDTHOMEDSLhuehue,WPA2/WPA,-85,8,ZyxelCom,Broadband,14.644373,121.061032
2018-04-05 14:22:43,2018-04-03 15:11:52.285083,34:4b:50:49:07:7f,PLDTMyDSL,WPA2/WPA,-64,11,Zte,Broadband,14.64368,121.057677
2018-04-05 14:22:44,2018-04-03 15:11:52.591875,3c:a8:2a:cf:ba:6a,DIRECT-69-HP DeskJet 3630 series,WPA2,-74,11,HewlettP,Not an AP,14.643722,121.057663
2018-04-10 17:45:57,2018-04-03 16:00:53.784775,fc:b4:e6:a9:0b:d4,SKYbroadband3892,WPA2/WPA,-65,6,AskeyCom,Broadband,14.643968,121.057962
2018-04-10 17:45:51,2018-04-03 16:00:48.217021,18:a3:e8:1f:56:a0,PLDTHOMEFIBR_1f56a0,WPA2/WPA,-56,2,Fiberhom,Fiber,14.643953,121.057695
2018-04-10 17:45:53,2018-04-03 16:00:49.252426,00:13:33:fc:d0:c5,PLDTHOMEDSL,WPA2/WPA,-79,2,Baudtec,Broadband,14.643955,121.057767
2018-04-10 17:45:52,2018-04-03 16:00:48.774948,bc:c0:0f:7b:82:48,FIBERHOME_b8248,WPA2/WPA,-91,2,Fiberhom,Fiber,14.643952,121.05773
2018-04-10 17:45:57,2018-04-03 16:00:53.627422,f0:98:38:f9:56:18,HUAWEI-BDmF,WPA2/WPA,-75,3,HuaweiTe,Unidentified,14.643968,121.057962
2018-04-10 17:45:57,2018-04-03 16:00:53.597780,4c:f9:5d:85:c3:70,virus detected,WPA2/WPA,-90,4,HuaweiTe,Unidentified,14.643968,121.057962
2018-04-10 17:45:58,2018-04-03 16:00:54.632958,50:04:b8:44:c3:e3,KAMS,WPA2/WPA,-78,5,HuaweiTe,Unidentified,14.64397,121.058017
2018-04-10 17:46:05,2018-04-03 16:01:01.339170,74:cc:39:87:88:78,PLDTHOMEFIBR78878,WPA2/WPA,-81,9,Fiberhom,Fiber,14.644003,121.058427
2018-04-10 17:46:02,2018-04-03 16:00:58.760551,5c:54:6d:43:dd:ac,delink2,WPA2/WPA,-89,9,HuaweiTe,Unidentified,14.643988,121.058248
2018-04-10 17:46:04,2018-04-03 16:01:00.793895,20:25:64:c7:0d:e1,95532b,WPA2/WPA,-76,11,Pegatron,Unidentified,14.643997,121.058365
2018-04-10 17:46:05,2018-04-03 16:01:02.077996,bc:c0:0f:7e:d5:e0,Halimaw,WPA2/WPA,-86,11,Fiberhom,Fiber,14.644003,121.058427
2018-04-10 17:46:06,2018-04-03 16:01:02.380481,70:5a:9e:84:13:50,SKYbroadband134D,WPA2/WPA,-79,11,Technico,Broadband,14.644007,121.05849
2018-04-10 17:46:06,2018-04-03 16:01:02.623140,90:61:0c:10:58:38,PLDTMyDSL,WPA2/WPA,-83,11,FidaInte,Broadband,14.644007,121.05849
2018-04-10 17:46:05,2018-04-03 16:01:02.015439,00:13:33:cf:5b:47,PLDTHOMEDSL,WPA2/WPA,-83,11,Baudtec,Broadband,14.644003,121.058427
2018-04-10 17:46:06,2018-04-03 16:01:02.440846,18:a6:f7:27:b6:c5,Jambanooky,WPA2,-90,11,Tp-LinkT,Unidentified,14.644007,121.05849
2018-04-10 17:46:06,2018-04-03 16:01:02.460406,60:e3:27:3c:3f:dd,TP-LINK_3FDD,WPA2,-89,11,Tp-LinkT,Unidentified,14.644007,121.05849
2018-04-10 17:46:06,2018-04-03 16:01:02.474363,fa:8f:ca:6d:d2:fe,xNonex,OPN,-90,11,None,Unidentified,14.644007,121.05849
2018-04-10 17:46:07,2018-04-03 16:01:03.711221,fa:8f:ca:6d:d6:8d,xNonex,OPN,-87,11,None,Unidentified,14.644012,121.058548
2018-04-10 17:46:11,2018-04-03 16:01:08.215160,78:11:dc:02:11:36,Petmalu,WPA2/WPA,-51,3,XiaomiEl,Unidentified,14.644035,121.058712
2018-04-10 17:46:08,2018-04-03 16:01:04.368044,90:61:0c:17:03:73,PLDTMyDSL,WPA2/WPA,-85,11,FidaInte,Broadband,14.644023,121.058595
2018-04-10 17:46:10,2018-04-03 16:01:06.424224,f0:98:38:07:b6:6c,AMOSH,WPA2/WPA,-82,1,HuaweiTe,Unidentified,14.644032,121.058677
2018-04-10 17:46:12,2018-04-03 16:01:08.810541,80:29:94:68:33:dd,SKYbroadband33DA,WPA2/WPA,-71,1,Technico,Broadband,14.644037,121.058748
2018-04-10 17:46:10,2018-04-03 16:01:06.911755,e0:8e:3c:16:62:7d,bayanDSLWIFI_627D,WPA2/WPA,-79,1,AztechEl,Unidentified,14.644032,121.058677
2018-04-10 17:46:11,2018-04-03 16:01:07.931410,50:09:59:85:dc:95,SKYbroadbandDC92,WPA2/WPA,-72,1,Technico,Broadband,14.644035,121.058712
2018-04-10 17:46:10,2018-04-03 16:01:06.810680,f0:98:38:f9:5b:24,Nandy,WPA2/WPA,-89,1,HuaweiTe,Unidentified,14.644032,121.058677
2018-04-10 17:46:14,2018-04-03 16:01:10.298434,7c:8b:ca:36:c9:71,MAHABAGIN 44A,WPA2/WPA,-76,2,Tp-LinkT,Unidentified,14.644035,121.058832
2018-04-10 17:46:11,2018-04-03 16:01:07.528628,c8:b3:73:12:69:2b,barotillaFIBR,WPA2/WPA,-91,1,Cisco-Li,Unidentified,14.644035,121.058712
2018-04-10 17:46:13,2018-04-03 16:01:09.375101,74:da:da:8c:9f:6e,dlink-9F6D,WPA2/WPA,-80,2,D-LinkIn,Unidentified,14.644038,121.05879
2018-04-10 17:46:15,2018-04-03 16:01:11.739417,bc:98:89:2c:51:20,xNonex,WPA,-90,4,Fiberhom,Fiber,14.644028,121.058872
2018-04-10 17:46:16,2018-04-03 16:01:12.840574,c0:25:e9:57:1c:cc,Rainmaker_4G,WPA2/WPA,-90,5,Tp-LinkT,Unidentified,14.644022,121.058907
2018-04-10 17:46:18,2018-04-03 16:01:14.798361,f0:98:38:07:84:f4,Agham II,WPA2/WPA,-84,7,HuaweiTe,Unidentified,14.644027,121.058982
2018-04-10 17:46:20,2018-04-03 16:01:16.924259,68:7f:74:d2:17:74,SAMWIJANGCO-PC_Network,WPA2,-80,6,Cisco-Li,Unidentified,14.644037,121.059072
2018-04-10 17:46:20,2018-04-03 16:01:16.473368,f0:98:38:72:c4:58,HUAWEI-H46f,WPA2/WPA,-70,7,HuaweiTe,Unidentified,14.644037,121.059072
2018-04-10 17:46:25,2018-04-03 16:01:21.906893,00:13:33:e8:f8:c7,PLDTHOMEDSL,WPA2/WPA,-60,11,Baudtec,Broadband,14.644108,121.059345
2018-04-10 17:46:25,2018-04-03 16:01:21.471626,48:00:33:62:4c:59,Dumo - Villafuerte - Magrata,WPA2/WPA,-89,11,Technico,Unidentified,14.644108,121.059345
2018-04-05 13:16:09,2018-04-03 14:41:35.965368,00:18:39:5f:fe:f6,linksys,WPA,-83,6,Cisco-Li,Unidentified,14.643775,121.059853
2018-04-05 13:16:03,2018-04-03 14:41:30.293839,cc:06:77:e1:0d:58,PLDTHOMEFIBR10d58,WPA2/WPA,-72,1,Fiberhom,Fiber,14.644037,121.059813
2018-04-05 13:16:03,2018-04-03 14:41:30.165460,90:61:0c:2c:d9:6a,PLDTHOMEDSL55658,WPA2/WPA,-76,1,FidaInte,Broadband,14.644037,121.059813
2018-04-05 13:16:03,2018-04-03 14:41:30.191227,48:00:33:a7:88:41,SKYbroadband883E,WPA2/WPA,-84,1,Technico,Broadband,14.644037,121.059813
2018-04-05 13:16:02,2018-04-03 14:41:29.252383,48:00:33:62:21:3d,Talens Network,WPA2/WPA,-86,1,Technico,Unidentified,14.6441,121.05979
2018-04-05 13:16:03,2018-04-03 14:41:30.066265,00:26:75:f4:6c:49,Princess Mikha,WPA2/WPA,-92,1,AztechEl,Unidentified,14.644037,121.059813
2018-04-05 13:16:06,2018-04-03 14:41:33.702371,90:94:e4:a7:7d:86,BLGF-THINK_Network,WPA2/WPA,-78,3,D-LinkIn,Unidentified,14.643885,121.059842
2018-04-05 13:16:09,2018-04-03 14:41:36.388569,cc:06:77:60:51:d8,Llave Family 2.4G,WPA2/WPA,-65,5,Fiberhom,Fiber,14.643775,121.059853
2018-04-05 13:16:08,2018-04-03 14:41:35.554498,88:3f:d3:2c:1f:40,La Vie,WPA2/WPA,-81,6,HuaweiTe,Unidentified,14.643807,121.05985
2018-03-14 13:32:08.570934,2018-03-14 13:32:08.570934,e6:8d:8c:8c:85:2c,xNonex,WPA2/WPA,-79,6,None,Unidentified,14.644017,121.061003
2018-03-14 13:32:09.893014,2018-03-14 13:32:09.893014,8c:68:c8:c0:19:05,bayanDSLWIFI_1905,WPA2/WPA,-66,8,None,Unidentified,14.64396,121.061008
2018-04-03 02:04:55.334223,2018-04-03 02:04:55.334223,90:61:0c:3a:82:73,PLDTHOMEDSL33395,WPA2/WPA,-54,1,FidaInte,Broadband,14.643803,121.060995
2018-04-03 02:04:52.949677,2018-04-03 02:04:52.949677,90:97:f3:99:61:18,Echoesss,WPA2,-80,1,SamsungE,Phone,14.643755,121.061008
2018-04-03 02:05:03.702179,2018-04-03 02:05:03.702179,e6:8d:8c:82:4a:26,xNonex,WPA2/WPA,-78,6,None,Unidentified,14.643943,121.060963
2018-04-03 02:04:59.048625,2018-04-03 02:04:59.048625,e4:8d:8c:5a:8d:b7,GloboAsiatico,WPA2,-75,6,Routerbo,Unidentified,14.64386,121.060977
2018-04-03 02:05:02.541420,2018-04-03 02:05:02.541420,e6:8d:8c:5a:8b:3c,Globo-Guest,OPN,-65,6,None,Unidentified,14.643928,121.060962
2018-04-03 02:05:01.889840,2018-04-03 02:05:01.889840,e6:8d:8c:5a:8b:3e,xNonex,WPA2/WPA,-65,6,None,Unidentified,14.643912,121.060965
2018-04-03 02:05:07.693547,2018-04-03 02:05:07.693547,c8:b5:ad:d2:1a:60,MPW WI-FI,WPA2,-78,11,HewlettP,Not an AP,14.644002,121.060945
2018-04-03 02:05:07.709690,2018-04-03 02:05:07.709690,c8:b5:ad:d2:1a:61,MPW GUEST WI-FI,OPN,-79,11,HewlettP,Not an AP,14.644002,121.060945
2018-04-03 02:04:51.103266,2018-04-03 02:04:51.103266,d0:7a:b5:d4:2b:b9,HUAWEI-E5220-2bb9,WPA2/WPA,-87,11,HuaweiTe,Hotspot,14.643675,121.06101
2018-04-03 02:05:08.065315,2018-04-03 02:05:08.065315,ae:5f:3e:fd:79:f4,RMB Hotspot,WPA2,-86,11,None,Unidentified,14.644002,121.060945
2018-04-03 02:04:54.498399,2018-04-03 02:04:54.498399,aa:a6:68:74:bb:16,Ellay,WPA2,-77,1,None,Unidentified,14.643803,121.060995
2018-04-03 02:04:53.034801,2018-04-03 02:04:53.034801,48:f8:b3:e0:c4:6b,Almeda.Wifi.2ndFloor,WPA2,-73,2,Cisco-Li,Unidentified,14.643755,121.061008
2018-04-03 02:04:55.961077,2018-04-03 02:04:55.961077,c0:25:e9:5d:c2:f2,PLDTHOMEDSL33395_EXT,WPA2/WPA,-79,1,Tp-LinkT,Broadband,14.643818,121.06099
2018-04-03 02:04:55.449196,2018-04-03 02:04:55.449196,48:00:33:f3:27:29,SKYbroadband2726,WPA2/WPA,-78,1,Technico,Broadband,14.643803,121.060995
2018-04-03 02:05:03.889623,2018-04-03 02:05:03.889623,8c:25:05:c9:4a:f5,B315_94AF5,WPA2/WPA,-71,5,HuaweiTe,Unidentified,14.643943,121.060963
2018-04-03 02:05:03.088067,2018-04-03 02:05:03.088067,10:9a:dd:8c:3a:51,Ryans Network,WPA2,-86,6,Apple,Phone,14.643928,121.060962
2018-04-03 02:05:02.148732,2018-04-03 02:05:02.148732,e6:8d:8c:82:4a:25,PCSO,OPN,-85,6,None,Unidentified,14.643912,121.060965
2018-04-03 02:05:03.722841,2018-04-03 02:05:03.722841,ee:1d:7f:a1:3d:ca,Kabogsss,WPA2/WPA,-87,6,None,Unidentified,14.643943,121.060963
2018-04-03 02:05:08.499051,2018-04-03 02:05:08.499051,78:c1:a7:23:46:ce,Jeri,WPA,-80,11,Zte,Unidentified,14.644028,121.06096
2018-04-05 14:21:12,2018-04-03 15:10:20.750331,aa:a6:68:b9:6f:d3,Smart Bro_B96FD3,WPA2/WPA,-83,1,None,Unidentified,14.643932,121.061017
2018-03-22 21:16:45.663411,2018-03-22 21:16:45.663411,a4:2b:b0:b0:48:ba,Villa Quintana Fibr,WPA2/WPA,-94,9,Tp-LinkT,Unidentified,14.64323,121.057892
2018-03-22 21:16:46.660549,2018-03-22 21:16:46.660549,08:10:73:47:0e:f4,elsa57,WPA2/WPA,-70,9,None,Unidentified,14.643288,121.05787
2018-03-22 21:16:46.211999,2018-03-22 21:16:46.211999,74:cc:39:87:ae:10,VILLA,WPA2/WPA,-88,146,Fiberhom,Fiber,14.643288,121.05787
2018-03-22 21:16:47.279616,2018-03-22 21:16:47.279616,fc:8b:97:27:70:ac,PLDTMyDSL_rufino,WPA2,-67,11,Shenzhen,Broadband,14.64335,121.057847
2018-03-22 21:16:47.345397,2018-03-22 21:16:47.345397,0c:54:a5:15:4b:b7,48dc58,WPA2/WPA,-73,11,Pegatron,Unidentified,14.64335,121.057847
2018-03-22 21:16:49.273477,2018-03-22 21:16:49.273477,b0:b2:dc:26:80:c0,PLDTMyDSL,WPA2/WPA,-72,11,ZyxelCom,Broadband,14.643415,121.057825
2018-04-05 13:16:15,2018-04-03 14:41:42.088612,74:cc:39:ca:5b:48,PLDTHOMEFIBRa5b48,WPA2/WPA,-74,8,Fiberhom,Fiber,14.643558,121.05983
2018-04-05 13:16:22,2018-04-03 14:41:49.483648,90:61:0c:41:12:55,PLDTHOMEDSLNS,WPA2/WPA,-77,1,FidaInte,Broadband,14.643257,121.059827
2018-04-05 13:16:13,2018-04-03 14:41:40.297482,74:cc:39:8a:ba:f0,Mcdonalds,WPA2/WPA,-83,8,Fiberhom,Fiber,14.643645,121.05984
2018-04-05 13:16:16,2018-04-03 14:41:43.866777,bc:c0:0f:2e:cc:48,PLDTHOMEFIBRecc48,WPA2/WPA,-74,9,Fiberhom,Fiber,14.643517,121.059823
2018-04-05 13:16:16,2018-04-03 14:41:43.661568,e8:de:27:ca:7f:b2,Capinpin_TP,WPA2/WPA,-74,10,Tp-LinkT,Unidentified,14.643517,121.059823
2018-04-05 13:16:19,2018-04-03 14:41:45.949941,f4:9e:ef:d0:b3:c0,PLDTHOMEDSL0B3C0,WPA2/WPA,-59,11,TaicangT,Broadband,14.643395,121.059818
2018-04-05 13:16:16,2018-04-03 14:41:43.933858,c0:c1:c0:2b:da:09,SGDEMPLOYEE,WPA2,-70,11,Cisco-Li,Unidentified,14.643517,121.059823
2018-04-05 13:16:19,2018-04-03 14:41:46.512873,e4:72:e2:f3:9d:f8,TJA48,WPA2/WPA,-75,11,HuaweiTe,Unidentified,14.643395,121.059818
2018-04-05 13:16:18,2018-04-03 14:41:45.308760,14:ab:f0:4d:ab:f0,ARRIS-CAPINPIN,WPA2,-84,11,ArrisGro,Unidentified,14.643435,121.059817
2018-04-05 13:16:18,2018-04-03 14:41:44.943763,34:ce:00:73:62:4f,TJA48_plus,WPA2/WPA,-79,11,XiaomiEl,Unidentified,14.643435,121.059817
2018-04-05 13:16:19,2018-04-03 14:41:46.007298,6a:37:e9:29:aa:5b,xNonex,WPA2,-73,11,None,Unidentified,14.643395,121.059818
2018-04-05 13:16:19,2018-04-03 14:41:45.925088,fc:8b:97:ec:4d:be,PLDTMyDSL,WPA2/WPA,-78,11,Shenzhen,Broadband,14.643395,121.059818
2018-04-05 13:16:19,2018-04-03 14:41:46.613059,34:ce:00:70:29:91,TJA48_plus,WPA2/WPA,-86,11,XiaomiEl,Unidentified,14.643395,121.059818
2018-04-05 13:16:22,2018-04-03 14:41:49.504330,50:09:59:84:fb:ed,JJWC4,WPA2/WPA,-63,1,Technico,Unidentified,14.643257,121.059827
2018-03-14 13:32:15.004490,2018-03-14 13:32:15.004490,c8:b5:ad:d2:19:40,MPW WI-FI,WPA2,-59,11,HewlettP,Not an AP,14.643642,121.061038
2018-03-14 13:32:14.269692,2018-03-14 13:32:14.269692,18:60:24:0b:31:8b,DIRECT-89-HP OfficeJet Pro 8720,WPA2,-56,11,HewlettP,Not an AP,14.643642,121.061038
2018-03-14 13:32:15.022067,2018-03-14 13:32:15.022067,c8:b5:ad:d2:19:41,MPW GUEST WI-FI,OPN,-58,11,HewlettP,Not an AP,14.643642,121.061038
2018-03-14 13:32:18.149630,2018-03-14 13:32:18.149630,b0:e1:7e:9d:f1:09,HUAWEI-F109,WPA2,-72,1,HuaweiTe,Unidentified,14.643448,121.06106
2018-03-14 13:32:17.936977,2018-03-14 13:32:17.936977,90:f6:52:32:6f:64,TP-LINK_326F64,OPN,-87,1,Tp-LinkT,Unidentified,14.643448,121.06106
2018-04-03 02:04:40.918097,2018-04-03 02:04:40.918097,58:7f:66:37:1e:6e,Connection Error,WPA2,-80,5,HuaweiTe,Unidentified,14.643248,121.060977
2018-04-03 02:04:41.774481,2018-04-03 02:04:41.774481,f4:cf:e2:32:db:01,WiFi@Bayan,WPA2/WPA,-69,6,Cisco,Unidentified,14.643277,121.060973
2018-04-03 02:04:41.732021,2018-04-03 02:04:41.732021,2a:a0:2b:b3:db:f7,none,none,-82,6,none,Unidentified,14.643277,121.060973
2018-04-03 02:04:44.327020,2018-04-03 02:04:44.327020,e6:8d:8c:5a:8d:b9,PCSO,OPN,-77,6,None,Unidentified,14.6434,121.060977
2018-04-03 02:04:46.533538,2018-04-03 02:04:46.533538,dc:ee:06:82:96:b5,Hardcore,WPA2/WPA,-48,9,HuaweiTe,Unidentified,14.643495,121.060967
2018-04-03 02:04:49.184217,2018-04-03 02:04:49.184217,f2:c5:f3:4f:d6:d6,Nick’s iPhone,WPA2,-82,11,None,Phone,14.643583,121.061002
2018-04-05 14:21:19,2018-04-03 15:10:27.567070,88:3f:d3:06:6e:c0,xNonex,WPA2/WPA,-68,5,HuaweiTe,Unidentified,14.64343,121.061067
2018-04-05 14:21:20,2018-04-03 15:10:28.155049,e4:8d:8c:82:4a:23,GloboAsiatico,WPA2,-89,6,Routerbo,Unidentified,14.643357,121.061065
2018-03-14 13:33:30.421760,2018-03-14 13:33:30.421760,80:29:94:68:28:e5,SKYbroadband28E2,WPA2/WPA,-76,11,Technico,Broadband,14.642798,121.05787
2018-03-14 13:33:30.509609,2018-03-14 13:33:30.509609,80:29:94:67:ed:c9,Trojan Malware,WPA2/WPA,-89,11,Technico,Unidentified,14.642798,121.05787
2018-03-14 13:33:30.846657,2018-03-14 13:33:30.846657,28:56:5a:53:d3:3d,SETUP,OPN,-93,11,HonHaiPr,Unidentified,14.642798,121.05787
2018-03-14 13:33:32.155729,2018-03-14 13:33:32.155729,20:aa:4b:51:cb:37,LinksysExtender08514,OPN,-93,1,Cisco-Li,Unidentified,14.64278,121.057797
