Common,116
GPS Time,LastUpdt(WDB),MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-24 23:17:53,2018-04-24 15:17:54.023947,90:61:0c:2c:b3:82,baoxang,WPA2,-53,11,FidaInte,none,14.646085,121.057593
2018-04-24 23:19:02,2018-04-24 15:19:03.401927,bc:c0:0f:7b:d7:08,lukedior,WPA2/WPA,-40,11,Fiberhom,none,14.646140,121.057670
2018-04-24 23:17:23,2018-04-24 15:17:24.226558,80:16:f9:b4:52:82,ZGMF-X20A,WPA2,-81,10,None,none,14.646097,121.057915
2018-04-24 23:19:35,2018-04-24 15:19:36.111740,46:d2:44:4e:55:73,DIRECT-444ED573,WPA2,-85,4,None,none,14.646043,121.057972
2018-04-24 23:16:57,2018-04-24 15:16:58.032527,00:1f:fb:ac:75:7f,HomeBro_ULTERA,WPA2,-85,7,GreenPac,none,14.646003,121.058193
2018-04-24 23:19:39,2018-04-24 15:19:40.170086,78:58:60:8f:53:20,HUAWEI-K9gS,WPA2/WPA,-85,8,HuaweiTe,none,14.646030,121.058007
2018-04-24 23:19:24,2018-04-24 15:19:25.034380,88:d7:f6:a6:38:34,PLDTMyDSL-RFamily_RPT,WPA2,-69,11,AsustekC,none,14.646067,121.057855
2018-04-24 23:19:23,2018-04-24 15:19:24.103357,84:16:f9:b4:52:82,Zero Requiem,WPA2,-82,10,Tp-LinkT,none,14.646068,121.057847
2018-04-24 23:19:24,2018-04-24 15:19:25.135812,4c:81:20:f3:b0:d3,Oplan Double Barrel,WPA2,-80,56,TaicangT,none,14.646067,121.057855
2018-04-24 23:19:25,2018-04-24 15:19:26.284740,4c:81:20:f3:b0:d4,PLDTMyDSL-RFamily,WPA2,-80,11,TaicangT,none,14.646067,121.057865
2018-04-24 23:17:30,2018-04-24 15:17:31.416451,14:b7:f8:65:02:88,SKYbroadband0285,WPA2,-57,1,Technico,none,14.646102,121.057842
2018-04-24 23:19:10,2018-04-24 15:19:11.174570,94:a7:b7:3c:f9:77,bayanDSLWIFI_F977,WPA2/WPA,-61,2,Zte,none,14.646105,121.057738
2018-04-24 23:19:04,2018-04-24 15:19:05.050464,38:37:8b:b8:03:15,HUAWEI-0315-2.4G,WPA2,-70,9,HuaweiTe,none,14.646130,121.057682
2018-04-24 23:19:27,2018-04-24 15:19:27.756290,b8:76:3f:84:db:ac,SETUP,OPN,-79,11,HonHaiPr,none,14.646063,121.057898
2018-04-24 23:17:30,2018-04-24 15:17:30.621280,3a:f7:3d:af:9d:04,xNonex,WPA2,-86,1,None,none,14.646102,121.057842
2018-04-24 23:18:46,2018-04-24 15:18:46.818514,90:61:0c:3a:43:1c,PLDTHOMEDSL17180,WPA2/WPA,-81,8,FidaInte,none,14.646155,121.057558
2018-04-24 23:18:51,2018-04-24 15:18:51.680803,00:1b:2f:5e:54:c0,NETGEAR,WEP,-75,11,Netgear,none,14.646153,121.057602
2018-04-24 23:17:51,2018-04-24 15:17:52.304648,00:13:33:df:9b:c2,PLDTHOMEDSL,WPA2/WPA,-81,11,Baudtec,none,14.646083,121.057610
2018-04-24 23:17:46,2018-04-24 15:17:46.743932,88:3f:d3:06:4d:9c,Taylor,WPA2/WPA,-79,6,HuaweiTe,none,14.646085,121.057668
2018-04-24 23:17:58,2018-04-24 15:17:59.211303,5c:54:6d:43:78:9c,VILL99,WPA2/WPA,-62,2,HuaweiTe,none,14.646070,121.057543
2018-04-24 23:18:25,2018-04-24 15:18:26.094679,00:1f:fb:ac:3e:9d,AJ_Ginny Network,WPA2,-82,11,GreenPac,none,14.646152,121.057372
2018-04-24 23:18:11,2018-04-24 15:18:12.096127,90:61:0c:19:7d:b3,PLDTHOMEDSL,WPA2/WPA,-90,11,FidaInte,none,14.646103,121.057380
2018-04-24 23:18:12,2018-04-24 15:18:13.201686,74:a5:28:a8:8f:01,EROR404,WPA2,-85,11,HuaweiTe,none,14.646103,121.057370
2018-04-24 23:18:55,2018-04-24 15:18:56.115088,70:5a:9e:92:0b:5c,SKYbroadband0B59,WPA2/WPA,-91,6,Technico,none,14.646152,121.057630
2018-04-24 23:19:02,2018-04-24 15:19:03.614692,f0:98:38:72:ba:98,Aries,WPA2/WPA,-90,7,HuaweiTe,none,14.646140,121.057670
2018-04-24 23:20:00,2018-04-24 15:20:01.478189,18:de:d7:34:38:8c,batcave_wifi2,WPA2/WPA,-78,6,HuaweiTe,none,14.645992,121.058235
2018-04-24 23:19:50,2018-04-24 15:19:50.512986,20:25:64:c6:d0:09,957f18,WPA2/WPA,-93,1,Pegatron,none,14.646012,121.058142
2018-04-24 23:20:06,2018-04-24 15:20:07.160824,48:00:33:f2:f7:b5,SKYbroadbandF7B2,WPA2/WPA,-92,11,Technico,none,14.645983,121.058280
2018-04-24 23:26:12,2018-04-24 15:26:12.842388,c0:56:27:0f:d1:4e,HappyMaple,WPA2/WPA,-75,11,BelkinIn,none,14.645145,121.058448
2018-04-24 23:26:19,2018-04-24 15:26:19.493330,d4:ae:05:11:93:d7,chaorockdhouse,WPA2,-67,2,SamsungE,none,14.645165,121.058515
2018-04-24 23:26:27,2018-04-24 15:26:27.662737,74:cc:39:bb:d2:98,PLDTHOMEFIBRbd298,WPA2/WPA,-78,7,Fiberhom,none,14.645200,121.058578
2018-04-24 23:27:31,2018-04-24 15:27:31.495049,94:46:96:20:6a:48,PLDTHOMEDSLD3DH0,WPA2/WPA,-72,11,Baudtec,none,14.645138,121.059078
2018-04-24 23:26:10,2018-04-24 15:26:11.213685,5c:f2:86:2e:65:53,Hashtag DefendPressFreedom,WPA2/WPA,-53,9,IeeeRegi,none,14.645133,121.058423
2018-04-24 23:26:37,2018-04-24 15:26:37.450916,00:13:33:c2:b2:5e,PLDTHOMEDSL,WPA2/WPA,-73,11,Baudtec,none,14.645265,121.058628
2018-04-24 23:25:57,2018-04-24 15:25:58.068770,90:61:0c:2e:c4:70,PLDTHOMEDSL50288,WPA2/WPA,-58,11,FidaInte,none,14.645113,121.058283
2018-04-24 23:26:38,2018-04-24 15:26:39.047750,48:00:33:a7:f4:fd,SKYbroadbandF4FA,WPA2/WPA,-76,1,Technico,none,14.645268,121.058635
2018-04-24 23:26:59,2018-04-24 15:26:59.860796,bc:c0:0f:7b:d2:e0,FIBERHOME,WPA2/WPA,-72,4,Fiberhom,none,14.645220,121.058792
2018-04-24 23:33:38,2018-04-24 15:33:39.150723,00:23:cd:c6:1d:74,UNIT-PH05 (Leyson),WPA2/WPA,-73,6,Tp-LinkT,none,14.645623,121.059527
2018-04-24 23:21:59,2018-04-24 15:22:00.352544,bc:c0:0f:1f:39:38,PLDTHOMEFIBRf3938,WPA2/WPA,-84,9,Fiberhom,none,14.645412,121.058725
2018-04-24 23:37:29,2018-04-24 15:37:29.570410,ba:4e:26:4c:12:53,xNonex,WPA2,-74,10,None,none,14.646222,121.059718
2018-04-24 23:26:17,2018-04-24 15:26:18.054618,f2:81:7a:84:fb:d6,John Isaac’s iPhone,WPA2,-70,1,None,none,14.645160,121.058493
2018-04-24 23:28:30,2018-04-24 15:28:31.099072,cc:06:77:21:76:10,PLDTHOMEFIBR17610,WPA2/WPA,-60,1,Fiberhom,none,14.644873,121.059612
2018-04-24 23:27:35,2018-04-24 15:27:36.222933,14:b7:f8:0b:9b:ab,SKYbroadband9BA8,WPA2/WPA,-67,1,Technico,none,14.645130,121.059112
2018-04-24 23:27:35,2018-04-24 15:27:36.311295,5c:54:6d:43:74:e4,Pakabit Ka WiFi Mo,WPA2/WPA,-64,1,HuaweiTe,none,14.645130,121.059112
2018-04-24 23:27:17,2018-04-24 15:27:18.117451,ac:f9:70:ed:63:34,HUAWEI-2htV,WPA2/WPA,-66,1,HuaweiTe,none,14.645177,121.058945
2018-04-24 23:27:17,2018-04-24 15:27:18.134888,70:54:d2:1e:99:08,319e9e,WPA2/WPA,-73,1,Pegatron,none,14.645177,121.058945
2018-04-24 23:22:10,2018-04-24 15:22:11.347130,bc:c0:0f:c7:ef:60,PLDTHOMEFIBR7ef60,WPA2/WPA,-86,1,Fiberhom,none,14.645332,121.058693
2018-04-24 23:25:27,2018-04-24 15:25:27.759566,90:61:0c:35:ef:4a,Garabiles,WPA2/WPA,-62,1,FidaInte,none,14.645067,121.057987
2018-04-24 23:23:50,2018-04-24 15:23:50.708653,00:13:33:f1:0b:30,PLDTHOMEDSL,WPA2/WPA,-67,1,Baudtec,none,14.645052,121.057742
2018-04-24 23:22:37,2018-04-24 15:22:38.705885,94:87:7c:b6:bc:30,ARRIS-BC32,WPA2,-81,6,ArrisGro,none,14.645102,121.058517
2018-04-24 23:25:51,2018-04-24 15:25:51.595704,00:24:01:b9:07:95,dlink1234,WPA2,-66,6,D-Link,none,14.645098,121.058218
2018-04-24 23:27:24,2018-04-24 15:27:24.730138,00:13:33:fe:df:d7,PLDTHOMEDSL,WPA2/WPA,-74,6,Baudtec,none,14.645163,121.059013
2018-04-24 23:25:33,2018-04-24 15:25:33.896617,cc:06:77:72:f8:b0,Angeles,WPA2/WPA,-67,7,Fiberhom,none,14.645067,121.058040
2018-04-24 23:24:40,2018-04-24 15:24:40.671922,00:0c:43:30:50:00,TELPAD HC7,WPA2/WPA,-79,10,RalinkTe,none,14.645057,121.057570
2018-04-24 23:25:05,2018-04-24 15:25:05.749584,fc:f5:28:3d:69:c4,PLDTMyDSL,WPA2/WPA,-64,11,ZyxelCom,none,14.645062,121.057737
2018-04-24 23:23:26,2018-04-24 15:23:27.347501,00:1e:e5:89:32:45,linksys,WPA,-56,11,Cisco-Li,none,14.645067,121.057975
2018-04-24 23:25:40,2018-04-24 15:25:41.006072,36:69:87:0f:02:30,Yo-SmartBro,WPA2/WPA,-69,13,None,none,14.645080,121.058108
2018-04-24 23:22:55,2018-04-24 15:22:56.258172,60:83:34:4f:5d:98,ella,WPA2/WPA,-80,7,HuaweiTe,none,14.645068,121.058322
2018-04-24 23:25:12,2018-04-24 15:25:12.872122,5c:f2:86:23:8b:79,Iska,WPA2/WPA,-81,6,IeeeRegi,none,14.645075,121.057793
2018-04-24 23:23:08,2018-04-24 15:23:09.315953,90:61:0c:29:1f:89,xNonex,WPA2/WPA,-73,11,FidaInte,none,14.645070,121.058183
2018-04-24 23:25:03,2018-04-24 15:25:04.289193,cc:06:77:20:c1:08,PLDTHOMEFIBR0c108,WPA2/WPA,-66,11,Fiberhom,none,14.645060,121.057718
2018-04-24 23:23:07,2018-04-24 15:23:08.518905,d4:6e:0e:b1:ca:57,PLDTMyDSLTRES_EXT,WPA,-90,11,Tp-LinkT,none,14.645072,121.058190
2018-04-24 23:25:39,2018-04-24 15:25:40.213332,fc:f5:28:3d:8b:b8,PLDTMyDSLTRES,WPA,-86,11,ZyxelCom,none,14.645082,121.058100
2018-04-24 23:25:41,2018-04-24 15:25:42.298174,90:61:0c:2e:d2:9a,PLDTHOMEDSL53914,WPA2/WPA,-72,1,FidaInte,none,14.645080,121.058118
2018-04-24 23:23:47,2018-04-24 15:23:48.495327,d4:6e:0e:49:f4:72,doctors,WPA2/WPA,-60,1,Tp-LinkT,none,14.645055,121.057770
2018-04-24 23:25:42,2018-04-24 15:25:43.127231,cc:06:77:60:47:50,hannah,WPA2/WPA,-79,1,Fiberhom,none,14.645082,121.058132
2018-04-24 23:23:10,2018-04-24 15:23:10.940657,34:97:f6:b8:4f:16,My ASUS,WPA2,-79,1,AsustekC,none,14.645073,121.058162
2018-04-24 23:23:13,2018-04-24 15:23:13.933182,c8:3a:35:04:ed:38,Tenda_04ED38,WPA2,-86,1,TendaTec,none,14.645075,121.058133
2018-04-24 23:25:26,2018-04-24 15:25:26.640466,48:00:33:f2:fb:e9,SKYbroadbandFBE6,WPA2/WPA,-76,1,Technico,none,14.645068,121.057975
2018-04-24 23:23:16,2018-04-24 15:23:16.933172,cc:06:77:22:59:d0,NacuFibr,WPA2/WPA,-86,5,Fiberhom,none,14.645072,121.058098
2018-04-24 23:24:16,2018-04-24 15:24:17.193287,f0:98:38:07:74:6c,HUAWEI-2m5B,WPA2/WPA,-57,7,HuaweiTe,none,14.645013,121.057468
2018-04-24 23:24:52,2018-04-24 15:24:52.982002,48:00:33:a8:0a:05,doctors,WPA2/WPA,-72,6,Technico,none,14.645055,121.057637
2018-04-24 23:25:04,2018-04-24 15:25:04.496161,06:6f:13:2a:47:6e,dlink-476E,WPA2/WPA,-58,11,None,none,14.645060,121.057728
2018-04-24 23:24:38,2018-04-24 15:24:38.845753,90:03:b7:39:ea:c4,SoloNet-EA:C4,OPN,-86,10,ParrotSa,none,14.645055,121.057557
2018-04-24 23:24:44,2018-04-24 15:24:44.694418,80:29:94:67:e2:1d,SKYbroadbandE21A,WPA2/WPA,-86,11,Technico,none,14.645053,121.057602
2018-04-24 23:24:14,2018-04-24 15:24:15.267075,f0:98:38:f9:5c:98,HUAWEI-P8Bw,WPA2/WPA,-88,6,HuaweiTe,none,14.645017,121.057490
2018-04-24 23:25:39,2018-04-24 15:25:39.929773,90:61:0c:2e:a3:ac,PLDTHOMEDSL41900,WPA2/WPA,-85,11,FidaInte,none,14.645082,121.058100
2018-04-24 23:26:37,2018-04-24 15:26:38.516306,14:b7:f8:64:23:4f,NICCMAN01,WPA2,-75,1,Technico,none,14.645265,121.058628
2018-04-24 23:28:21,2018-04-24 15:28:22.189721,4c:f9:5d:85:c5:08,navarro,WPA2/WPA,-58,6,HuaweiTe,none,14.644957,121.059518
2018-04-24 23:27:10,2018-04-24 15:27:10.900444,18:de:d7:34:48:5c,TOBY2,WPA2/WPA,-76,10,HuaweiTe,none,14.645187,121.058877
2018-04-24 23:28:26,2018-04-24 15:28:26.426961,00:0f:02:6b:1c:50,cdrking_1C50,WPA2/WPA,-77,10,Digicube,none,14.644910,121.059570
2018-04-24 23:28:32,2018-04-24 15:28:33.165531,d8:5d:4c:a7:29:e8,Villanueva,WPA2,-45,4,Tp-LinkT,none,14.644853,121.059627
2018-04-24 23:27:00,2018-04-24 15:27:01.243699,00:13:33:f4:44:23,PLDTHOMEDSL,WPA2/WPA,-73,5,Baudtec,none,14.645215,121.058798
2018-04-24 23:28:05,2018-04-24 15:28:05.855723,6c:b0:ce:20:7b:98,2 Secondary TV East,WPA2,-66,6,Netgear,none,14.645057,121.059375
2018-04-24 23:27:26,2018-04-24 15:27:27.284081,78:58:60:64:3d:8c,Josefina Mamon,WPA2/WPA,-70,9,HuaweiTe,none,14.645158,121.059033
2018-04-24 23:27:10,2018-04-24 15:27:11.370133,90:61:0c:0e:9f:68,PLDTMyDSL,WPA2/WPA,-86,11,FidaInte,none,14.645187,121.058877
2018-04-24 23:27:17,2018-04-24 15:27:18.031416,d4:6e:0e:79:29:e6,319e9e_EXT,WPA2/WPA,-90,1,Tp-LinkT,none,14.645177,121.058945
2018-04-24 23:27:30,2018-04-24 15:27:30.416858,b2:10:41:31:b3:11,DIRECT-4n-BRAVIA,WPA2,-90,10,None,none,14.645142,121.059068
2018-04-24 23:32:30,2018-04-24 15:32:30.314968,e4:7d:eb:03:20:8f,BDMWW,WPA2,-49,10,Shanghai,none,14.645397,121.060123
2018-04-24 23:27:31,2018-04-24 15:27:32.014634,88:3f:d3:06:4c:d0,DominicGlobeWifi,WPA2/WPA,-88,11,HuaweiTe,none,14.645138,121.059078
2018-04-24 23:31:20,2018-04-24 15:31:20.870280,b8:3a:08:5b:21:b1,Bundits,WPA2/WPA,-43,1,TendaTec,none,14.644737,121.060333
2018-04-24 23:32:56,2018-04-24 15:32:56.784118,50:c7:bf:34:32:cc,TP-LINK_32CC,WPA2/WPA,-46,2,Tp-LinkT,none,14.645498,121.059898
2018-04-24 23:31:24,2018-04-24 15:31:24.408170,c0:25:e9:61:09:c0,PLDTHOMEFIBR_7ffe80,WPA2/WPA,-60,4,Tp-LinkT,none,14.644763,121.060328
2018-04-24 23:28:46,2018-04-24 15:28:46.935622,84:16:f9:3c:ef:e4,SKYbroadbandE44E_EXT,WPA2/WPA,-81,11,Tp-LinkT,none,14.644715,121.059650
2018-04-24 23:28:44,2018-04-24 15:28:44.802510,74:cc:39:97:cc:f8,FIBERHOME_7ccf8,WPA2/WPA,-58,11,Fiberhom,none,14.644737,121.059652
2018-04-24 23:29:03,2018-04-24 15:29:03.630146,00:13:33:e8:fe:3f,PLDTHOMEDSL,WPA2/WPA,-59,11,Baudtec,none,14.644543,121.059710
2018-04-24 23:31:49,2018-04-24 15:31:49.458272,60:31:97:b4:71:96,PLDTMyDSLBiz00780,WPA2/WPA,-73,8,ZyxelCom,none,14.645045,121.060310
2018-04-24 23:28:58,2018-04-24 15:28:58.890613,bc:c0:0f:be:99:98,PLDTHOMEFIBRe9998,WPA2/WPA,-51,5,Fiberhom,none,14.644600,121.059728
2018-04-24 23:31:28,2018-04-24 15:31:28.676020,74:cc:39:ba:ce:68,PLDTHOMEFIBRace68,WPA2/WPA,-74,6,Fiberhom,none,14.644795,121.060328
2018-04-24 23:28:22,2018-04-24 15:28:23.488449,d0:b2:c4:57:17:cf,NAIA Terminal 5,WPA2/WPA,-81,8,Technico,none,14.644948,121.059528
2018-04-24 23:28:41,2018-04-24 15:28:42.113074,00:24:01:46:17:0a,guestroomwaifai,WPA2/WPA,-85,9,D-Link,none,14.644768,121.059657
2018-04-24 23:28:45,2018-04-24 15:28:45.866901,50:09:59:85:e4:51,SKYbroadbandE44E,WPA2/WPA,-87,11,Technico,none,14.644727,121.059652
2018-04-24 23:28:48,2018-04-24 15:28:49.365419,48:00:33:f3:1b:d9,Querubins,WPA2/WPA,-64,1,Technico,none,14.644697,121.059652
2018-04-24 23:31:21,2018-04-24 15:31:22.192181,e0:8e:3c:22:66:f7,d11b,WPA2/WPA,-86,1,AztechEl,none,14.644745,121.060330
2018-04-24 23:28:58,2018-04-24 15:28:59.050375,48:00:33:62:17:0d,SKYbroadband170A,WPA2/WPA,-85,6,Technico,none,14.644600,121.059728
2018-04-24 23:29:03,2018-04-24 15:29:04.066498,c0:56:27:38:7f:12,KindEagle,WPA2/WPA,-81,11,BelkinIn,none,14.644543,121.059710
2018-04-24 23:29:46,2018-04-24 15:29:46.812703,cc:06:77:e1:0d:58,PLDTHOMEFIBR10d58,WPA2/WPA,-57,1,Fiberhom,none,14.644222,121.059852
2018-04-24 23:31:27,2018-04-24 15:31:27.493787,94:87:7c:b6:ce:e0,ARRIS-CEE2,WPA2,-53,6,ArrisGro,none,14.644785,121.060327
2018-04-24 23:36:47,2018-04-24 15:36:47.779362,cc:06:77:62:c4:a8,PLDTHOMEFIBR2c4a8,WPA2/WPA,-70,7,Fiberhom,none,14.646282,121.059403
2018-04-24 23:30:45,2018-04-24 15:30:45.275789,50:09:59:85:b9:51,SKYbroadbandB94E,WPA2/WPA,-60,1,Technico,none,14.644435,121.060322
2018-04-24 23:30:13,2018-04-24 15:30:14.016598,16:9a:dd:8c:3a:51,Singhs Network,WPA2,-89,6,None,none,14.644245,121.060115
2018-04-24 23:31:10,2018-04-24 15:31:11.152480,14:ab:f0:4d:79:30,MakeUpMoYourself,WPA2,-68,6,ArrisGro,none,14.644663,121.060333
2018-04-24 23:30:14,2018-04-24 15:30:14.529661,10:9a:dd:8c:3a:51,Ryans Network,WPA2,-88,6,Apple,none,14.644247,121.060127
2018-04-24 23:31:27,2018-04-24 15:31:28.091368,00:22:b0:f3:b1:63,Bundits,WPA2,-60,8,D-Link,none,14.644785,121.060327
2018-04-24 23:30:54,2018-04-24 15:30:54.685600,88:3f:d3:06:54:10,HUAWEI-7Qj3,WPA2/WPA,-75,9,HuaweiTe,none,14.644520,121.060317
2018-04-24 23:31:03,2018-04-24 15:31:03.996511,d0:b2:c4:2b:f0:92,Dietdiva,WPA2/WPA,-72,1,Technico,none,14.644602,121.060320
2018-04-24 23:32:17,2018-04-24 15:32:17.703613,14:b7:f8:0b:b5:ff,Maminichloe,WPA2/WPA,-64,1,Technico,none,14.645298,121.060223
2018-04-24 23:32:00,2018-04-24 15:32:01.096545,90:61:0c:35:67:e3,alleakim,WPA2/WPA,-65,1,FidaInte,none,14.645145,121.060278
2018-04-24 23:31:02,2018-04-24 15:31:03.202997,90:61:0c:31:98:bf,ATHAN,WPA2/WPA,-74,1,FidaInte,none,14.644593,121.060318
2018-04-24 23:31:10,2018-04-24 15:31:10.782033,90:61:0c:38:1b:94,PLDTHOMEREPEATER81B94,WPA2/WPA,-74,6,FidaInte,none,14.644663,121.060333
2018-04-24 23:31:11,2018-04-24 15:31:11.430160,b0:e1:7e:90:75:e1,Gilas WiFi,WPA2,-74,6,HuaweiTe,none,14.644670,121.060333
2018-04-24 23:32:12,2018-04-24 15:32:13.004636,88:3f:d3:06:77:50,Babydoll :),WPA2/WPA,-65,9,HuaweiTe,none,14.645243,121.060273
2018-04-24 23:31:56,2018-04-24 15:31:56.412463,dc:ee:06:c0:88:2c,Blackz,WPA2/WPA,-71,9,HuaweiTe,none,14.645108,121.060282
2018-04-24 23:31:52,2018-04-24 15:31:53.064885,74:cc:39:ca:d0:78,mommy,WPA2/WPA,-61,9,Fiberhom,none,14.645073,121.060298
2018-04-24 23:31:01,2018-04-24 15:31:02.331483,a6:f1:e8:dc:ff:c0,Tanyas,WPA2,-80,1,None,none,14.644585,121.060317
2018-04-24 23:31:02,2018-04-24 15:31:03.002594,88:3f:d3:06:7d:3c,Chowder | Parsley,WPA2/WPA,-87,2,HuaweiTe,none,14.644593,121.060318
2018-04-24 23:31:24,2018-04-24 15:31:24.491114,90:61:0c:1f:cf:78,PLDTHOMEREPEATER,WPA2/WPA,-69,4,FidaInte,none,14.644763,121.060328
2018-04-24 23:31:08,2018-04-24 15:31:08.745067,94:46:96:20:6a:16,PLDTHOMEDSLGGGG0,WPA2/WPA,-69,6,Baudtec,none,14.644645,121.060330
2018-04-24 23:37:46,2018-04-24 15:37:46.298739,74:cc:39:bb:51:38,AFMaginhawaOffice,WPA2/WPA,-79,6,Fiberhom,none,14.646175,121.059842
2018-04-24 23:31:26,2018-04-24 15:31:26.723700,74:cc:39:88:84:20,PLDTHOMEFIBR88420,WPA2/WPA,-73,3,Fiberhom,none,14.644778,121.060328
2018-04-24 23:31:09,2018-04-24 15:31:10.127377,fc:b4:e6:82:4d:84,SKYbroadbandA37C,WPA2/WPA,-67,6,AskeyCom,none,14.644655,121.060332
2018-04-24 23:31:34,2018-04-24 15:31:34.528758,08:95:2a:5b:4b:e4,SKYbroadband02D7,WPA2/WPA,-81,11,Technico,none,14.644868,121.060322
2018-04-24 23:31:16,2018-04-24 15:31:16.520678,90:61:0c:3a:43:a0,PLDTHOMEDSL17312,WPA2/WPA,-80,11,FidaInte,none,14.644710,121.060340
2018-04-24 23:31:40,2018-04-24 15:31:40.384259,74:cc:39:97:d5:c8,FIBERHOME_7d5c8,WPA2/WPA,-70,2,Fiberhom,none,14.644955,121.060328
2018-04-24 23:31:23,2018-04-24 15:31:23.822831,4c:72:b9:f4:67:85,317fbd,WPA2/WPA,-80,1,Pegatron,none,14.644758,121.060330
2018-04-24 23:31:40,2018-04-24 15:31:40.408639,36:69:87:a1:cb:b9,Smart Bro_A1CBB9,WPA2,-80,1,None,none,14.644955,121.060328
2018-04-24 23:40:40,2018-04-24 15:40:41.008729,00:e0:20:3b:00:75,Tenda_4377D0_Ext 4,WPA2/WPA,-61,3,Tecnomen,none,14.645367,121.060865
2018-04-24 23:31:46,2018-04-24 15:31:47.291379,a8:a6:68:e0:10:1f,mineman,WPA2/WPA,-84,6,Zte,none,14.645022,121.060332
2018-04-24 23:36:50,2018-04-24 15:36:51.145865,b0:4e:26:4c:0f:dd,TFMGT Office,WPA2/WPA,-78,10,Tp-LinkT,none,14.646268,121.059418
2018-04-24 23:31:57,2018-04-24 15:31:58.239261,90:61:0c:2e:95:e4,PLDTHOMEDSL38372,WPA2/WPA,-72,10,FidaInte,none,14.645120,121.060278
2018-04-24 23:31:35,2018-04-24 15:31:35.354210,00:13:33:e1:a0:5c,PLDTHOMEDSL,WPA2/WPA,-74,11,Baudtec,none,14.644882,121.060322
2018-04-24 23:31:39,2018-04-24 15:31:39.590622,6c:70:9f:e7:1c:f8,Antonio,WPA2,-82,1,Apple,none,14.644942,121.060323
2018-04-24 23:31:40,2018-04-24 15:31:40.525620,68:7f:74:ca:d0:9c,Santiaguel Family,WPA2/WPA,-79,1,Cisco-Li,none,14.644955,121.060328
2018-04-24 23:38:33,2018-04-24 15:38:33.561494,48:fd:8e:b8:e5:bc,HUAWEI-3Cg2,WPA2/WPA,-86,1,HuaweiTe,none,14.646063,121.060227
2018-04-24 23:31:40,2018-04-24 15:31:40.552032,00:13:33:ef:df:94,PLDTHOMEDSL,WPA2/WPA,-79,1,Baudtec,none,14.644955,121.060328
2018-04-24 23:33:16,2018-04-24 15:33:16.408000,ec:08:6b:82:b5:3e,neil oxales,WPA2,-61,2,Tp-LinkT,none,14.645570,121.059713
2018-04-24 23:32:07,2018-04-24 15:32:07.271898,08:10:74:68:1f:df,lrc2,WPA,-80,6,None,none,14.645192,121.060277
2018-04-24 23:31:45,2018-04-24 15:31:46.019782,48:00:33:f2:cc:95,SKYbroadbandCC92,WPA2/WPA,-84,6,Technico,none,14.645010,121.060328
2018-04-24 23:32:14,2018-04-24 15:32:15.064661,00:13:33:cf:ee:ad,PLDTHOMEDSL,WPA2/WPA,-81,11,Baudtec,none,14.645272,121.060248
2018-04-24 23:32:34,2018-04-24 15:32:34.941326,5c:6a:80:19:ea:c2,Secret,WPA2/WPA,-67,12,ZyxelCom,none,14.645412,121.060093
2018-04-24 23:32:52,2018-04-24 15:32:52.324776,ec:1a:59:b4:42:18,belkin.218,WPA2/WPA,-62,9,BelkinIn,none,14.645485,121.059935
2018-04-24 23:33:12,2018-04-24 15:33:13.193797,00:13:33:f0:77:01,PLDTHOMEDSL,WPA2/WPA,-62,1,Baudtec,none,14.645552,121.059743
2018-04-24 23:33:31,2018-04-24 15:33:31.627599,cc:06:77:5f:6d:20,PONDEROSA,WPA2/WPA,-76,1,Fiberhom,none,14.645613,121.059585
2018-04-24 23:33:00,2018-04-24 15:33:00.602909,88:41:fc:d2:3c:60,xNonex,WPA2,-60,6,AirtiesW,none,14.645502,121.059857
2018-04-24 23:38:15,2018-04-24 15:38:15.631934,cc:06:77:70:3f:30,PLDTHOMEFIBR03f30,WPA2/WPA,-77,5,Fiberhom,none,14.646120,121.060067
2018-04-24 23:40:09,2018-04-24 15:40:09.800401,cc:06:77:61:f6:08,PLCPD,WPA2/WPA,-73,6,Fiberhom,none,14.645435,121.060825
2018-04-24 23:33:02,2018-04-24 15:33:03.176213,74:cc:39:c9:c6:60,SECRET,WPA2/WPA,-67,7,Fiberhom,none,14.645508,121.059833
2018-04-24 23:32:52,2018-04-24 15:32:52.341533,ee:1a:59:b4:42:19,belkin.218.guests,OPN,-61,11,None,none,14.645485,121.059935
2018-04-24 23:33:03,2018-04-24 15:33:03.662290,34:ba:9a:4f:d8:7e,CBB-25GA,WPA2/WPA,-78,7,Asiatelc,none,14.645513,121.059822
2018-04-24 23:33:20,2018-04-24 15:33:20.789022,36:69:87:e8:4d:75,LivingGhoul,WPA2/WPA,-71,7,None,none,14.645582,121.059682
2018-04-24 23:32:49,2018-04-24 15:32:49.880357,88:41:fc:d2:3d:14,tlpglobefiber,WPA2,-70,11,AirtiesW,none,14.645473,121.059962
2018-04-24 23:33:06,2018-04-24 15:33:06.641918,00:13:33:ff:6d:7b,PLDTHOMEDSL,WPA2/WPA,-65,11,Baudtec,none,14.645527,121.059793
2018-04-24 23:33:28,2018-04-24 15:33:28.720899,94:fb:b2:46:8b:cc,PLDTMyDSL,WPA2/WPA,-88,11,Shenzhen,none,14.645607,121.059613
