Common,742,,,,,,,,,,,
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Persistence,Dates Seen
4/5/2018 13:17,42:47.5,5c:6a:80:19:ee:46,TipsandTeas,WPA2/WPA,-67,3,ZyxelCom,Unidentified,14.64288,121.060055,3,"04/03/2018, 03/14/2018, 04/05/2018, "
4/5/2018 13:17,42:32.1,f0:98:38:07:e8:08,HUAWEI-QXN6,WPA2/WPA,-61,4,HuaweiTe,Unidentified,14.642883,121.060235,5,"04/03/2018, 04/05/2018, 03/14/2018, "
4/5/2018 13:16,42:19.2,dc:09:4c:59:4a:c9,Mangie,WPA2/WPA,-86,10,HuaweiTe,Unidentified,14.642882,121.060227,2,"04/03/2018, 04/05/2018, "
4/5/2018 13:17,42:40.1,00:26:75:ab:9a:c2,bayanDSLWiFi_9AC2,WPA2/WPA,-70,11,AztechEl,Unidentified,14.642883,121.060235,3,"03/14/2018, 04/05/2018, "
4/5/2018 13:17,42:42.9,d0:b2:c4:2a:14:9a,Hillcrest,WPA2/WPA,-74,11,Technico,Unidentified,14.642883,121.060233,2,"04/05/2018, 04/03/2018, "
4/5/2018 13:17,42:27.6,ac:f9:70:ec:81:38,HUAWEI-dHWC,WPA2/WPA,-82,2,HuaweiTe,Unidentified,14.642883,121.060235,4,"03/14/2018, 04/05/2018, 04/03/2018, "
4/5/2018 14:21,10:50.5,38:d5:47:0a:ed:98,Newton,WPA2,-54,6,AsustekC,Unidentified,14.642837,121.060272,7,"04/05/2018, 03/14/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:48.5,56:d9:e7:fa:02:ea,xNonex,WPA2,-80,6,None,Unidentified,14.642848,121.060398,5,"04/05/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:48.6,46:d9:e7:fa:02:ea,SWS Guest,WPA2,-80,6,None,Unidentified,14.642848,121.060398,6,"04/05/2018, 04/03/2018, 04/05/2018, 03/14/2018, "
4/5/2018 14:21,10:52.1,f0:98:38:a0:31:38,Wapak Sound Studios,WPA2/WPA,-62,9,HuaweiTe,Unidentified,14.642835,121.06021,8,"04/03/2018, 04/05/2018, 03/14/2018, 04/03/2018, "
32:33.9,32:33.9,f4:cf:e2:1f:f0:02,Guest@Bayan,OPN,-64,11,Cisco,Unidentified,14.642998,121.060865,4,"03/14/2018, 04/03/2018, 04/05/2018, "
32:34.0,32:34.0,f4:cf:e2:1f:f0:00,BYOD@Bayan,OPN,-64,11,Cisco,Unidentified,14.642998,121.060865,4,"03/14/2018, 04/03/2018, 04/05/2018, "
32:34.2,32:34.2,f4:cf:e2:1f:f0:01,WiFi@Bayan,WPA2/WPA,-64,11,Cisco,Unidentified,14.642998,121.060865,4,"03/14/2018, 04/03/2018, 04/05/2018, "
32:38.0,32:38.0,00:1f:fb:ab:f3:33,HomeBro_ULTERA,WPA2,-73,1,GreenPac,Mobile broadband,14.64299,121.060628,5,"04/05/2018, 03/14/2018, 04/03/2018, 04/05/2018, "
02:52.8,02:52.8,c8:d7:19:e4:e4:f5,Home,WPA2/WPA,-73,11,Cisco-Li,Unidentified,14.642932,121.060602,4,"04/03/2018, 04/05/2018, "
02:52.6,02:52.6,92:2a:a8:d7:54:13,xNonex,WPA2,-86,11,None,Unidentified,14.642932,121.060602,1,"04/03/2018, "
02:53.6,02:53.6,02:9f:c2:3d:02:96,xNonex,WPA2,-82,11,None,Unidentified,14.642933,121.060658,5,"04/05/2018, 04/03/2018, 04/05/2018, "
02:53.2,02:53.2,f2:9f:c2:3d:02:96,SWS Guest,WPA2,-83,11,None,Unidentified,14.642932,121.060602,5,"04/05/2018, 04/03/2018, 04/05/2018, "
02:53.7,02:53.7,f0:9f:c2:3d:02:96,Social Weather Stations,WPA2,-82,11,Ubiquiti,Unidentified,14.642933,121.060658,2,"04/03/2018, "
02:53.8,02:53.8,82:2a:a8:d7:54:13,SWS Guest,WPA2,-87,11,None,Unidentified,14.642933,121.060658,1,"04/03/2018, "
4/5/2018 14:21,10:41.7,f2:9f:c2:d7:12:5b,SWS Guest,WPA2,-63,1,None,Unidentified,14.642872,121.060827,7,"04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:41.7,f0:9f:c2:d7:12:5b,Social Weather Stations,WPA2,-62,1,Ubiquiti,Unidentified,14.642872,121.060827,5,"04/05/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:41.4,02:9f:c2:d7:12:5b,xNonex,WPA2,-63,1,None,Unidentified,14.642872,121.060827,6,"04/05/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:44.7,a0:f3:c1:56:d7:da,RBGM Training Room,WPA2,-75,2,Tp-LinkT,Unidentified,14.64286,121.060652,7,"04/05/2018, 04/03/2018, "
32:22.3,32:22.3,18:a6:f7:76:32:a6,RBGM Sales Department,WPA2,-63,4,Tp-LinkT,Unidentified,14.643192,121.061087,11,"04/03/2018, 03/14/2018, 04/03/2018, 04/05/2018, "
04:28.7,04:28.7,a0:f3:c1:c1:01:b4,RBGM-Reception,WPA2,-74,10,Tp-LinkT,Unidentified,14.642988,121.061013,8,"03/14/2018, 04/03/2018, 04/05/2018, "
02:58.9,02:58.9,f0:9f:c2:3d:d6:36,Social Weather Stations,WPA2,-77,1,Ubiquiti,Unidentified,14.642952,121.060927,5,"04/05/2018, 04/03/2018, 04/05/2018, "
02:59.6,02:59.6,f2:9f:c2:3d:d6:36,SWS Guest,WPA2,-77,1,None,Unidentified,14.642957,121.060968,5,"04/05/2018, 04/03/2018, 04/05/2018, "
04:35.4,04:35.4,f2:9f:c2:81:4a:9b,TIERRAS CAFE,WPA2,-54,1,None,Unidentified,14.643122,121.061007,11,"04/03/2018, 04/05/2018, 03/14/2018, 04/03/2018, "
02:59.4,02:59.4,02:9f:c2:3d:d6:36,xNonex,WPA2,-77,1,None,Unidentified,14.642957,121.060968,4,"04/05/2018, 04/03/2018, "
03:02.5,03:02.5,f4:f2:6d:8f:cb:ac,RBGM,WPA2,-89,4,Tp-LinkT,Unidentified,14.64295,121.061067,1,"04/03/2018, "
04:26.0,04:26.0,10:7b:44:55:ce:a0,WCC Flight Attendand Wifi,WPA2,-58,6,AsustekC,Unidentified,14.642853,121.061038,4,"04/03/2018, 03/14/2018, 04/03/2018, "
4/5/2018 14:21,10:33.5,a0:f3:c1:c1:01:dc,RBGM-2nd Floor,WPA2,-65,9,Tp-LinkT,Unidentified,14.643035,121.061058,7,"04/03/2018, 04/05/2018, "
4/5/2018 14:21,10:34.4,a0:f3:c1:c1:01:f2,RBGM-ADMIN2,WPA2,-66,11,Tp-LinkT,Unidentified,14.64299,121.061047,8,"03/14/2018, 04/05/2018, 04/03/2018, "
4/5/2018 14:21,10:35.9,78:c1:a7:04:d2:d4,ZTEH108N_4D2D4,WPA,-74,11,Zte,Broadband,14.642963,121.061038,1,"04/05/2018, "
4/5/2018 14:21,10:39.9,00:26:75:ac:36:2b,bayanDSLWiFi_362B,WPA2/WPA,-64,13,AztechEl,Unidentified,14.64289,121.060918,5,"03/14/2018, 04/03/2018, 04/05/2018, "
16:11.0,16:11.0,f4:f2:6d:d7:dc:94,cosmetiques,WPA2,-79,11,Tp-LinkT,Unidentified,14.642717,121.058,7,"04/05/2018, 03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, "
15:52.9,15:52.9,a0:ab:1b:8b:57:90,pigglywiggly,WPA2/WPA,-91,11,D-LinkIn,Unidentified,14.642442,121.058033,1,"03/22/2018, "
15:56.3,15:56.3,90:61:0c:40:b0:5e,PLDTHOMEDSL45150,WPA2/WPA,-89,1,FidaInte,Broadband,14.642543,121.058025,1,"03/22/2018, "
15:56.4,15:56.4,64:66:b3:91:57:6e,Donut,WPA2/WPA,-85,1,Tp-LinkT,Unidentified,14.642565,121.058025,2,"03/22/2018, 04/05/2018, "
16:06.4,16:06.4,bc:c0:0f:1f:40:28,NOTCONNECTED,WPA2/WPA,-73,8,Fiberhom,Fiber,14.642712,121.057997,6,"03/14/2018, 03/22/2018, 04/05/2018, 04/03/2018, "
16:12.2,16:12.2,fc:8b:97:ec:19:f8,PLDTMyDSL_asemed,WPA2/WPA,-92,11,Shenzhen,Broadband,14.642715,121.057998,1,"03/22/2018, "
01:43.9,01:43.9,bc:c0:0f:7b:a6:90,FIBERHOME_ba690,WPA2/WPA,-68,3,Fiberhom,Fiber,14.642693,121.05783,5,"03/22/2018, 04/03/2018, 04/05/2018, "
01:48.2,01:48.2,5c:f2:86:2b:65:40,joynas,WPA2/WPA,-67,7,IeeeRegi,Unidentified,14.642708,121.058048,3,"04/03/2018, "
4/5/2018 13:18,43:47.7,c8:93:46:48:62:09,Think_486209,WPA2,-83,5,Mxchip,Not an AP,14.642718,121.05799,2,"04/03/2018, 04/05/2018, "
4/5/2018 13:18,43:51.5,f0:98:38:9f:b5:5c,LI-Devices,WPA2/WPA,-65,6,HuaweiTe,Unidentified,14.642682,121.057762,4,"04/05/2018, 03/22/2018, 04/05/2018, "
4/5/2018 13:18,43:51.4,f2:98:38:9f:b5:5d,Little India,WPA2,-67,6,None,Unidentified,14.642682,121.057762,4,"04/05/2018, 03/22/2018, 04/05/2018, "
4/5/2018 13:18,43:51.5,f2:98:38:9f:b5:5e,WO,WPA2/WPA,-65,6,None,Unidentified,14.642682,121.057762,5,"04/05/2018, 03/14/2018, 03/22/2018, 04/05/2018, "
4/5/2018 13:18,43:50.5,c8:93:46:48:64:0f,Think_48640F,WPA2,-80,7,Mxchip,Not an AP,14.6427,121.057828,3,"03/22/2018, 04/05/2018, "
4/5/2018 13:18,43:38.6,84:16:f9:ac:69:97,PLDTMyDSL_asemed_EXT,WPA2/WPA,-77,11,Tp-LinkT,Broadband,14.642763,121.05849,8,"03/14/2018, 04/05/2018, 03/22/2018, 04/03/2018, "
4/5/2018 13:18,43:42.4,bc:c0:0f:20:02:f0,Pigglywiggly3,WPA2/WPA,-86,1,Fiberhom,Fiber,14.642742,121.058258,3,"03/22/2018, 04/05/2018, "
4/5/2018 14:22,11:17.4,bc:96:80:51:34:af,PLDTMyDSL_zosimo2,WPA2/WPA,-78,11,Shenzhen,Broadband,14.64271,121.05843,5,"04/05/2018, 04/03/2018, 04/05/2018, "
4/5/2018 14:22,11:12.1,00:26:75:b7:80:99,Alex,WPA,-58,9,AztechEl,Unidentified,14.642747,121.058872,7,"03/14/2018, 04/05/2018, "
15:44.3,15:44.3,74:cc:39:ca:38:40,PLDTHOMEFIBRa3840,WPA2/WPA,-82,5,Fiberhom,Fiber,14.641975,121.058067,1,"03/22/2018, "
15:44.8,15:44.8,ec:22:80:fd:28:f6,dlink-fd28f6,WPA2/WPA,-82,6,D-LinkIn,Unidentified,14.642032,121.058065,1,"03/22/2018, "
15:47.1,15:47.1,90:61:0c:2e:a8:06,PLDTHOMEDSL43014,WPA2/WPA,-67,7,FidaInte,Broadband,14.642147,121.05806,5,"03/22/2018, 04/05/2018, "
15:38.4,15:38.4,e0:8e:3c:1a:b0:67,ikealife,WPA2/WPA,-86,1,AztechEl,Unidentified,14.64168,121.058088,1,"03/22/2018, "
15:42.3,15:42.3,bc:c0:0f:7b:ae:b0,FIBERHOME_baeb0,WPA2/WPA,-73,4,Fiberhom,Fiber,14.641865,121.05807,4,"03/22/2018, "
15:37.1,15:37.1,c8:3a:35:c2:93:b0,AI2 X,WPA2/WPA,-70,11,TendaTec,Unidentified,14.641548,121.058115,3,"03/22/2018, "
15:36.7,15:36.7,90:61:0c:2d:fb:3b,PLDTHOMEDSL64315,WPA2/WPA,-74,11,FidaInte,Broadband,14.641548,121.058115,2,"03/22/2018, "
15:37.1,15:37.1,4c:72:b9:aa:77:50,AI2,WPA2/WPA,-89,11,Pegatron,Unidentified,14.641548,121.058115,1,"03/22/2018, "
15:37.7,15:37.7,50:09:59:da:b3:fa,SKYbroadbandB3F7,WPA2/WPA,-91,1,Technico,Broadband,14.641613,121.058102,1,"03/22/2018, "
15:38.4,15:38.4,14:b7:f8:62:c4:78,SKYbroadbandC475,WPA2,-86,1,Technico,Broadband,14.641613,121.058102,1,"03/22/2018, "
15:35.7,15:35.7,00:13:33:de:9e:8e,PLDTHOMEDSL,WPA2/WPA,-69,11,Baudtec,Broadband,14.641458,121.058125,3,"03/22/2018, "
15:34.6,15:34.6,d8:5d:4c:c6:ea:98,Parachutes,WPA2/WPA,-82,11,Tp-LinkT,Unidentified,14.641458,121.058125,2,"03/22/2018, "
15:28.7,15:28.7,5c:54:6d:43:b4:a4,HUAWEI-MD2p,WPA2/WPA,-80,8,HuaweiTe,Unidentified,14.641205,121.058158,1,"03/22/2018, "
15:30.7,15:30.7,c4:6e:1f:40:96:7d,OSCORP,WPA2,-69,9,Tp-LinkT,Unidentified,14.641292,121.058153,1,"03/22/2018, "
15:33.1,15:33.1,4c:81:20:f3:27:ff,PLDTHOMEDSL327FF,WPA2,-83,10,TaicangT,Broadband,14.641373,121.058143,1,"03/22/2018, "
15:27.2,15:27.2,74:d0:2b:5d:fc:88,worm32.nod.inf.extractor,WPA2,-76,6,AsustekC,Unidentified,14.641108,121.058162,1,"03/22/2018, "
15:27.4,15:27.4,c0:4a:00:ea:88:1c,EDUARDO,WPA2,-80,6,Tp-LinkT,Unidentified,14.641158,121.05816,2,"03/22/2018, "
15:27.8,15:27.8,bc:c0:0f:2f:13:b0,PLDTHOMEFIBRf13b0,WPA2/WPA,-65,8,Fiberhom,Fiber,14.641158,121.05816,1,"03/22/2018, "
15:32.1,15:32.1,f0:98:38:72:d6:24,Felipe Valerio,WPA2/WPA,-73,10,HuaweiTe,Unidentified,14.64133,121.05815,3,"03/22/2018, "
Trike,402,,,,,,,,,,,
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Persistence,Dates Seen
29:33.8,29:33.8,58:70:c6:f1:65:7a,YICarCam_f1657a,WPA2,-79,7,Shanghai,Not an AP,14.646997,121.057657,4,"03/14/2018, "
51:53.5,51:53.5,34:ba:9a:57:74:e4,EPEwit56,WPA2,-78,7,Asiatelc,Unidentified,14.647122,121.05742,3,"03/22/2018, "
51:52.8,51:52.8,36:69:87:ab:fd:3e,ARANETASQUARE,WPA2,-89,6,None,Unidentified,14.647155,121.057442,1,"03/22/2018, "
29:55.6,29:55.6,90:61:0c:2d:ad:fb,ITAG.MANILA,WPA2,-85,11,FidaInte,Unidentified,14.647022,121.057602,3,"03/22/2018, 04/05/2018, 04/02/2018, "
23:24.9,23:24.9,dc:ee:06:cf:a4:74,Smart_Bro_CFA474,OPN,-60,2,HuaweiTe,Unidentified,14.647227,121.057495,3,"03/14/2018, 04/02/2018, "
23:30.8,23:30.8,cc:79:cf:f2:f2:15,Mitsubishi Wireless TV 659,OPN,-71,36,Shenzhen,Not an AP,14.647022,121.05739,5,"04/02/2018, 03/14/2018, "
37:46.3,37:46.3,7a:31:c1:65:66:50,Danielle,WPA2,-81,1,None,Unidentified,14.64707,121.057653,2,"04/03/2018, "
53:08.6,53:08.6,d2:5b:a8:f4:f0:2c,JEROME,WPA2/WPA,-84,1,None,Unidentified,14.646927,121.057605,4,"04/03/2018, "
53:12.5,53:12.5,5c:c3:07:41:c3:b6,Hexadecagon,WPA2/WPA,-88,5,HuaweiTe,Unidentified,14.647105,121.057425,1,"04/03/2018, "
4/5/2018 13:14,39:32.8,50:04:b8:45:1d:5c,work,WPA2/WPA,-81,1,HuaweiTe,Unidentified,14.647225,121.057445,5,"04/05/2018, "
4/5/2018 14:30,19:27.7,fa:8f:ca:68:dd:3c,xNonex,OPN,-84,11,None,Unidentified,14.647087,121.057535,3,"04/05/2018, 04/02/2018, 04/03/2018, "
4/5/2018 14:10,59:59.9,c0:21:0d:b3:51:50,WiFiConnect 767,OPN,-54,44,Shenzhen,Unidentified,14.646845,121.057252,6,"04/05/2018, "
4/5/2018 14:18,07:35.1,b0:45:19:d9:b8:0c,Jajingga,WPA2,-52,6,TctMobil,Hotspot,14.647077,121.057587,2,"04/05/2018, "
4/13/2018 13:44,31:58.1,04:e6:76:1e:bc:2a,Yi_Ranns,WPA2,-77,6,AmpakTec,Unidentified,14.647213,121.057623,1,"04/13/2018, "
29:34.8,29:34.8,f2:98:9d:be:ce:78,Jhane Emerrie’s iPhone,WPA2,-76,6,None,Phone,14.646962,121.057697,4,"03/14/2018, "
29:35.4,29:35.4,34:ba:9a:56:5b:09,Mark Kenneth,WPA2/WPA,-78,7,Asiatelc,Unidentified,14.646925,121.05774,1,"03/14/2018, "
30:00.1,30:00.1,36:69:87:89:13:e6,Smart Mead,WPA2,-71,13,None,Unidentified,14.646853,121.057822,1,"03/22/2018, "
45:58.0,45:58.0,fe:ec:da:07:01:a2,HOLY FAMILY  SCHOOL QUEZON CITY,WPA2,-76,6,None,Unidentified,14.647135,121.057658,4,"04/03/2018, 04/05/2018, 04/10/2018, 04/02/2018, "
45:57.8,45:57.8,a0:f3:c1:a4:4d:8a,Elenita,WPA2/WPA,-81,6,Tp-LinkT,Unidentified,14.647135,121.057658,4,"04/02/2018, 04/05/2018, "
46:01.5,46:01.5,34:ba:9a:4f:d6:58,xNonex,WPA2,-65,8,Asiatelc,Unidentified,14.647025,121.057788,4,"04/02/2018, 03/22/2018, 04/02/2018, 04/13/2018, "
46:01.8,46:01.8,34:ba:9a:56:0e:b5,Ohhkey Inzayms,WPA2,-61,8,Asiatelc,Unidentified,14.646995,121.057833,2,"04/02/2018, "
46:18.8,46:18.8,e4:7d:eb:0f:16:e7,R01_F16E7,WPA2,-68,9,Shanghai,Unidentified,14.646843,121.058093,21,"04/02/2018, 04/03/2018, 04/05/2018, "
46:02.8,46:02.8,50:9f:27:0c:3f:19,HUAWEI-E5220-3f19,WPA2/WPA,-65,11,HuaweiTe,Hotspot,14.646962,121.05788,1,"04/02/2018, "
46:03.4,46:03.4,34:bf:90:38:94:28,xNonex,WPA,-87,11,Fiberhom,Fiber,14.646962,121.05788,1,"04/02/2018, "
46:14.1,46:14.1,5c:f2:86:24:56:fe,WagKaNaMagtangka,WPA2,-70,6,IeeeRegi,Unidentified,14.646842,121.058088,2,"04/02/2018, "
46:21.4,46:21.4,34:ba:9a:54:f9:31,ADR,WPA2/WPA,-57,9,Asiatelc,Unidentified,14.646842,121.058108,1,"04/02/2018, "
34:10.5,34:10.5,da:5d:e2:d2:ca:db,DIRECT-anDESKTOP-BKK0AN9msfU,WPA2,-87,11,None,Unidentified,14.647065,121.057715,1,"04/03/2018, "
34:11.6,34:11.6,06:d6:aa:57:4f:45,DP,WPA2,-79,11,None,Unidentified,14.646992,121.057822,3,"04/03/2018, "
37:42.4,37:42.4,d4:6e:5c:95:f0:22,HUAWEI-E5220-f022,WPA2/WPA,-75,11,HuaweiTe,Hotspot,14.646885,121.057853,2,"04/03/2018, "
53:06.2,53:06.2,a0:cb:fd:c8:5d:e0,AndroidAP,WPA2,-81,11,SamsungE,Phone,14.646812,121.057765,2,"04/03/2018, "
4/5/2018 12:51,17:19.2,78:c1:a7:23:48:66,4C Block U,WPA,-69,1,Zte,Unidentified,14.646825,121.058037,13,"03/22/2018, 04/05/2018, 04/13/2018, "
4/5/2018 12:49,14:48.4,88:3f:d3:06:3b:a0,Lacuesta,WPA2/WPA,-88,1,HuaweiTe,Unidentified,14.646908,121.0578,2,"04/05/2018, "
4/5/2018 12:51,17:22.2,36:69:87:e8:47:ae,DANCING,WPA2/WPA,-76,5,None,Unidentified,14.646962,121.057792,5,"04/05/2018, "
4/5/2018 14:10,59:40.5,a0:8c:fd:0d:68:44,DIRECT-3D-HP DeskJet 3830 series,WPA2,-68,6,HewlettP,Not an AP,14.647008,121.057705,7,"04/05/2018, "
4/5/2018 14:10,59:38.5,88:d2:74:a9:b1:c0,Mikols Virus,WPA,-90,4,Zte,Unidentified,14.646955,121.05777,1,"04/05/2018, "
52:04.3,52:04.3,60:02:92:32:98:5b,a70319,WPA2/WPA,-78,1,Pegatron,Unidentified,14.646587,121.05728,3,"03/22/2018, 04/02/2018, 04/03/2018, "
4/5/2018 13:14,39:48.9,34:cd:be:53:ee:76,PLDTHOMEDSL,WPA2/WPA,-76,11,HuaweiTe,Broadband,14.646675,121.05729,9,"03/22/2018, 04/03/2018, 04/10/2018, 04/02/2018, 04/05/2018, "
4/5/2018 13:14,39:49.0,34:cd:be:53:ee:75,dlink-19CO,WPA2/WPA,-76,11,HuaweiTe,Unidentified,14.646675,121.05729,8,"03/22/2018, 04/03/2018, 04/10/2018, 04/02/2018, 04/05/2018, "
4/5/2018 13:57,46:08.4,bc:3d:85:9a:c6:98,Her Royal Highness,WPA2,-92,1,HuaweiTe,Unidentified,14.646515,121.057218,1,"04/05/2018, "
4/5/2018 14:10,00:01.7,cc:79:cf:f2:ef:a6,Mitsubishi Wireless TV 807,OPN,-58,52,Shenzhen,Not an AP,14.646747,121.057238,1,"04/05/2018, "
4/5/2018 14:10,00:03.6,5c:f2:86:27:ef:55,Globe_LTE MIFI_EF55,WPA2/WPA,-91,7,IeeeRegi,Hotspot,14.64666,121.057227,1,"04/05/2018, "
4/10/2018 17:20,35:14.7,00:22:6b:6f:b3:fd,atalier,WPA2/WPA,-72,6,Cisco-Li,Unidentified,14.646682,121.057288,1,"04/10/2018, "
30:02.8,30:02.8,94:0e:6b:b8:df:00,B310_8DF00,WPA2/WPA,-70,1,HuaweiTe,Unidentified,14.646755,121.057993,2,"03/22/2018, "
19:43.9,19:43.9,74:cc:39:86:00:88,KAPE,WPA2/WPA,-74,11,Fiberhom,Fiber,14.646795,121.058018,3,"04/02/2018, 04/03/2018, 04/05/2018, "
49:49.9,49:49.9,28:e3:1f:5a:64:80,Redmi,WPA2,-77,6,XiaomiCo,Unidentified,14.6468,121.058025,1,"04/03/2018, "
49:50.6,49:50.6,f2:c8:50:13:f4:c4,HUAWEI Y5 2017,WPA2,-89,8,None,Unidentified,14.6468,121.058025,1,"04/03/2018, "
53:02.3,53:02.3,b0:4e:26:8b:f7:f6,Trojan V,WPA2,-82,10,Tp-LinkT,Unidentified,14.646712,121.05792,2,"04/03/2018, "
53:03.7,53:03.7,d0:7a:b5:b8:32:9a,none,none,-81,11,none,Unidentified,14.646748,121.057868,1,"04/03/2018, "
4/5/2018 14:07,56:16.5,02:9f:c2:27:9d:b9,xNonex,WPA2,-72,9,None,Unidentified,14.646722,121.05812,13,"04/02/2018, 04/05/2018, 04/03/2018, "
29:43.1,29:43.1,a4:2b:b0:c1:4c:87,SKYbroadband7B2C_EXT,WPA2/WPA,-81,11,Tp-LinkT,Broadband,14.646688,121.058147,1,"03/14/2018, "
29:46.5,29:46.5,cc:06:77:5c:bd:59,OS Dong,WPA2,-92,1,Fiberhom,Fiber,14.646555,121.058383,1,"03/14/2018, "
29:47.5,29:47.5,00:13:33:fa:b8:da,PLDTHOMEDSLWS,WPA2/WPA,-87,1,Baudtec,Broadband,14.646523,121.058445,1,"03/14/2018, "
30:07.1,30:07.1,fa:96:95:3f:2d:e2,Valerie,WPA2,-88,6,None,Unidentified,14.646623,121.05818,1,"03/22/2018, "
46:27.5,46:27.5,fc:b4:e6:82:41:8f,SKYbroadband7B92,WPA2/WPA,-86,1,AskeyCom,Broadband,14.646767,121.058217,1,"04/02/2018, "
46:27.1,46:27.1,92:2a:a8:41:e8:2a,xNonex,WPA2,-92,1,None,Unidentified,14.646767,121.058217,1,"04/02/2018, "
46:33.5,46:33.5,a6:f1:e8:e1:f3:89,none,none,-88,6,none,Unidentified,14.646688,121.058405,1,"04/02/2018, "
34:23.0,34:23.0,5c:f2:86:2e:48:9e,Globe_LTE MIFI_489E,WPA2/WPA,-49,6,IeeeRegi,Hotspot,14.646647,121.058425,4,"04/03/2018, "
19:41.9,19:41.9,92:2a:a8:41:e9:d6,xNonex,WPA2,-76,11,None,Unidentified,14.646742,121.058133,12,"04/02/2018, 04/03/2018, 04/05/2018, "
37:31.9,37:31.9,58:70:c6:f4:f4:8f,YICarCam_f4f48f,WPA2,-60,5,Shanghai,Not an AP,14.646573,121.058527,5,"04/03/2018, "
19:40.6,19:40.6,76:e4:3a:7a:e4:01,Isay OS iPhone 5s,WPA2,-82,11,None,Phone,14.646715,121.058193,3,"04/03/2018, "
4/5/2018 12:49,14:54.5,f2:c1:f1:0f:cf:2d,HR’s iPhone,WPA2,-79,6,None,Phone,14.646712,121.05819,1,"04/05/2018, "
4/5/2018 12:49,14:56.5,f0:98:38:07:9c:34,sjvmr,WPA2/WPA,-79,7,HuaweiTe,Unidentified,14.646662,121.05833,6,"04/13/2018, 04/02/2018, 04/05/2018, "
4/5/2018 12:51,17:14.4,fe:a6:67:54:8e:71,xNonex,WPA2,-65,11,None,Unidentified,14.646662,121.05833,13,"04/02/2018, 04/03/2018, 04/05/2018, "
4/5/2018 13:41,30:56.1,f4:cb:52:47:74:6b,HUAWEI-746B,WPA2,-74,6,HuaweiTe,Unidentified,14.646552,121.058462,1,"04/05/2018, "
4/5/2018 14:07,56:21.0,76:4a:a4:c9:4c:1c,SmartniMader,WPA2/WPA,-86,13,None,Unidentified,14.646605,121.058395,2,"04/05/2018, "
4/5/2018 14:30,19:41.6,5c:f2:86:24:11:d6,PLDTMyDSL-GlobeTelecom,WPA2/WPA,-76,8,IeeeRegi,Broadband,14.646623,121.05832,1,"04/05/2018, "
29:52.3,29:52.3,bc:c0:0f:1e:90:90,PLDTHOMEFIBRe9090,WPA2/WPA,-81,7,Fiberhom,Fiber,14.646425,121.058712,2,"03/22/2018, 03/14/2018, "
29:58.6,29:58.6,fc:3f:7c:21:c4:5f,B315_1C45F,WPA2,-61,11,HuaweiTe,Unidentified,14.646428,121.058808,1,"03/14/2018, "
30:06.0,30:06.0,36:69:87:72:1d:a3,Smart Bro_721DA3,OPN,-78,1,None,Unidentified,14.64639,121.058998,1,"03/14/2018, "
46:36.9,46:36.9,5c:f2:86:24:21:32,PAKABITKAWIFIMO,WPA2/WPA,-84,8,IeeeRegi,Unidentified,14.646628,121.05859,4,"04/02/2018, "
46:44.9,46:44.9,8e:79:67:36:c7:c9,delta1925,WPA2/WPA,-69,1,None,Unidentified,14.646485,121.058998,2,"04/02/2018, "
50:01.1,50:01.1,cc:06:77:6e:c9:98,#WIP PH 1,WPA2/WPA,-41,2,Fiberhom,Fiber,14.646478,121.05871,23,"03/22/2018, 04/03/2018, 04/10/2018, "
50:02.6,50:02.6,28:9a:fa:47:44:f8,smart wireless,WPA2,-87,3,TctMobil,Hotspot,14.646428,121.058838,1,"04/03/2018, "
4/5/2018 12:49,15:03.3,78:c1:a7:24:a1:8e,Leo,WPA,-82,11,Zte,Unidentified,14.646497,121.058723,5,"04/05/2018, 04/03/2018, 04/05/2018, "
4/5/2018 13:41,31:05.2,50:09:59:83:80:35,Skynet,WPA2/WPA,-80,11,Technico,Unidentified,14.646412,121.058933,7,"04/05/2018, 04/03/2018, 04/05/2018, 04/10/2018, "
4/5/2018 13:41,31:08.0,62:fe:1e:94:4d:14,FLARE S4 MAX,WPA2,-89,1,None,Unidentified,14.646392,121.059017,1,"04/05/2018, "
4/5/2018 13:42,31:08.3,aa:a6:68:d4:c4:35,WISH,WPA2/WPA,-87,2,None,Unidentified,14.646388,121.059042,1,"04/05/2018, "
4/5/2018 14:18,07:54.2,b0:c1:9e:30:5e:25,SmartBro_305E25,WPA2/WPA,-63,6,Zte,Unidentified,14.646495,121.058763,14,"04/05/2018, 04/13/2018, 04/10/2018, 04/02/2018, "
4/5/2018 14:18,07:57.4,dc:09:4c:9a:74:29,coke aileen,WPA2,-68,8,HuaweiTe,Unidentified,14.646448,121.058937,8,"04/05/2018, "
4/5/2018 14:07,56:30.0,00:13:33:ee:be:a2,PLDTHOMEDSL,WPA2/WPA,-91,5,Baudtec,Broadband,14.64641,121.059033,1,"04/05/2018, "
