Last Updt,Last Time,MAC,SSID,Encryption,Channel,Latitude,Longitude
2017-03-16 16:00:00,2017-03-16 16:00:00,ae:fd:ec:e7:50:f1,The iPad,wpa2,1,14.64761353,121.06427002
2017-03-03 15:00:00,2017-03-03 15:00:00,ec:8a:4c:94:89:39,bayanDSLWiFi_8939,wpa2,6,14.64721203,121.06188965
2017-03-03 15:00:00,2017-03-03 15:00:00,ec:8a:4c:94:c0:05,Searching...,wpa2,10,14.64673901,121.0641098
2017-06-09 13:00:00,2017-06-09 13:00:00,ec:08:6b:6b:81:ae,bobocpindongan,wpa2,11,14.64906406,121.05757141
2017-07-15 09:00:00,2017-07-15 09:00:00,b8:55:10:2a:01:68,lynus,wpa2,11,14.64603996,121.06226349
2017-06-09 13:00:00,2017-06-09 13:00:00,ec:1f:72:ea:11:48,Anteeewn,wpa2,1,14.64710808,121.05762482
2017-07-29 21:00:00,2017-07-29 21:00:00,ec:8a:4c:a6:09:d8,bayanDSLWiFi_09D8,wpa2,5,14.64663219,121.05851746
2017-07-29 21:00:00,2017-07-29 21:00:00,ba:09:8a:83:88:46,tugaff.j iPhone,wpa2,1,14.6479826,121.05717468
2017-05-07 13:00:00,2017-05-07 13:00:00,fa:62:14:45:28:77,Jonina,wpa2,1,14.64764977,121.06417084
2017-03-08 02:00:00,2017-03-08 02:00:00,aa:a6:68:2d:22:7f,Chinito Boy,wpa2,13,14.65045261,121.05922699
2017-01-07 23:00:00,2017-01-07 23:00:00,ee:78:5f:21:a9:a6,Riza and Raphie   ;),wpa2,6,14.65057087,121.0554657
2017-06-09 13:00:00,2017-06-09 13:00:00,f8:32:e4:b2:07:70,HOLYFAMILY,wpa2,6,14.64840031,121.05696106
2017-03-15 17:00:00,2017-03-15 17:00:00,a2:91:69:e7:ab:19,Mikh's Android,wpa2,13,14.65132999,121.05999756
2017-07-29 21:00:00,2017-07-29 21:00:00,ee:1d:7f:90:69:6d,uFi_90696D,wpa2,1,14.64650822,121.05898285
2017-02-22 23:00:00,2017-02-22 23:00:00,ee:1d:7f:64:b9:07,bitoy,wpa2,1,14.65072441,121.05934906
2017-04-04 12:00:00,2017-04-04 12:00:00,ee:1d:7f:68:13:df,uFi_6813DF,wpa2,10,14.6468935,121.06168365
2017-03-03 15:00:00,2017-03-03 15:00:00,a4:7e:39:ae:62:c0,bayanDSLWiFi_62C0,wpa2,12,14.64659119,121.06293488
2017-03-09 10:00:00,2017-03-09 10:00:00,f0:79:59:2a:22:62,yeng,wpa2,6,14.64761353,121.06361389
2017-10-17 12:00:00,2017-10-17 12:00:00,b2:60:f1:44:28:d8,iPhone,wpa2,1,14.64666748,121.05235291
2017-07-29 21:00:00,2017-07-29 21:00:00,f4:e3:fb:e5:49:fc,XRZ-850,wpa2,10,14.64796448,121.05723572
2017-03-03 12:00:00,2017-03-03 12:00:00,f8:01:13:cb:0b:f9,TaNSan,wpa2,6,14.64740753,121.05735016
2017-06-09 13:00:00,2017-06-09 13:00:00,aa:a6:68:da:44:bd,rosima,wpa2,1,14.646492,121.05924988
2017-10-15 18:00:00,2017-10-15 18:00:00,aa:a6:68:da:50:33,........................,wpa2,12,14.64580727,121.06261444
2017-04-04 12:00:00,2017-04-04 12:00:00,fc:db:b3:ea:f9:01,TheTrees,wpa2,11,14.64734173,121.06244659
2017-07-15 09:00:00,2017-07-15 09:00:00,a4:71:74:4d:7a:99,B315_D7A99,wpa2,6,14.64598274,121.0623703
2017-03-04 14:00:00,2017-03-04 14:00:00,aa:a6:68:51:94:de,Sun2016,wpa2,13,14.64755249,121.06321716
2017-07-15 09:00:00,2017-07-15 09:00:00,aa:a6:68:4a:79:b8,DKNY,wpa2,13,14.64681339,121.06156158
2017-01-21 08:00:00,2017-01-21 08:00:00,aa:a6:68:33:86:3f,Pinoy Big Sister,wpa2,1,14.65102863,121.05913544
2017-05-07 13:00:00,2017-05-07 13:00:00,f4:9e:ef:d0:b6:30,PLDTHOMEDSL Twi-Fi Zone,wpa2,11,14.65029049,121.06250763
2017-06-09 13:00:00,2017-06-09 13:00:00,aa:a6:68:dd:47:44,baetweeds,wpa2,1,14.64593887,121.06028748
2017-07-15 09:00:00,2017-07-15 09:00:00,aa:a6:68:b9:73:11,Smart Bro_B97311,wpa2,1,14.64701557,121.06247711
2017-07-15 09:00:00,2017-07-15 09:00:00,f4:cb:52:8d:4a:32,HUAWEI-4A32,wpa2,4,14.64626884,121.05969238
2017-09-21 13:00:00,2017-09-21 13:00:00,fc:8b:97:38:ea:bb,PLDTMyDSL,wpa2,11,14.6466217,121.06362915
2017-07-15 09:00:00,2017-07-15 09:00:00,fc:8b:97:35:42:57,PLDTMyDSL,wpa2,11,14.6457901,121.06228638
2017-03-26 15:00:00,2017-03-26 15:00:00,fc:8b:97:27:80:b6,PLDTMyDSL,wpa2,11,14.65047741,121.06233215
2017-10-26 14:00:00,2017-10-26 14:00:00,f4:f2:6d:96:1d:49,TP-LINK,wpa2,11,14.64582634,121.06304169
2017-07-29 21:00:00,2017-07-29 21:00:00,f4:f2:6d:94:56:12,OrangeSegment2,wpa2,149,14.64680767,121.05817413
2017-07-29 21:00:00,2017-07-29 21:00:00,f4:f2:6d:94:56:14,OrangeSegment1,wpa2,1,14.64673901,121.05828094
2017-01-29 18:00:00,2017-01-29 18:00:00,f4:f2:6d:0f:9a:83,Connectify-me,wpa2,11,14.64770126,121.06220245
2017-08-30 16:00:00,2017-08-30 16:00:00,ec:1d:7f:e7:13:ee,JLI 8824,wpa2,1,14.64879608,121.05207825
2017-06-09 13:00:00,2017-06-09 13:00:00,a8:a6:68:e0:1a:38,Sexystoner,wpa2,6,14.64586449,121.06126404
2017-07-15 09:00:00,2017-07-15 09:00:00,a8:a6:68:e0:25:df,DiNET,wpa2,11,14.64672375,121.05932617
2017-10-26 14:00:00,2017-10-26 14:00:00,fa:8f:ca:51:d7:cd,None,unknown,1,14.64676857,121.06092834
2017-04-04 12:00:00,2017-04-04 12:00:00,ee:1d:7f:ba:3c:4a,Smart Bro_BA3C4A,wpa2,13,14.64764977,121.06437683
2017-05-07 13:00:00,2017-05-07 13:00:00,ac:d1:b8:53:dc:36,HP-Print-36-LaserJet 400 color,unknown,6,14.64735126,121.06266022
2018-02-16 10:00:00,2018-02-16 10:00:00,e8:cd:2d:7f:11:4d,glyph,wpa2,8,14.64657879,121.06116486
2017-03-21 06:00:00,2017-03-21 06:00:00,ec:8a:4c:a6:1c:c0,Blue Zoom Water Refilling,wpa2,1,14.64674473,121.06234741
2017-07-29 21:00:00,2017-07-29 21:00:00,ec:8c:a2:30:ff:2c,#SmartWifi @StrEATMag,unknown,52,14.64654827,121.05899048
2017-01-09 11:00:00,2017-01-09 11:00:00,f4:cb:52:6a:4f:62,HUAWEI-4F62,wpa2,1,14.64768791,121.06449127
2017-03-15 17:00:00,2017-03-15 17:00:00,f4:cb:52:b0:e0:53,HUAWEI-E053,wpa2,5,14.64764786,121.06459045
2017-07-15 09:00:00,2017-07-15 09:00:00,f4:9f:f3:35:2b:13,HUAWEI_G6-L11_FC64,wpa2,6,14.64670277,121.06083679
2017-06-09 13:00:00,2017-06-09 13:00:00,f8:d1:11:2e:f5:ea,UNITY_CORE,wpa2,6,14.64827824,121.05706024
2017-07-29 21:00:00,2017-07-29 21:00:00,fa:8f:ca:93:2d:e8,None,unknown,1,14.64626217,121.06233978
2017-03-04 14:00:00,2017-03-04 14:00:00,fc:3f:7c:4c:b4:36,kengienicole,wpa2,1,14.64875889,121.06240082
2017-03-03 15:00:00,2017-03-03 15:00:00,fc:3f:7c:c4:41:29,B315_44129,wpa2,5,14.64683533,121.0617981
2017-03-22 05:00:00,2017-03-22 05:00:00,fc:3f:7c:c4:a6:83,seymore ambrose marco,wpa2,1,14.64761448,121.0643158
2017-07-29 21:00:00,2017-07-29 21:00:00,fc:b4:e6:82:43:85,SKYbroadbandABA4,wpa2,6,14.64826393,121.05705261
2017-05-07 13:00:00,2017-05-07 13:00:00,fc:8b:97:35:83:d3,PLDTMyDSL,wpa2,11,14.65042686,121.0636673
2017-07-15 09:00:00,2017-07-15 09:00:00,bc:98:89:9c:f0:e0,PLDTHOMEFIBRnoentry,wpa2,9,14.64620876,121.05921936
2017-07-29 21:00:00,2017-07-29 21:00:00,fe:2d:5e:0f:a9:e2,kianUNDERGROUNDtattoo,wpa2,13,14.64649487,121.05892944
2017-07-29 21:00:00,2017-07-29 21:00:00,fc:b4:e6:a9:08:75,njb wifi,wpa,13,14.64669418,121.05958557
2017-07-29 21:00:00,2017-07-29 21:00:00,fc:b4:e6:82:30:f0,SKYbroadband7B2C,wpa2,11,14.64662457,121.05840302
2017-04-04 12:00:00,2017-04-04 12:00:00,f4:9f:f3:70:f5:13,GreyGrey,wpa2,6,14.6474762,121.06238556
2017-07-15 09:00:00,2017-07-15 09:00:00,f2:c5:f3:75:36:19,History Has Its Eyes On You,wpa2,6,14.64624405,121.05975342
2017-06-09 13:00:00,2017-06-09 13:00:00,ee:25:ef:45:13:8d,iPhone_rjc,wpa2,1,14.64824867,121.05696869
2013-03-11 22:00:00,2013-03-12 00:00:00,ba:73:b9:73:b9:73,Free Public WiFi,none,11,14.64280224,121.05942535
2013-06-21 12:00:00,2013-06-21 14:00:00,e0:b9:a5:89:35:7b,Connectify-me,wpa2,11,14.64677048,121.05969238
2013-11-30 07:00:00,2013-11-30 09:00:00,20:aa:4b:51:3c:1b,cisco,wpa2,11,14.6424799,121.06043243
2017-07-29 21:00:00,2017-07-29 21:00:00,e4:77:23:a5:0c:cc,bayanDSLWiFi_0CCC,wpa2,2,14.64501953,121.06046295
2016-02-27 15:00:00,2016-02-27 15:00:00,e4:77:23:a5:89:4c,bayanDSLWiFi_894C,wpa2,13,14.64706802,121.06023407
2016-02-27 15:00:00,2016-02-27 15:00:00,e4:77:23:a6:06:0c,bayanDSLWiFi_060C,wpa2,2,14.64642239,121.06006622
2015-07-26 08:00:00,2015-01-22 04:00:00,e4:77:23:9d:69:ec,bayanDSLWiFi_69EC,wpa2,13,14.64633179,121.06072998
2013-04-14 12:00:00,2013-04-14 14:00:00,20:54:76:cf:a2:77,crazypisces05,wpa2,6,14.64190769,121.06045532
2017-04-04 12:00:00,2017-04-04 12:00:00,bc:76:5e:cf:ed:06,AndroidAP,wpa2,6,14.64692879,121.06083679
2015-07-26 08:00:00,2014-08-05 14:00:00,bc:79:ad:98:eb:f1,AndroidAP,wpa2,8,14.64655018,121.05936432
2017-03-03 15:00:00,2017-03-03 15:00:00,20:aa:4b:1d:8b:3c,RedLion,wpa2,6,14.64622879,121.06008911
2016-02-27 15:00:00,2016-02-27 15:00:00,c8:be:19:71:19:c0,ButinyaWifi,wpa2,11,14.64661503,121.05751801
2013-06-21 12:00:00,2013-06-21 14:00:00,c8:d7:19:96:18:a0,LuthienTinuviel,wpa2,11,14.64672565,121.05821991
2016-06-05 00:00:00,2016-06-05 00:00:00,e2:2c:b2:ef:50:7c,LA7000Plus,wpa2,7,14.64678288,121.06098175
2015-07-26 08:00:00,2014-05-09 13:00:00,20:64:32:0a:6d:35,schoolyear23,wpa,6,14.64686489,121.05789185
2015-07-26 08:00:00,2015-02-16 14:00:00,e4:77:23:a5:97:e0,bayanDSLWiFi_97E0,wpa2,12,14.64655972,121.05825806
2016-02-27 15:00:00,2016-02-27 15:00:00,e4:77:23:a6:05:98,Chase,wpa2,12,14.64588642,121.05751801
2015-07-26 08:00:00,2015-07-26 08:00:00,e4:77:23:a6:13:98,bayanDSLWiFi_1398,wpa2,13,14.64548016,121.06083679
2016-09-08 03:00:00,2016-09-08 03:00:00,e4:8d:8c:60:a9:da,Naughty Nachos VIP WiFi,unknown,5,14.64686871,121.05944824
2015-08-08 17:00:00,2015-08-08 17:00:00,d2:2d:b3:17:a0:f4,RMF8,wpa2,1,14.64681339,121.06090546
2015-08-12 15:00:00,2015-08-12 15:00:00,e4:77:23:a0:3e:b4,bayanDSLWiFi_3EB4,wpa2,2,14.64661884,121.06079865
2016-06-05 00:00:00,2016-06-05 00:00:00,d2:5b:a8:5e:7e:d2,Niccolo,wpa2,13,14.64687157,121.0578537
2013-03-24 10:00:00,2013-03-24 12:00:00,e8:40:f2:da:b0:82,henrys' grille,wpa,6,14.64330578,121.06098938
2013-03-01 11:00:00,2013-03-01 13:00:00,e4:7c:f9:56:a4:9a,SEC_LinkShare_373098,wpa2,11,14.64545441,121.06098175
2015-07-26 08:00:00,2015-07-26 08:00:00,ee:29:f5:07:f1:4a,iPhone,wpa2,1,14.64545536,121.0605011
2016-02-27 15:00:00,2016-02-27 15:00:00,e8:de:27:ca:84:28,Home-TPLink,wpa2,6,14.64588642,121.05751801
2013-09-22 06:00:00,2013-09-22 08:00:00,ee:89:f5:0b:1b:e8,Lenomon,wpa2,1,14.64660358,121.05921173
2015-07-26 08:00:00,2015-01-22 04:00:00,90:61:0c:11:89:d6,coolness-prolink,wpa2,11,14.64654827,121.05866241
2013-11-30 07:00:00,2013-11-30 09:00:00,90:61:0c:0d:3c:93,PLDTMyDSL_Hector,wpa2,11,14.6428175,121.06034851
2013-11-30 07:00:00,2013-11-30 09:00:00,90:61:0c:0d:8f:e8,PLDTMyDSL,wpa2,11,14.64122009,121.06018829
2015-07-26 08:00:00,2015-02-16 14:00:00,90:61:0c:0f:94:32,Bionutrition,wpa2,1,14.64660931,121.0591507
2015-07-26 08:00:00,2015-07-26 08:00:00,90:61:0c:07:ca:5b,PLDTMyDSL,wpa2,11,14.64699459,121.05776215
2013-11-30 07:00:00,2013-11-30 09:00:00,90:61:0c:10:3d:74,PLDTMyDSL,wpa2,11,14.64269829,121.06040955
2013-10-30 11:00:00,2013-10-30 13:00:00,90:61:0c:0f:99:29,rafaelgustaf,wpa2,1,14.64105129,121.05924225
2013-11-30 07:00:00,2013-11-30 09:00:00,90:61:0c:05:a4:71,tikolsvoloy,wpa2,1,14.64139366,121.0599823
2013-12-01 02:00:00,2013-12-01 04:00:00,90:61:0c:06:44:5a,samsam,wpa2,1,14.64140701,121.06121063
2013-11-30 07:00:00,2013-11-30 09:00:00,90:61:0c:06:75:c1,98,wpa2,6,14.64227772,121.06045532
2015-07-26 08:00:00,2014-10-14 01:00:00,20:02:af:ce:95:88,ChibaEmi,wpa2,11,14.6467495,121.05940247
2015-07-26 08:00:00,2015-02-16 14:00:00,ec:8a:4c:a6:59:18,bayanDSLWiFi_5918,wpa2,1,14.64602852,121.06010437
2016-02-27 15:00:00,2015-07-26 08:00:00,ec:8a:4c:a6:7e:9c,bayanDSLWiFi_7E9C,wpa2,10,14.6467247,121.05923462
2016-09-08 03:00:00,2016-09-08 03:00:00,ec:8a:4c:a6:9a:58,SENDGH,wpa2,8,14.64654922,121.06116486
2016-06-05 00:00:00,2016-06-05 00:00:00,ea:b5:b7:8a:e7:33,Pretty Woman,wpa2,1,14.64667511,121.05825043
2017-07-29 21:00:00,2017-07-29 21:00:00,ec:8c:a2:30:ff:28,#SmartWifi @StrEATMag,unknown,1,14.64655304,121.05899048
2015-08-12 15:00:00,2015-01-22 04:00:00,90:1d:27:77:42:a9,Huawei NMS,wpa2,11,14.64627743,121.05748749
2013-12-01 02:00:00,2013-12-01 04:00:00,90:94:e4:b0:8a:64,gae-conference1,wpa2,5,14.64377785,121.06104279
2016-02-27 15:00:00,2016-02-27 15:00:00,24:df:6a:d3:22:2d,LOUVIN,wpa2,4,14.6460638,121.06124115
2016-09-08 03:00:00,2016-09-08 03:00:00,24:df:6a:d3:3b:fd,ARTwithaheART,wpa2,5,14.64641476,121.05898285
2017-07-29 21:00:00,2017-07-29 21:00:00,24:df:6a:70:74:46,navigator,wpa2,5,14.6448946,121.06104279
2015-07-26 08:00:00,2015-07-26 08:00:00,e8:94:f6:f2:89:20,WN Mandi Persian Grill,unknown,11,14.6458168,121.06074524
2017-10-15 18:00:00,2017-10-15 18:00:00,e8:94:f6:e1:ba:30,Extension,wpa2,6,14.64690113,121.06117249
2015-07-26 08:00:00,2015-02-16 14:00:00,24:db:ac:1b:2c:9b,Gadget,wpa,6,14.64667797,121.06016541
2016-12-06 15:00:00,2016-12-06 15:00:00,94:46:96:13:cf:2d,PLDTHOMEDSL7P7T0,wpa2,11,14.6463871,121.06082153
2017-07-29 21:00:00,2017-07-29 21:00:00,94:46:96:16:11:b9,PLDTHOMEDSL4T4K0,wpa2,1,14.64465237,121.0610733
2013-11-30 07:00:00,2013-11-30 09:00:00,00:04:ed:d3:64:2a,Premiera Dentista,wpa,1,14.64499474,121.06097412
2013-02-09 13:00:00,2013-02-09 15:00:00,00:04:ed:d3:8e:80,redapple,wpa,1,14.64422321,121.0612793
2016-02-27 15:00:00,2016-02-27 15:00:00,94:a7:b7:26:48:d0,bayanDSLWIFI_48D0,wpa2,9,14.6460638,121.06124115
2017-07-29 21:00:00,2017-07-29 21:00:00,94:a7:b7:26:4d:f6,Zaril ,wpa2,5,14.64629936,121.05963135
2016-02-27 15:00:00,2016-02-27 15:00:00,94:a7:b7:26:70:57,bayanDSLWIFI_7057,wpa2,10,14.64605808,121.06119537
2013-04-02 17:00:00,2013-04-02 19:00:00,00:07:ab:2b:65:ec,bemazing,wpa2,6,14.64631557,121.06115723
2016-09-08 03:00:00,2016-09-08 03:00:00,ec:9b:f3:3a:ff:87,AndroidAP,wpa2,6,14.64659023,121.05819702
2015-09-16 17:00:00,2015-09-16 17:00:00,8c:18:d9:68:e4:ec,Mitsubishi Wireless TV 826,unknown,6,14.6468401,121.06023407
2015-08-08 17:00:00,2015-08-08 17:00:00,8c:34:fd:f3:f3:85,HUAWEI-E5330-F385,wpa2,1,14.64684677,121.06052399
2017-07-29 21:00:00,2017-07-29 21:00:00,8c:34:fd:d3:be:e2,HUAWEI-E5330-BEE2,wpa2,10,14.64723969,121.05764008
2015-07-26 08:00:00,2015-07-26 08:00:00,8c:34:fd:d3:d7:aa,megz143,wpa2,10,14.64650631,121.05885315
2016-02-27 15:00:00,2016-02-27 15:00:00,ee:1d:7f:64:70:f9,WifiWifi,wpa2,6,14.64605808,121.06121826
2013-04-08 16:00:00,2013-04-08 18:00:00,1c:1d:67:2e:78:3e,narsyg,wpa2,1,14.64680576,121.06123352
2015-07-26 08:00:00,2015-01-22 04:00:00,92:4e:2b:c7:50:96,HUAWEI-E5372-5095,wpa2,6,14.64700508,121.05762482
2015-08-08 17:00:00,2015-08-08 17:00:00,92:5f:2e:d3:11:2d,cezar,unknown,1,14.64683628,121.05819702
2015-07-26 08:00:00,2015-07-26 08:00:00,f0:79:59:40:6c:f1,My ASUS,wpa2,6,14.64685345,121.06008911
2013-06-21 12:00:00,2013-06-21 14:00:00,f0:7d:68:97:99:e0,nailtreats_maginahwa,wep,1,14.6460762,121.06019592
2015-07-26 08:00:00,2015-02-16 14:00:00,ec:8a:4c:a6:b1:b4,PAPANSIN/NA/EPAL/PA,wpa2,2,14.64655495,121.06072998
2015-07-26 08:00:00,2014-08-17 14:00:00,90:1d:27:18:f7:fa,F.R.Y.M,wpa2,11,14.64566135,121.06091309
2016-12-06 15:00:00,2016-12-06 15:00:00,e6:8d:8c:8c:85:29,Globo-Associates,unknown,6,14.64393139,121.06102753
2017-09-30 02:00:00,2017-09-30 02:00:00,e6:8d:8c:5a:8d:b7,Globo-Associates,unknown,6,14.6433754,121.06106567
2016-12-06 15:00:00,2016-12-06 15:00:00,e6:8d:8c:5d:2b:d3,PCSO,unknown,6,14.64338493,121.0610733
2016-12-06 15:00:00,2016-12-06 15:00:00,90:61:0c:2e:c9:77,None,wpa2,1,14.64270973,121.05766296
2016-06-05 00:00:00,2016-06-05 00:00:00,ee:1d:7f:a2:4e:12,maricor,wpa2,5,14.64680862,121.06034851
2016-09-08 03:00:00,2016-09-08 03:00:00,ee:1d:7f:64:8e:e9,Smart Bro_648EE9,wep,1,14.64656925,121.05869293
2015-07-26 08:00:00,2013-07-03 12:00:00,24:db:ac:de:92:f9,MobileWiFi-92f9,wpa2,6,14.64680672,121.05953979
2015-07-26 08:00:00,2015-01-22 04:00:00,f0:d1:a9:0d:a6:c0,Wireless,wpa2,11,14.64696789,121.05825806
2013-11-06 10:00:00,2013-11-06 12:00:00,98:52:b1:a6:10:ee,Android*arjhon,wpa2,6,14.64635277,121.06130981
2013-11-30 07:00:00,2013-11-30 09:00:00,20:aa:4b:c0:20:f6,CDLOB,wpa2,1,14.64110947,121.05983734
2013-11-30 07:00:00,2013-11-30 09:00:00,20:aa:4b:c0:20:f7,CDLOB-guest,none,1,14.64110947,121.05983734
2016-12-06 15:00:00,2016-12-06 15:00:00,f8:d1:11:32:94:e0,R2RS,wpa2,6,14.64431381,121.06101227
2016-12-06 15:00:00,2016-12-06 15:00:00,f2:99:bf:6e:2d:48,Rosette's iPhone,wpa2,1,14.64554501,121.06090546
2017-07-29 21:00:00,2017-07-29 21:00:00,f0:98:38:07:58:34,unit102,wpa2,8,14.64490318,121.06105042
2016-12-06 15:00:00,2016-12-06 15:00:00,00:26:75:f4:48:b9,DNPE,wpa2,11,14.64293671,121.06053925
2015-07-26 08:00:00,2015-07-26 08:00:00,00:26:75:e3:d2:bc,HELLOW :),wpa,11,14.64587879,121.06069183
2015-07-26 08:00:00,2015-07-26 08:00:00,ee:35:86:63:10:14,iPhone,wpa2,1,14.64676952,121.05801392
2015-07-26 08:00:00,2015-07-26 08:00:00,f2:c1:f1:0f:95:85,Cates5C,wpa2,1,14.64540958,121.06102753
2015-07-26 08:00:00,2015-01-22 04:00:00,f2:d1:a9:0d:a6:c0,Guest,wpa2,11,14.64678955,121.05810547
2015-07-26 08:00:00,2014-02-13 23:00:00,2c:26:c5:16:7d:fc,jnvtours,wpa,4,14.64656258,121.05871582
2016-12-06 15:00:00,2016-12-06 15:00:00,2c:26:c5:16:d0:b8,cclaw,wpa,1,14.64270973,121.05766296
2013-11-30 07:00:00,2013-11-30 09:00:00,2c:26:c5:16:fa:24,bayanDSL,wpa,1,14.64285755,121.0603714
2013-09-25 01:00:00,2013-09-25 03:00:00,2c:26:c5:17:d8:08,bayanDSL,wpa,1,14.64713383,121.05767059
2013-04-19 14:00:00,2013-04-19 16:00:00,2c:26:c5:18:02:a0,bayanDSL,wpa,2,14.64533234,121.06098938
2013-07-19 15:00:00,2013-07-19 17:00:00,38:46:08:e5:76:48,TrojanHorse,wpa,1,14.64682865,121.05957031
2016-09-08 03:00:00,2016-09-08 03:00:00,e8:3a:12:73:9f:c5,AndroidAP,wpa2,11,14.64686871,121.05944824
2013-11-30 07:00:00,2013-11-30 09:00:00,f8:d1:11:39:6c:74,TP-LINK_396C74,wpa2,1,14.64621258,121.06088257
2016-09-08 03:00:00,2016-09-08 03:00:00,36:12:98:4c:da:a0,iPad,wpa2,11,14.64645004,121.05886078
2013-11-30 07:00:00,2013-11-30 09:00:00,e8:40:f2:3b:28:39,c58c0c,wpa,6,14.64195156,121.06047058
2013-03-23 00:00:00,2013-03-23 02:00:00,f8:df:a8:30:81:9c,Joy26,wpa2,1,14.64681435,121.06112671
2015-07-26 08:00:00,2015-01-22 04:00:00,f8:df:a8:0b:c5:fc,Nightwing30,wpa2,11,14.64689636,121.06112671
2015-07-26 08:00:00,2013-10-30 11:00:00,f8:df:a8:0b:d9:13,CCCG,wpa2,11,14.64694881,121.05929565
2013-11-10 14:00:00,2013-11-10 16:00:00,38:46:08:f2:eb:04,spiderman,wpa,10,14.64510727,121.06101227
2015-07-26 08:00:00,2015-07-26 08:00:00,38:46:08:f3:3d:24,BOOMER,wpa,1,14.64580536,121.05737305
2016-12-06 15:00:00,2016-12-06 15:00:00,e8:08:8b:c0:6e:65,VITTORIO,wpa2,1,14.64285374,121.05937195
2015-07-26 08:00:00,2015-02-16 14:00:00,36:99:e2:71:dc:7d,Wizart,wpa2,1,14.64360809,121.05877686
2015-08-08 17:00:00,2015-08-08 17:00:00,36:de:34:08:8d:77,rencekat,wpa2,6,14.64674187,121.05934143
2015-07-26 08:00:00,2015-01-22 04:00:00,36:de:34:09:34:a4,THIRDY,wpa2,1,14.64664364,121.0592041
2016-02-27 15:00:00,2016-02-27 15:00:00,38:2c:4a:1d:fe:04,My ASUS,wpa2,6,14.64712048,121.05747986
2013-10-30 11:00:00,2013-10-30 13:00:00,f4:ec:38:dd:ca:de,ALBANO NETWORK,wep,4,14.64250755,121.06110382
2013-11-30 07:00:00,2013-11-30 09:00:00,f4:ec:38:d7:d9:84,TP-LINK_D7D984,wep,1,14.64269447,121.06097412
2013-11-23 04:00:00,2013-11-23 06:00:00,f8:df:a8:30:78:01,bietinhaia0416,wpa2,1,14.64474106,121.06119537
2013-03-11 22:00:00,2013-03-12 00:00:00,00:26:5c:53:e5:12,PS3-3913151,wpa,6,14.6447649,121.05736542
2013-04-14 12:00:00,2013-04-14 14:00:00,1c:af:f7:84:4f:5c,BANLAOI_WIFI,wpa2,11,14.64149666,121.06050873
2016-06-05 00:00:00,2016-06-05 00:00:00,00:26:75:f4:70:4d,MHI_office,wpa2,1,14.64665985,121.0610733
2015-08-12 15:00:00,2015-08-12 15:00:00,00:26:75:f6:15:24,Aztech5018_61526,wpa,4,14.64708996,121.05958557
2016-06-05 00:00:00,2016-06-05 00:00:00,d0:7a:b5:d3:fe:51,Pepper-Huawei,wpa2,6,14.64690208,121.06110382
2016-02-27 15:00:00,2016-02-27 15:00:00,d0:7a:b5:4c:01:64,she112630,wpa2,6,14.64599323,121.05751801
2015-07-26 08:00:00,2014-08-05 14:00:00,d0:7a:b5:4c:03:d1,HUAWEI-E5220-03d1,wpa2,11,14.64679623,121.05764008
2016-06-05 00:00:00,2016-06-05 00:00:00,d2:5b:a8:2b:90:fc,Smart Bro_2B90FC,wpa2,13,14.64662933,121.06069183
2016-02-27 15:00:00,2016-02-27 15:00:00,d2:5b:a8:a7:7d:a0,daniel86cksc,wpa2,1,14.6460638,121.06124115
2013-08-10 08:00:00,2013-08-10 10:00:00,d0:df:c7:07:1a:4e,AndroidAP,none,6,14.64684677,121.05950165
2013-04-29 17:00:00,2013-04-29 19:00:00,d4:20:6d:90:f9:7e,Bai-Cha,wpa2,1,14.64674854,121.05934906
2013-03-20 12:00:00,2013-03-20 14:00:00,46:91:db:52:b8:c2,wala akong wifi :)),wpa2,1,14.64683628,121.06018829
2017-10-15 18:00:00,2017-10-15 18:00:00,40:4a:03:db:88:ba,PLDT SMART WiFi Zone,none,11,14.64134693,121.05986023
2013-10-30 11:00:00,2013-10-30 13:00:00,40:4d:8e:6d:0c:bc,GetYourOwnWifi,wpa2,6,14.64611912,121.05737305
2013-04-14 12:00:00,2013-04-14 14:00:00,00:0b:86:f1:97:c2,IMBayan,none,11,14.64291382,121.06098175
2013-12-01 02:00:00,2013-12-01 04:00:00,00:0b:86:f2:fb:40,Bayan Guest,none,11,14.64372349,121.06105804
2013-04-14 12:00:00,2013-04-14 14:00:00,00:0b:86:f3:14:21,Bayan Wi-Fi+,wpa,11,14.6429739,121.06098938
2017-09-30 02:00:00,2017-09-30 02:00:00,00:0b:86:f3:16:22,IMBayan,none,11,14.64322853,121.06104279
2017-09-30 02:00:00,2017-09-30 02:00:00,00:0b:86:f3:16:31,None,wpa,140,14.64311409,121.06108093
2013-06-21 12:00:00,2013-06-21 14:00:00,3e:d0:f8:80:51:aa,Kiko?s iPhone,wpa2,2,14.64678955,121.0606308
2015-07-26 08:00:00,2015-07-26 08:00:00,3c:df:bd:7f:09:a5,823823,wpa2,1,14.64659214,121.0585556
2016-02-27 15:00:00,2016-02-27 15:00:00,3c:df:bd:0f:04:1b,HUAWEI-E5220-041b,wpa2,1,14.6460638,121.06124115
2015-08-12 15:00:00,2015-08-12 15:00:00,3c:df:bd:27:e1:80,Red Room Wifi,wpa2,6,14.64541626,121.06099701
