Common,778
GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Persistence,Dates Seen
2018-05-08 16:46:38,2018-05-08 08:46:38.754065,cc:06:77:e2:74:58,PLDTHOMEFIBR27458,WPA2/WPA,-40,3,Fiberhom,Fiber,14.703377,121.097622,28,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:24:22,2018-05-08 11:30:47.256540,48:fd:8e:ce:24:3c,HUAWEI-hdPD,WPA2/WPA,-63,1,HuaweiTe,Unidentified,14.703413,121.09733,26,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:02:07,2018-05-08 11:08:32.649741,48:fd:8e:4c:2a:54,ky01angPW,WPA2/WPA,-51,10,HuaweiTe,Unidentified,14.703417,121.097468,31,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:40:06,2018-05-08 10:46:31.396473,e0:8e:3c:2f:1d:a9,The Owner,WPA2/WPA,-64,1,AztechEl,Unidentified,14.703288,121.097617,32,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:24:24,2018-05-08 11:30:49.911697,00:e0:20:29:d5:87,Joyzzzzzzzz,WPA2/WPA,-69,5,Tecnomen,Unidentified,14.703437,121.097263,13,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:19:43,2018-05-08 11:26:08.356702,dc:ee:06:10:cc:92,HANNA,WPA2,-89,8,HuaweiTe,Unidentified,14.703497,121.097432,1,"05/09/2018, "
2018-05-10 13:40:23,2018-05-08 13:46:20.262074,b8:55:10:af:3e:74,Ecniv Wifi,WPA2,-53,1,ZioncomE,Unidentified,14.703442,121.097362,44,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 12:44:03,2018-05-08 12:50:00.866954,cc:06:77:72:db:c0,PLDTHOMEFIBR2dbc0,WPA2/WPA,-61,6,Fiberhom,Fiber,14.703478,121.097242,38,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:40:28,2018-05-08 13:46:25.863411,c4:ff:1f:57:e2:ac,Verizon Fios 50,WPA2/WPA,-75,5,HuaweiTe,Unidentified,14.703423,121.097478,21,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:40:20,2018-05-08 13:46:17.081066,00:13:33:cf:5b:7e,PLDTHOMEDSLABC,WPA2/WPA,-94,11,Baudtec,Broadband,14.703465,121.097257,1,"05/10/2018, "
2018-05-08 16:46:30,2018-05-08 08:46:31.305527,a0:8d:16:f2:88:15,B315_28815,WPA2/WPA,-56,11,HuaweiTe,Unidentified,14.703383,121.097838,34,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:46:31,2018-05-08 08:46:32.448459,e0:8e:3c:1a:5d:fb,bayanDSLWIFI_5DFB,WPA2/WPA,-69,1,AztechEl,Broadband,14.703367,121.097807,16,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 11:59:00,2018-05-08 09:35:59.833493,88:d2:74:86:aa:9a,bayanDSLWIFI_AA9A,WPA2/WPA,-80,9,Zte,Broadband,14.703183,121.097833,4,"05/09/2018, "
2018-05-09 13:40:16,2018-05-08 10:46:40.901604,cc:06:77:e0:a8:b8,PLDTHOMEFIBR0a8b8,WPA2/WPA,-47,10,Fiberhom,Fiber,14.703182,121.097945,33,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:01:58,2018-05-08 11:08:24.178007,f4:e3:fb:e5:37:c3,BOTIKAT8Zone,WPA2/WPA,-43,10,HuaweiTe,Unidentified,14.703353,121.097787,35,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:44:23,2018-05-08 10:50:48.933431,cc:06:77:e3:1c:b8,PLDTHOMEFIBR31cb8,WPA2/WPA,-58,11,Fiberhom,Fiber,14.703268,121.098117,17,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:40:18,2018-05-08 10:46:42.967898,cc:06:77:e2:73:80,PLDTHOMEFIBR27380,WPA2/WPA,-83,9,Fiberhom,Fiber,14.70316,121.097987,6,"05/09/2018, 05/10/2018, "
2018-05-10 12:42:52,2018-05-08 12:48:49.171614,e0:8e:3c:16:6a:bd,Manuel-Salas-2,WPA2/WPA,-71,10,AztechEl,Unidentified,14.703342,121.097833,23,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 12:43:48,2018-05-08 12:49:45.535194,00:1f:fb:a5:4f:dd,HomeBro_ULTERA,WPA2,-72,10,GreenPac,Mobile broadband,14.703368,121.097687,5,"05/10/2018, "
2018-05-10 13:44:52,2018-05-08 13:50:49.491523,88:d2:74:86:b9:8b,Globe bayandsl,WPA2/WPA,-44,1,Zte,Broadband,14.703248,121.09807,32,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:44:56,2018-05-08 13:50:53.876448,d8:c7:71:2f:5f:31,HUAWEI-5F31,WPA2,-73,5,HuaweiTe,Unidentified,14.703312,121.097903,10,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:44:11,2018-05-08 10:50:36.726709,88:d2:74:86:b5:60,xNonex,WPA2/WPA,-61,1,Zte,Unidentified,14.703207,121.098287,30,"05/09/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-09 13:44:13,2018-05-08 10:50:38.509057,cc:06:77:e0:65:b0,#DUDS BAGOONG,WPA2/WPA,-56,5,Fiberhom,Fiber,14.703222,121.098247,18,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:44:04,2018-05-08 10:50:29.327416,9c:6f:52:35:1c:15,Manuel-Salas Family,WPA2/WPA,-79,11,Zte,Unidentified,14.703157,121.09844,5,"05/09/2018, 05/10/2018, "
2018-05-10 13:44:49,2018-05-08 13:50:47.061172,00:0c:43:8a:65:f4,GW_AP_11031436,OPN,-42,11,RalinkTe,Unidentified,14.703215,121.098212,31,"05/09/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:44:45,2018-05-08 13:50:42.322244,cc:06:77:e4:02:e0,PLDTHOMEFIBR402e0,WPA2/WPA,-69,10,Fiberhom,Fiber,14.703155,121.098415,3,"05/09/2018, 05/10/2018, "
2018-05-10 13:44:45,2018-05-08 13:50:42.601423,88:d2:74:86:c7:96,CABO FAMILY,WPA2/WPA,-68,9,Zte,Unidentified,14.703155,121.098415,1,"05/10/2018, "
2018-05-10 13:43:34,2018-05-08 13:49:32.062628,48:fd:8e:ce:26:8c,Berto,WPA2/WPA,-82,1,HuaweiTe,Unidentified,14.703175,121.100337,6,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:41:49,2018-05-08 13:47:46.527683,bc:3f:8f:d4:b0:80,No wifi,WPA2/WPA,-59,9,HuaweiTe,Unidentified,14.703172,121.100073,9,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:42:01,2018-05-08 13:47:58.621685,e0:8e:3c:21:5b:63,xNonex,WPA2/WPA,-75,1,AztechEl,Unidentified,14.703217,121.100432,3,"05/10/2018, 05/09/2018, "
2018-05-10 13:43:39,2018-05-08 13:49:36.514260,48:fd:8e:ce:3c:cc,Ganda ni asmi,WPA2/WPA,-91,4,HuaweiTe,Unidentified,14.703162,121.100183,2,"05/10/2018, 05/09/2018, "
2018-05-10 13:42:08,2018-05-08 13:48:05.620962,50:68:0a:74:10:d3,20per hr,WPA2,-64,8,HuaweiTe,Unidentified,14.703207,121.100775,6,"05/10/2018, 05/09/2018, "
2018-05-10 13:42:09,2018-05-08 13:48:06.830453,e4:7d:eb:0e:f8:9d,R01_EF89D,WPA2,-60,10,Shanghai,Unidentified,14.703207,121.10083,9,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:43:31,2018-05-08 13:49:28.226524,bc:3f:8f:d4:ad:fc,heragrey,WPA,-54,11,HuaweiTe,Unidentified,14.703192,121.100478,3,"05/10/2018, 05/09/2018, "
2018-05-10 13:43:30,2018-05-08 13:49:27.789301,e0:8e:3c:2e:10:c9,Echanes,WPA2/WPA,-67,11,AztechEl,Unidentified,14.703195,121.100517,3,"05/10/2018, "
2018-05-10 13:42:08,2018-05-08 13:48:05.140626,cc:06:77:e0:a8:30,Home 2.4G,WPA2/WPA,-56,8,Fiberhom,Fiber,14.703207,121.100775,6,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:42:08,2018-05-08 13:48:05.768170,9c:6f:52:35:05:7a,ExtraOrdiNerryl,WPA2/WPA,-67,9,Zte,Unidentified,14.703207,121.100775,1,"05/10/2018, "
2018-05-10 13:43:26,2018-05-08 13:49:23.983046,70:4f:57:36:67:a4,virus,WPA2,-73,10,Tp-LinkT,Unidentified,14.703193,121.100715,3,"05/10/2018, 05/09/2018, "
2018-05-10 13:43:27,2018-05-08 13:49:24.420776,cc:06:77:d5:e7:f0,PLDTHOMEFIBR5e7f0,WPA2/WPA,-86,9,Fiberhom,Fiber,14.703192,121.100663,2,"05/10/2018, 05/09/2018, "
2018-05-10 13:43:30,2018-05-08 13:49:27.886673,fc:3f:7c:6b:50:aa,Hellsing Org,WPA2/WPA,-79,11,HuaweiTe,Unidentified,14.703195,121.100517,1,"05/10/2018, "
2018-05-10 13:42:12,2018-05-08 13:48:09.447862,9c:6f:52:35:10:27,bayanDSLWIFI_1027,WPA2/WPA,-70,9,Zte,Broadband,14.703205,121.10099,4,"05/10/2018, "
2018-05-10 13:43:13,2018-05-08 13:49:10.305815,9c:6f:52:35:08:95,Lockheart,WPA2/WPA,-59,11,Zte,Unidentified,14.703213,121.101278,5,"05/10/2018, 05/09/2018, "
2018-05-10 13:42:17,2018-05-08 13:48:14.372019,e0:8e:3c:22:28:37,bayanDSLWIFI_2837,WPA2/WPA,-76,1,AztechEl,Broadband,14.703225,121.101213,1,"05/10/2018, "
2018-05-10 13:43:17,2018-05-08 13:49:14.538954,e0:8e:3c:16:50:a1,Begtu,WPA2/WPA,-69,1,AztechEl,Unidentified,14.703202,121.101132,2,"05/10/2018, "
2018-05-10 13:42:16,2018-05-08 13:48:13.903700,88:d2:74:86:b5:1e,xNonex,WPA2/WPA,-89,1,Zte,Unidentified,14.703218,121.101175,1,"05/10/2018, "
2018-05-10 13:42:17,2018-05-08 13:48:14.139100,88:d2:74:86:ca:8d,xNonex,WPA2/WPA,-88,1,Zte,Unidentified,14.703225,121.101213,2,"05/10/2018, "
2018-05-10 13:42:20,2018-05-08 13:48:17.498498,88:d2:74:86:b8:56,SERRAS WIFI,WPA2/WPA,-68,3,Zte,Unidentified,14.703233,121.101283,3,"05/10/2018, "
2018-05-10 13:43:10,2018-05-08 13:49:07.924732,54:e4:3a:eb:bf:ac,Sogo,WPA2,-78,11,Apple,Phone,14.703213,121.101342,1,"05/10/2018, "
2018-05-10 13:43:12,2018-05-08 13:49:09.215435,88:d2:74:86:c7:76,bayanDSLWIFI_C776,WPA2/WPA,-92,11,Zte,Broadband,14.703215,121.101298,1,"05/10/2018, "
2018-05-10 13:43:16,2018-05-08 13:49:13.306295,88:d2:74:86:ca:8c,xNonex,WPA2/WPA,-90,1,Zte,Unidentified,14.7032,121.101167,1,"05/10/2018, "
2018-05-10 13:42:57,2018-05-08 13:48:54.298675,88:d2:74:86:bf:1f,bayanDSLWIFI_BF1F,WPA2/WPA,-63,1,Zte,Broadband,14.703265,121.101667,3,"05/10/2018, "
2018-05-10 13:42:58,2018-05-08 13:48:55.280952,9c:6f:52:35:10:11,bayanDSLWIFI_1011,WPA2/WPA,-78,1,Zte,Broadband,14.703263,121.101663,2,"05/10/2018, "
2018-05-10 13:42:35,2018-05-08 13:48:32.960615,e0:8e:3c:21:f2:83,bayanDSLWIFI_F283,WPA2/WPA,-74,1,AztechEl,Broadband,14.703267,121.101673,2,"05/10/2018, "
2018-05-10 13:43:02,2018-05-08 13:48:59.658976,cc:06:77:b4:3c:e8,PLDTHOMEFIBR43ce8,WPA2/WPA,-71,5,Fiberhom,Fiber,14.703225,121.101582,2,"05/10/2018, "
2018-05-10 13:42:26,2018-05-08 13:48:23.488655,fc:2d:5e:11:6a:e4,wawawifi,WPA2/WPA,-76,7,Zte,Unidentified,14.703248,121.10143,2,"05/10/2018, "
2018-05-10 13:42:54,2018-05-08 13:48:51.533951,cc:06:77:e4:3b:c8,PLDTHOMEFIBR43bc8,WPA2/WPA,-55,11,Fiberhom,Fiber,14.703267,121.101667,3,"05/10/2018, 05/09/2018, "
2018-05-10 13:42:31,2018-05-08 13:48:28.903869,cc:06:77:e3:f9:98,PLDTHOMEFIBR3f998,WPA2/WPA,-57,11,Fiberhom,Fiber,14.703257,121.101628,2,"05/10/2018, "
2018-05-10 13:42:57,2018-05-08 13:48:55.047170,88:d2:74:86:c3:5d,bayanDSLWIFI_C35D,WPA2/WPA,-86,1,Zte,Broadband,14.703265,121.101667,1,"05/10/2018, "
2018-05-10 13:42:57,2018-05-08 13:48:54.263574,cc:06:77:e3:32:d0,Intrudervirus,WPA2/WPA,-83,1,Fiberhom,Fiber,14.703265,121.101667,1,"05/10/2018, "
2018-05-10 13:42:43,2018-05-08 13:48:40.809977,fc:3f:7c:6b:54:5b,B315_B545B,WPA2/WPA,-94,5,HuaweiTe,Unidentified,14.703268,121.10167,1,"05/10/2018, "
2018-05-10 13:43:06,2018-05-08 13:49:03.538270,18:d6:c7:ad:22:b8,xNonex,WPA2,-91,6,Tp-LinkT,Unidentified,14.703217,121.101427,1,"05/10/2018, "
2018-05-08 13:25:12,2018-05-08 05:25:13.214121,c4:86:e9:71:1a:9c,B315_11A9C,WPA2/WPA,-65,11,HuaweiTe,Unidentified,14.703082,121.095828,76,"05/09/2018, 04/30/2018, 05/09/2018, 05/10/2018, 05/08/2018, "
2018-05-08 13:55:58,2018-05-08 05:55:59.238805,3c:78:43:31:f6:98,Quezon City Unlimited Data,WPA2/WPA,-66,10,HuaweiTe,Unidentified,14.702952,121.09598,55,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 14:11:17,2018-05-08 06:11:18.390753,3c:78:43:87:cd:0c,HUAWEI-p20,WPA2/WPA,-48,2,HuaweiTe,Unidentified,14.70307,121.095968,93,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 15:36:07,2018-05-08 07:36:07.831492,2c:dd:95:f4:27:2e,PCGAMERDIGITAL,WPA2,-60,7,TaicangT,Unidentified,14.702955,121.096055,144,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 15:36:12,2018-05-08 07:36:13.336898,e0:8e:3c:2e:2b:d1,bayantelglobe,WPA2/WPA,-68,11,AztechEl,Unidentified,14.702772,121.096005,91,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 15:16:44,2018-05-08 07:16:45.247232,90:61:0c:2d:e0:70,PLDTHOMEDSL57456,WPA2/WPA,-84,1,FidaInte,Broadband,14.703035,121.096053,8,"05/09/2018, 05/08/2018, 05/10/2018, "
2018-05-09 15:02:33,2018-05-08 11:45:46.952569,30:fc:68:49:c6:72,TP-LINK_C672,WPA2/WPA,-75,1,Tp-LinkT,Unidentified,14.702952,121.096018,34,"05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-09 15:02:33,2018-05-08 11:45:47.122864,8c:68:c8:c0:0e:24,bayanDSLWIFI_0E24,WPA2/WPA,-83,1,None,Broadband,14.702952,121.096018,14,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 12:12:45,2018-05-08 12:18:42.573523,00:13:33:cc:de:35,PLDTHOMEDSL,WPA2/WPA,-54,11,Baudtec,Broadband,14.703118,121.095903,167,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 11:25:52,2018-05-08 11:31:49.307854,28:ff:3e:3d:e6:a3,bayanDSLWIFI_E6A3,WPA2/WPA,-63,2,Zte,Broadband,14.702785,121.095963,118,"05/09/2018, 05/08/2018, 05/10/2018, 04/30/2018, 05/09/2018, "
2018-05-09 12:00:28,2018-05-08 09:37:26.883677,cc:06:77:e4:47:08,DoringLpgDelivery,WPA2/WPA,-45,5,Fiberhom,Fiber,14.702852,121.097803,16,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 11:59:14,2018-05-08 09:36:13.220041,48:fd:8e:b9:8d:bc,Zybreian,WPA2/WPA,-70,6,HuaweiTe,Unidentified,14.702697,121.098062,9,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 12:00:21,2018-05-08 09:37:20.440520,c8:3a:35:d3:67:28,Cybernetix Battleground,WPA2/WPA,-63,11,TendaTec,Unidentified,14.702702,121.098007,4,"05/09/2018, 05/10/2018, "
2018-05-09 11:59:04,2018-05-08 09:36:02.687428,e4:7d:eb:10:17:28,R01_01728,WPA2,-83,10,Shanghai,Unidentified,14.703008,121.097798,1,"05/09/2018, "
2018-05-09 11:59:05,2018-05-08 09:36:04.180012,b8:55:10:02:e5:f7,TOTOLINK N151RT,WPA2/WPA,-94,11,ZioncomE,Unidentified,14.702963,121.097802,2,"05/09/2018, "
2018-05-09 11:59:10,2018-05-08 09:36:09.713607,e0:8e:3c:1b:bf:0b,Lopez residence,WPA2/WPA,-70,1,AztechEl,Unidentified,14.702783,121.09793,5,"05/09/2018, 05/10/2018, "
2018-05-09 12:00:24,2018-05-08 09:37:23.100854,9c:6f:52:35:03:32,bayanDSLWIFI_0332,WPA2/WPA,-75,1,Zte,Broadband,14.702763,121.097905,10,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 12:43:31,2018-05-08 12:49:28.479402,c8:94:bb:4b:e2:1f,B315_BE21F,WPA2/WPA,-45,9,HuaweiTe,Unidentified,14.702985,121.097823,25,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 12:43:13,2018-05-08 12:49:10.229462,00:1f:fb:ba:67:e1,HomeBro_ULTERA,WPA2,-68,11,GreenPac,Mobile broadband,14.702923,121.0978,2,"05/10/2018, "
2018-05-10 12:43:03,2018-05-08 12:49:00.882640,00:13:33:f5:8d:42,PLDTHOMEDSL,WPA2/WPA,-73,2,Baudtec,Broadband,14.703057,121.097823,6,"05/09/2018, 05/10/2018, "
2018-05-10 12:43:24,2018-05-08 12:49:21.253421,88:d2:74:86:d3:44,AMTAMS07,WPA2/WPA,-73,5,Zte,Unidentified,14.702873,121.097875,3,"05/09/2018, 05/10/2018, "
2018-05-10 12:43:12,2018-05-08 12:49:09.118671,9c:6f:52:35:01:58,bayanDSLWIFI_0158,WPA2/WPA,-88,10,Zte,Broadband,14.702922,121.097805,1,"05/10/2018, "
2018-05-09 13:40:26,2018-05-08 10:46:50.949887,c8:3a:35:ca:d6:80,Mawi`s resort,WPA2/WPA,-51,1,TendaTec,Unidentified,14.703082,121.098292,20,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-09 13:43:59,2018-05-08 10:50:24.276000,bc:3f:8f:d1:c3:fc,HUAWEI-WDT4,WPA2/WPA,-68,7,HuaweiTe,Unidentified,14.703112,121.098563,13,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:40:22,2018-05-08 10:46:47.125321,cc:06:77:e2:77:20,kennethpogi,WPA2/WPA,-78,11,Fiberhom,Fiber,14.70312,121.098158,2,"05/10/2018, 05/09/2018, "
2018-05-09 13:40:26,2018-05-08 10:46:51.125446,b0:4e:26:f8:af:ec,@)#!*%$!_%(),WPA2,-83,1,Tp-LinkT,Unidentified,14.703082,121.098292,2,"05/09/2018, "
2018-05-09 13:40:26,2018-05-08 10:46:51.034332,94:a7:b7:26:72:e6,bayanDSLWIFI_72E6,WPA2/WPA,-86,1,Zte,Broadband,14.703082,121.098292,1,"05/09/2018, "
2018-05-09 13:43:57,2018-05-08 10:50:22.676818,cc:06:77:e3:2f:08,PLDTHOMEFIBR32f08,WPA2/WPA,-55,4,Fiberhom,Fiber,14.703092,121.0986,29,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:43:52,2018-05-08 10:50:17.492828,00:26:75:b7:73:d8,Frank,WPA2/WPA,-63,2,AztechEl,Unidentified,14.703052,121.09874,5,"05/09/2018, 05/10/2018, "
2018-05-09 13:43:51,2018-05-08 10:50:16.233526,88:d2:74:86:bb:f9,karuha,WPA2/WPA,-75,1,Zte,Unidentified,14.703042,121.098767,3,"05/09/2018, 05/10/2018, "
2018-05-09 13:43:52,2018-05-08 10:50:17.320651,9c:6f:52:35:0c:a6,bayanDSLWIFI_0CA6,WPA2/WPA,-84,1,Zte,Broadband,14.703052,121.09874,4,"05/09/2018, 05/10/2018, "
2018-05-09 13:40:38,2018-05-08 10:47:03.817512,88:d2:74:86:b6:73,bayanDSLWIFI_B673,WPA2/WPA,-60,10,Zte,Broadband,14.702892,121.09864,2,"05/09/2018, "
2018-05-09 13:40:45,2018-05-08 10:47:10.110105,88:d2:74:86:c7:44,bayanDSLWIFI_C744,WPA2/WPA,-74,2,Zte,Broadband,14.702838,121.09877,3,"05/09/2018, 05/10/2018, "
2018-05-09 13:40:43,2018-05-08 10:47:08.943227,70:9f:2d:a0:c1:1c,xNonex,WPA2/WPA,-83,1,Zte,Unidentified,14.702852,121.098752,1,"05/09/2018, "
2018-05-09 13:43:46,2018-05-08 10:50:11.668971,9c:6f:52:35:1b:e0,FreeSapak,WPA,-90,11,Zte,Unidentified,14.703022,121.098963,1,"05/09/2018, "
2018-05-10 13:44:38,2018-05-08 13:50:35.453204,cc:06:77:e3:f3:a0,I N I T I A L - D,WPA2/WPA,-51,5,Fiberhom,Fiber,14.70307,121.098728,14,"05/09/2018, 05/10/2018, "
2018-05-10 13:40:55,2018-05-08 13:46:52.762283,e0:8e:3c:22:2b:73,No_Entry,WPA2/WPA,-54,10,AztechEl,Unidentified,14.703093,121.098613,13,"05/09/2018, 05/10/2018, "
2018-05-09 13:43:38,2018-05-08 10:50:03.555023,c8:3a:35:1b:ba:a8,Tenda_1BBAA8,WPA,-60,6,TendaTec,Unidentified,14.702963,121.099162,7,"05/09/2018, 05/10/2018, "
2018-05-09 13:43:30,2018-05-08 10:49:55.282681,cc:06:77:e2:7b:98,HARI KABA,WPA2/WPA,-64,1,Fiberhom,Fiber,14.702935,121.099208,6,"05/09/2018, 05/10/2018, "
2018-05-09 13:43:37,2018-05-08 10:50:02.377638,cc:06:77:d8:a7:40,PLDTHOMEFIBR8a740,WPA2/WPA,-49,6,Fiberhom,Fiber,14.70295,121.099188,12,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:43:31,2018-05-08 10:49:55.980514,9c:6f:52:35:0b:a6,mahiyakanamanmakikabit,WPA2/WPA,-76,2,Zte,Unidentified,14.702938,121.099208,3,"05/10/2018, 05/09/2018, "
2018-05-09 13:43:26,2018-05-08 10:49:51.160648,48:fd:8e:b8:7f:44,HUAWEI-M2W4,WPA2/WPA,-78,11,HuaweiTe,Unidentified,14.702892,121.099265,3,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:44:23,2018-05-08 13:50:20.952860,cc:06:77:b3:da:60,PLDTFIBR 1899,WPA2/WPA,-49,5,Fiberhom,Fiber,14.702855,121.099213,11,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:41:13,2018-05-08 13:47:10.217423,9c:6f:52:35:0f:60,bayanDSLWIFI_0F60,WPA2/WPA,-53,10,Zte,Broadband,14.70288,121.099128,9,"05/09/2018, 05/10/2018, "
2018-05-10 13:41:16,2018-05-08 13:47:13.683656,88:d2:74:86:af:48,bayanDSLWIFI_AF48,WPA2/WPA,-69,11,Zte,Broadband,14.702837,121.099255,4,"05/10/2018, "
2018-05-10 13:44:27,2018-05-08 13:50:24.461540,00:1f:fb:b7:ae:c1,HomeBro_ULTERA,WPA2,-69,11,GreenPac,Mobile broadband,14.702898,121.09913,7,"05/09/2018, 05/10/2018, "
2018-05-10 13:41:21,2018-05-08 13:47:18.366061,e0:8e:3c:2f:10:bd,FLEXY ON AIR,WPA2/WPA,-71,1,AztechEl,Unidentified,14.702748,121.09948,7,"05/09/2018, 05/10/2018, "
2018-05-10 13:44:15,2018-05-08 13:50:12.649250,28:ff:3e:3d:e7:23,Our God is with us.,WPA2/WPA,-75,1,Zte,Unidentified,14.702708,121.099463,8,"05/09/2018, 05/10/2018, "
2018-05-10 13:44:15,2018-05-08 13:50:12.597953,28:ff:3e:3d:ec:ab,RVFMBRVJM30,WPA2/WPA,-74,1,Zte,Unidentified,14.702708,121.099463,6,"05/09/2018, 05/10/2018, "
2018-05-09 13:43:11,2018-05-08 10:49:36.842783,94:a7:b7:26:5e:7a,qbojt%1bdai,WPA2/WPA,-71,1,Zte,Unidentified,14.702723,121.099648,6,"05/09/2018, 05/10/2018, "
2018-05-09 13:42:55,2018-05-08 10:49:20.399103,38:d8:2f:22:54:f0,Tamad mo,WPA2/WPA,-63,1,Zte,Unidentified,14.7028,121.099932,15,"05/09/2018, 05/10/2018, "
2018-05-09 13:41:34,2018-05-08 10:47:59.395753,cc:06:77:e3:f4:18,Gundam Fiber,WPA2/WPA,-58,11,Fiberhom,Fiber,14.702925,121.099765,11,"05/09/2018, 05/10/2018, "
2018-05-09 13:41:38,2018-05-08 10:48:03.024767,48:fd:8e:4b:f1:90,HUAWEI-chichi,WPA2/WPA,-81,1,HuaweiTe,Unidentified,14.702995,121.099857,6,"05/09/2018, 05/10/2018, "
2018-05-09 13:42:53,2018-05-08 10:49:19.064004,e0:8e:3c:2e:15:89,bayanDSLWIFI_1589,WPA2/WPA,-85,1,AztechEl,Broadband,14.702845,121.09996,3,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:41:24,2018-05-08 13:47:21.688608,12:08:b1:76:4a:6d,DIRECT-N3-BRAVIA,WPA2,-77,5,None,Not an AP,14.702708,121.09959,2,"05/10/2018, "
2018-05-10 13:43:59,2018-05-08 13:49:56.752778,48:fd:8e:b8:7f:98,HUAWEI-6dgC,WPA2/WPA,-65,5,HuaweiTe,Unidentified,14.702848,121.099788,5,"05/10/2018, 05/09/2018, "
2018-05-10 13:41:24,2018-05-08 13:47:21.339271,cc:06:77:e3:f3:00,PLDTHOMEFIBR3f300,WPA2/WPA,-89,5,Fiberhom,Fiber,14.702708,121.09959,1,"05/10/2018, "
2018-05-10 13:41:35,2018-05-08 13:47:32.467701,a4:7e:39:ae:36:b8,bayanDSLWiFi_36B8,WPA2/WPA,-86,13,Zte,Broadband,14.70286,121.09978,3,"05/10/2018, "
2018-05-10 13:41:38,2018-05-08 13:47:35.703095,9c:6f:52:35:14:39,Bayantel,WPA,-72,1,Zte,Unidentified,14.70292,121.0998,5,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:43:56,2018-05-08 13:49:53.229249,96:53:30:1d:78:a7,DIRECT-Gk-BRAVIA,WPA2,-77,1,None,Not an AP,14.702878,121.0998,2,"05/10/2018, "
2018-05-10 13:41:39,2018-05-08 13:47:36.901821,28:ff:3e:3d:eb:d1,si onyok at si agua,WPA2/WPA,-76,1,Zte,Unidentified,14.702945,121.099805,8,"05/09/2018, 05/10/2018, "
2018-05-10 13:41:37,2018-05-08 13:47:34.804659,9c:6f:52:35:14:38,bayanDSLWIFI_1438,WPA2/WPA,-72,1,Zte,Broadband,14.702898,121.099795,6,"05/10/2018, 05/09/2018, 05/10/2018, "
