GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Persistence,Dates Seen
2018-04-05 12:37:16,2018-04-03 14:02:43.375313,90:61:0c:36:06:ea,PLDTHOMEDSL01770,WPA2/WPA,-83,1,FidaInte,Broadband,14.645025,121.057343,5,"04/02/2018, 04/05/2018, 03/22/2018, 04/13/2018, "
2018-04-05 12:37:16,2018-04-03 14:02:43.441777,d4:6e:0e:49:f4:72,doctors,WPA2/WPA,-85,1,Tp-LinkT,Unidentified,14.645025,121.057343,3,"04/05/2018, 03/22/2018, 04/05/2018, "
2018-04-13 14:44:03,2018-04-03 18:31:56.585825,06:23:eb:22:6b:f7,AHFLAT6,WPA2/WPA,-72,1,None,Unidentified,14.64503,121.057318,4,"04/02/2018, 04/13/2018, 03/22/2018, "
2018-04-13 14:44:03,2018-04-03 18:31:56.480183,02:23:eb:22:6b:f7,AHFLAT5,WPA2/WPA,-73,1,None,Unidentified,14.64503,121.057318,2,"04/02/2018, 04/13/2018, "
2018-04-13 14:44:05,2018-04-03 18:31:58.695454,bc:c0:0f:7b:c8:b8,FIBERHOME_bc8b8,WPA2/WPA,-71,2,Fiberhom,Fiber,14.645127,121.057292,2,"04/02/2018, 04/13/2018, "
2018-04-13 14:44:07,2018-04-03 18:32:01.045644,f4:9e:ef:a0:cf:20,PLDTHOMEDSL0CF20,WPA2,-63,2,TaicangT,Broadband,14.645228,121.057267,7,"04/02/2018, 03/22/2018, 04/02/2018, 04/13/2018, 04/05/2018, "
2018-04-13 14:44:05,2018-04-03 18:31:58.835137,cc:06:77:d9:5b:d8,PLDTHOMEFIBR95bd8,WPA2/WPA,-67,2,Fiberhom,Fiber,14.645127,121.057292,2,"04/02/2018, 04/13/2018, "
2018-04-05 12:37:03,2018-04-03 14:02:29.868429,74:cc:39:97:e8:c8,FIBERHOME,WPA2/WPA,-67,6,Fiberhom,Fiber,14.645062,121.057932,6,"03/22/2018, 04/05/2018, 04/13/2018, "
2018-04-05 12:37:04,2018-04-03 14:02:31.282416,00:24:01:b9:07:95,dlink1234,WPA2,-86,6,D-Link,Unidentified,14.64506,121.057878,1,"04/05/2018, "
2018-04-05 12:37:07,2018-04-03 14:02:34.060589,cc:06:77:20:c1:08,PLDTHOMEFIBR0c108,WPA2/WPA,-74,9,Fiberhom,Fiber,14.64506,121.057717,3,"04/05/2018, 04/13/2018, "
2018-04-05 12:37:07,2018-04-03 14:02:34.079989,06:6f:13:2a:47:6e,dlink-476E,WPA2/WPA,-77,9,None,Unidentified,14.64506,121.057717,2,"04/05/2018, "
2018-04-05 12:36:56,2018-04-03 14:02:23.747781,14:b7:f8:64:23:4f,NICCMAN01,WPA2,-88,1,Technico,Unidentified,14.64511,121.058278,3,"04/05/2018, "
2018-04-05 12:36:56,2018-04-03 14:02:23.390820,bc:c0:0f:7b:b5:b8,Happy Maple,WPA2/WPA,-67,1,Fiberhom,Fiber,14.64511,121.058278,7,"04/13/2018, 04/10/2018, 04/05/2018, "
2018-04-05 12:36:54,2018-04-03 14:02:20.956618,c0:56:27:0f:d1:4e,HappyMaple,WPA2/WPA,-76,11,BelkinIn,Unidentified,14.645117,121.058383,2,"04/05/2018, "
2018-04-05 12:36:52,2018-04-03 14:02:19.101548,00:1e:2a:62:17:b6,Escobar,WPA2/WPA,-89,11,Netgear,Unidentified,14.645133,121.05849,1,"04/05/2018, "
2018-04-05 12:36:55,2018-04-03 14:02:22.054194,90:61:0c:2e:c4:70,PLDTHOMEDSL50288,WPA2/WPA,-64,11,FidaInte,Broadband,14.645113,121.058328,1,"04/05/2018, "
2018-04-05 12:36:56,2018-04-03 14:02:23.311643,90:61:0c:2e:d2:9a,PLDTHOMEDSL53914,WPA2/WPA,-75,1,FidaInte,Broadband,14.64511,121.058278,1,"04/05/2018, "
2018-04-05 12:36:58,2018-04-03 14:02:25.496894,90:61:0c:35:ef:4a,Garabiles,WPA2/WPA,-69,1,FidaInte,Unidentified,14.645097,121.058178,2,"04/05/2018, "
2018-04-05 12:36:58,2018-04-03 14:02:25.567794,cc:06:77:60:47:50,hannah,WPA2/WPA,-79,2,Fiberhom,Fiber,14.645097,121.058178,1,"04/05/2018, "
2018-04-05 13:15:19,2018-04-03 14:40:46.214146,00:13:33:e8:fd:31,PLDTHOMEDSLayzariz,WPA2/WPA,-38,11,Baudtec,Broadband,14.645357,121.058653,14,"04/03/2018, 04/10/2018, 04/05/2018, "
2018-04-05 12:36:39,2018-04-03 14:02:05.939663,70:54:d2:1e:99:08,319e9e,WPA2/WPA,-75,1,Pegatron,Unidentified,14.645202,121.05893,3,"04/05/2018, "
2018-04-05 12:36:39,2018-04-03 14:02:06.350340,00:13:33:fe:df:d7,PLDTHOMEDSL,WPA2/WPA,-70,1,Baudtec,Broadband,14.645202,121.05893,3,"04/05/2018, "
2018-04-05 12:36:40,2018-04-03 14:02:07.212950,48:00:33:a7:f4:fd,SKYbroadbandF4FA,WPA2/WPA,-81,1,Technico,Broadband,14.645217,121.05886,3,"04/05/2018, "
2018-04-05 13:15:27,2018-04-03 14:40:54.574607,ac:f9:70:ed:63:34,HUAWEI-2htV,WPA2/WPA,-65,4,HuaweiTe,Unidentified,14.645228,121.058858,3,"04/05/2018, "
2018-04-05 12:36:43,2018-04-03 14:02:10.036232,94:a7:b7:3c:f7:ee,BNC_BayanDSL,WPA2/WPA,-77,4,Zte,Broadband,14.645263,121.058718,7,"04/13/2018, 04/10/2018, 04/05/2018, "
2018-04-05 12:36:46,2018-04-03 14:02:13.205444,5c:f2:86:2e:77:e0,Globe_LTE MIFI_77E0,WPA2/WPA,-74,7,IeeeRegi,Hotspot,14.64528,121.058655,1,"04/05/2018, "
2018-04-05 13:15:16,2018-04-03 14:40:42.992778,f0:98:38:f9:59:58,bahaynibibay,WPA2/WPA,-77,8,HuaweiTe,Unidentified,14.645453,121.058688,5,"04/13/2018, 04/05/2018, "
2018-04-05 13:15:17,2018-04-03 14:40:44.255585,74:cc:39:bb:d2:98,PLDTHOMEFIBRbd298,WPA2/WPA,-90,10,Fiberhom,Fiber,14.64542,121.05867,1,"04/05/2018, "
2018-04-05 13:15:24,2018-04-03 14:40:51.432081,90:61:0c:36:05:af,PLDTHOMEDSL01455,WPA2/WPA,-88,1,FidaInte,Broadband,14.64527,121.058758,1,"04/05/2018, "
2018-04-05 13:15:24,2018-04-03 14:40:51.375263,bc:c0:0f:c7:ef:60,PLDTHOMEFIBR7ef60,WPA2/WPA,-88,1,Fiberhom,Fiber,14.64527,121.058758,1,"04/05/2018, "
2018-04-05 13:15:27,2018-04-03 14:40:54.484387,00:13:33:f4:44:23,PLDTHOMEDSL,WPA2/WPA,-80,5,Baudtec,Broadband,14.645228,121.058858,1,"04/05/2018, "
2018-04-05 13:15:35,2018-04-03 14:41:01.939471,bc:c0:0f:1f:8f:f0,PLDT F9,WPA2/WPA,-50,8,Fiberhom,Fiber,14.645165,121.059235,6,"04/05/2018, "
2018-04-05 12:36:31,2018-04-03 14:01:58.720650,14:b7:f8:0b:9b:ab,SKYbroadband9BA8,WPA2/WPA,-61,11,Technico,Broadband,14.645078,121.059347,5,"04/05/2018, "
2018-04-05 12:36:30,2018-04-03 14:01:57.370286,00:13:33:fe:92:2f,PLDTHOMEDSL,WPA2/WPA,-61,10,Baudtec,Broadband,14.645057,121.059395,7,"04/05/2018, "
2018-04-05 12:36:33,2018-04-03 14:02:00.473720,94:46:96:20:6a:48,PLDTHOMEDSLD3DH0,WPA2/WPA,-74,11,Baudtec,Broadband,14.645108,121.059243,4,"04/05/2018, "
2018-04-05 13:15:37,2018-04-03 14:41:04.369389,34:ce:00:1e:a3:cb,MARCELO3_plus,WPA2/WPA,-92,10,XiaomiEl,Unidentified,14.645132,121.059312,1,"04/05/2018, "
2018-04-10 18:04:15,2018-04-03 16:19:11.477163,50:c7:bf:34:32:cc,TP-LINK_32CC,WPA2/WPA,-56,2,Tp-LinkT,Unidentified,14.645438,121.06024,15,"04/13/2018, 04/05/2018, 04/10/2018, "
2018-04-10 18:04:16,2018-04-03 16:19:12.457958,90:61:0c:35:67:e3,alleakim,WPA2/WPA,-67,1,FidaInte,Unidentified,14.645397,121.060258,5,"04/10/2018, "
2018-04-10 17:48:05,2018-04-03 16:03:01.312023,e0:8e:3c:22:66:f7,d11b,WPA2/WPA,-89,1,AztechEl,Unidentified,14.645273,121.060237,1,"04/10/2018, "
2018-04-10 17:48:07,2018-04-03 16:03:04.217770,ec:08:6b:82:b5:3e,neil oxales,WPA2,-74,2,Tp-LinkT,Unidentified,14.645357,121.06017,4,"04/05/2018, 04/10/2018, "
2018-04-10 18:04:17,2018-04-03 16:19:14.037667,00:26:75:ea:e5:8c,christa,WPA,-74,2,AztechEl,Unidentified,14.645355,121.060278,4,"04/10/2018, "
2018-04-10 17:48:07,2018-04-03 16:03:03.912126,d8:fe:e3:73:8d:22,parfund,WPA2/WPA,-86,3,D-LinkIn,Unidentified,14.645357,121.06017,5,"04/10/2018, 03/22/2018, 04/05/2018, "
2018-04-10 17:48:10,2018-04-03 16:03:06.829225,94:46:96:18:04:ba,PLDTHOMEDSLT2TT0,WPA2/WPA,-83,5,Baudtec,Broadband,14.645452,121.059998,2,"04/10/2018, "
2018-04-10 18:04:19,2018-04-03 16:19:16.024184,00:23:69:4f:cb:05,bayanDSL111,WPA2/WPA,-83,6,Cisco-Li,Broadband,14.645267,121.060308,4,"04/10/2018, "
2018-04-10 18:05:55,2018-04-03 16:20:51.406945,74:cc:39:97:d5:c8,FIBERHOME_7d5c8,WPA2/WPA,-88,4,Fiberhom,Fiber,14.645125,121.06027,2,"04/10/2018, "
2018-04-10 18:04:21,2018-04-03 16:19:17.935096,c0:c1:c0:e7:d2:9a,Reese!-guest,OPN,-91,6,Cisco-Li,Unidentified,14.645148,121.06032,1,"04/10/2018, "
2018-04-10 18:04:21,2018-04-03 16:19:18.203914,48:00:33:f2:cc:95,SKYbroadbandCC92,WPA2/WPA,-81,6,Technico,Broadband,14.645148,121.06032,1,"04/10/2018, "
2018-04-10 18:05:58,2018-04-03 16:20:54.776466,08:10:74:68:1f:df,lrc2,WPA,-87,6,None,Unidentified,14.645317,121.0602,1,"04/10/2018, "
2018-04-03 02:05:46.984252,2018-04-03 02:05:46.984252,c8:3a:35:3b:3b:38,Gallifrey,WPA,-79,11,TendaTec,Unidentified,14.645413,121.06076,6,"03/22/2018, 04/03/2018, 04/05/2018, "
2018-04-03 01:51:51.197738,2018-04-03 01:51:51.197738,00:13:33:ed:60:48,PLDTHOMEDSL,WPA2/WPA,-59,11,Baudtec,Broadband,14.645062,121.060892,23,"03/22/2018, 04/03/2018, 04/05/2018, 03/14/2018, "
2018-04-03 01:51:53.430598,2018-04-03 01:51:53.430598,cc:06:77:61:f6:08,PLCPD,WPA2/WPA,-73,1,Fiberhom,Fiber,14.645168,121.060873,19,"03/22/2018, 03/14/2018, 04/10/2018, 04/03/2018, 04/05/2018, "
2018-04-03 02:05:42.526073,2018-04-03 02:05:42.526073,60:31:97:b4:71:96,PLDTMyDSLBiz00780,WPA2/WPA,-83,8,ZyxelCom,Broadband,14.645152,121.060777,6,"04/03/2018, 04/05/2018, "
2018-04-03 01:51:53.982780,2018-04-03 01:51:53.982780,9c:2a:70:2b:15:7d,HP-Print-7D-LaserJet 1102,OPN,-83,1,HonHaiPr,Unidentified,14.645168,121.060873,6,"04/10/2018, 04/03/2018, 04/05/2018, "
2018-04-03 02:05:46.695163,2018-04-03 02:05:46.695163,00:13:33:dc:c2:92,PLDTHOMEDSLLVMANN,WPA2/WPA,-85,11,Baudtec,Broadband,14.645413,121.06076,3,"04/03/2018, 04/05/2018, "
2018-04-05 14:19:46,2018-04-03 15:08:54.642895,00:e0:20:3b:00:75,Tenda_4377D0_Ext 4,WPA2/WPA,-72,6,Tecnomen,Unidentified,14.645422,121.060798,18,"04/03/2018, 03/22/2018, 04/02/2018, 04/03/2018, 04/05/2018, 03/14/2018, "
2018-04-05 13:42:50,2018-04-03 14:31:58.638650,6c:27:79:b5:5b:9a,Hi po,WPA2,-78,11,Microsof,Phone,14.64528,121.060883,8,"04/05/2018, 04/10/2018, 03/14/2018, "
2018-04-05 14:19:52,2018-04-03 15:09:00.244462,00:13:33:e1:9b:5c,PLDTHOMEDSL,WPA2/WPA,-64,11,Baudtec,Broadband,14.645127,121.060827,22,"04/03/2018, 04/05/2018, 03/14/2018, 04/03/2018, "
2018-04-05 14:19:58,2018-04-03 15:09:06.711420,14:b7:f8:62:66:cc,PREMIERADENTISTA OFFICE,WPA2,-67,1,Technico,Unidentified,14.645035,121.06084,6,"03/14/2018, 04/05/2018, 04/03/2018, "
2018-04-05 14:19:50,2018-04-03 15:08:58.517139,8c:79:67:b6:4a:82,GLOBE_B64A82,WPA2/WPA,-70,7,Zte,Unidentified,14.645192,121.06081,13,"04/05/2018, "
2018-04-05 14:19:47,2018-04-03 15:08:55.523575,f0:98:38:72:db:98,ZGMKTGCORP,WPA2/WPA,-59,7,HuaweiTe,Unidentified,14.645363,121.060805,21,"03/22/2018, 04/02/2018, 04/03/2018, 04/05/2018, 03/14/2018, "
2018-04-05 14:20:03,2018-04-03 15:09:12.249694,74:4a:a4:69:80:28,Twice,WPA2/WPA,-80,7,Zte,Unidentified,14.645025,121.060847,7,"04/03/2018, 04/05/2018, "
2018-04-05 14:19:48,2018-04-03 15:08:57.278393,1c:74:0d:1a:d8:94,PLDTHOMEDSLO5EOF,WPA2/WPA,-79,7,ZyxelCom,Broadband,14.645303,121.060805,3,"04/05/2018, 04/03/2018, "
2018-04-05 13:43:25,2018-04-03 14:32:33.549102,5c:6a:80:a3:f7:87,ASPBAE MANILA,WPA2/WPA,-88,8,ZyxelCom,Unidentified,14.64509,121.060847,3,"04/05/2018, "
2018-04-05 14:19:53,2018-04-03 15:09:02.046278,08:95:2a:e4:a2:19,SKYbroadband7101,WPA2/WPA,-77,11,Technico,Broadband,14.645098,121.060832,4,"04/03/2018, 04/05/2018, "
2018-04-03 00:35:55.418405,2018-04-03 00:35:55.418405,00:13:33:e1:c5:5a,PLDTHOMEDSL,WPA2/WPA,-54,5,Baudtec,Broadband,14.645017,121.060933,29,"03/14/2018, 04/02/2018, 04/03/2018, 04/05/2018, "
2018-04-03 00:35:54.973711,2018-04-03 00:35:54.973711,cc:06:77:60:52:70,PLDTHOMEFIBR05270,WPA2/WPA,-76,4,Fiberhom,Fiber,14.645017,121.060933,13,"04/03/2018, 04/05/2018, 03/14/2018, 04/03/2018, "
2018-04-03 00:35:57.330932,2018-04-03 00:35:57.330932,98:de:d0:cc:d4:72,K5MPCTV,WPA2,-72,6,Tp-LinkT,Unidentified,14.645135,121.060918,16,"04/03/2018, 04/05/2018, 04/02/2018, 04/03/2018, 03/14/2018, "
2018-04-03 01:50:54.312834,2018-04-03 01:50:54.312834,00:13:33:ea:82:37,PLDTHOMEDSL,WPA2/WPA,-59,11,Baudtec,Broadband,14.645303,121.060907,19,"04/03/2018, 04/05/2018, 03/14/2018, "
2018-04-05 14:09:13,2018-04-03 14:58:21.542247,00:13:33:fb:45:3a,xNonex,OPN,-69,1,Baudtec,Unidentified,14.645205,121.060927,15,"03/14/2018, 03/22/2018, 04/03/2018, 04/05/2018, "
2018-04-05 14:09:08,2018-04-03 14:58:16.848111,00:13:33:f4:44:46,PLDTHOMEDSL,WPA2/WPA,-85,1,Baudtec,Broadband,14.645113,121.060987,1,"04/05/2018, "
2018-03-22 21:17:21.417375,2018-03-22 21:17:21.417375,f4:9e:ef:d0:56:cc,PLDTHOMEDSLLOR,WPA2/WPA,-70,9,TaicangT,Broadband,14.644738,121.057327,9,"04/13/2018, 04/05/2018, 03/22/2018, 04/13/2018, 04/10/2018, "
2018-03-22 21:17:26.852690,2018-03-22 21:17:26.852690,2a:56:5a:bb:53:82,DIRECT-Vq-BRAVIA,WPA2,-67,11,None,Not an AP,14.64488,121.057332,7,"04/05/2018, 03/22/2018, 04/05/2018, 04/10/2018, 04/13/2018, "
2018-03-22 21:17:30.054530,2018-03-22 21:17:30.054530,f0:98:38:07:d1:fc,HUAWEI-NNyf,WPA2/WPA,-74,1,HuaweiTe,Unidentified,14.644878,121.057328,6,"04/02/2018, 04/13/2018, 03/22/2018, 04/05/2018, "
2018-03-22 21:17:28.746293,2018-03-22 21:17:28.746293,50:09:59:85:05:bd,SKYbroadband05BA,WPA2/WPA,-82,11,Technico,Broadband,14.644882,121.057332,3,"04/02/2018, 03/22/2018, 04/13/2018, "
2018-03-22 21:17:29.275608,2018-03-22 21:17:29.275608,e4:18:6b:c2:3f:30,RiveraFamily,WPA2/WPA,-84,12,ZyxelCom,Unidentified,14.644882,121.057332,6,"03/22/2018, 04/13/2018, 04/05/2018, 04/10/2018, "
2018-04-13 14:43:51,2018-04-03 18:31:45.012531,cc:06:77:e1:6c:38,Allen Fiber,WPA2/WPA,-56,6,Fiberhom,Fiber,14.644563,121.05744,10,"04/05/2018, 04/13/2018, 04/10/2018, "
2018-04-13 14:44:02,2018-04-03 18:31:55.694537,e0:8e:3c:1f:f5:d3,bayanDSLWIFI_F5D3,WPA2/WPA,-65,1,AztechEl,Broadband,14.644983,121.057335,6,"04/02/2018, 04/13/2018, 03/22/2018, 04/05/2018, "
2018-04-13 14:43:54,2018-04-03 18:31:47.521045,bc:c0:0f:2e:88:70,PLDTHOMEFIBRe8870,WPA2/WPA,-60,9,Fiberhom,Fiber,14.644675,121.057412,5,"03/22/2018, 04/13/2018, 04/05/2018, 04/10/2018, "
2018-04-13 14:43:55,2018-04-03 18:31:48.437584,f0:98:38:07:74:6c,HUAWEI-2m5B,WPA2/WPA,-64,10,HuaweiTe,Unidentified,14.644712,121.057403,9,"04/10/2018, 04/02/2018, 03/22/2018, 04/05/2018, 04/13/2018, "
2018-04-13 14:44:02,2018-04-03 18:31:55.909012,00:23:eb:22:6b:f7,AHFLAT4,WPA2/WPA,-74,1,Cisco,Unidentified,14.644983,121.057335,5,"04/02/2018, 04/13/2018, 03/22/2018, 04/05/2018, "
2018-04-05 12:35:09,2018-04-03 14:00:35.821737,cc:06:77:5e:7f:d0,PLDTHOMEFIBRe7fd0,WPA2/WPA,-50,5,Fiberhom,Fiber,14.644822,121.059355,5,"04/05/2018, "
2018-04-05 12:35:09,2018-04-03 14:00:35.682174,cc:06:77:76:43:80,Pldtfibre1,WPA2/WPA,-89,6,Fiberhom,Fiber,14.644822,121.059355,1,"04/05/2018, "
2018-04-05 12:35:14,2018-04-03 14:00:41.421705,d0:b2:c4:2b:f5:1a,MARCELO2,WPA2/WPA,-80,11,Technico,Unidentified,14.644978,121.059473,3,"04/05/2018, "
2018-04-05 12:35:14,2018-04-03 14:00:41.334109,c8:d7:19:19:75:6a,MARCELO3,WPA2,-88,10,Cisco-Li,Unidentified,14.644978,121.059473,2,"04/05/2018, "
2018-04-05 12:35:15,2018-04-03 14:00:42.333704,12:a0:96:fe:2f:8e,DIRECT-6K-BRAVIA,WPA2,-89,11,None,Not an AP,14.644988,121.059492,1,"04/05/2018, "
2018-04-05 12:36:25,2018-04-03 14:01:51.841295,6e:b0:ce:20:7b:98,NETGEAR-Guest,WPA2,-71,6,None,Unidentified,14.64495,121.059582,8,"04/05/2018, 04/10/2018, "
2018-04-05 13:15:45,2018-04-03 14:41:12.379847,d8:5d:4c:a7:29:e8,Villanueva,WPA2,-53,1,Tp-LinkT,Unidentified,14.644917,121.059668,8,"04/05/2018, 04/10/2018, "
2018-04-05 12:35:20,2018-04-03 14:00:46.850899,5c:54:6d:43:74:e4,Pakabit Ka WiFi Mo,WPA2/WPA,-77,1,HuaweiTe,Unidentified,14.644908,121.059648,4,"04/05/2018, "
2018-04-05 13:15:43,2018-04-03 14:41:10.219878,cc:06:77:21:76:10,PLDTHOMEFIBR17610,WPA2/WPA,-59,1,Fiberhom,Fiber,14.645005,121.059613,10,"04/05/2018, 04/10/2018, "
2018-04-05 12:35:28,2018-04-03 14:00:54.589923,74:cc:39:97:cc:f8,FIBERHOME_7ccf8,WPA2/WPA,-56,5,Fiberhom,Fiber,14.6446,121.059738,5,"04/05/2018, "
2018-04-05 12:36:24,2018-04-03 14:01:51.281718,4c:f9:5d:85:c5:08,navarro,WPA2/WPA,-70,6,HuaweiTe,Unidentified,14.644923,121.059615,8,"04/05/2018, "
2018-04-05 12:36:25,2018-04-03 14:01:52.256344,6c:b0:ce:20:7b:98,2 Secondary TV East,WPA2,-73,6,Netgear,Unidentified,14.64495,121.059582,7,"04/10/2018, 04/05/2018, "
2018-04-05 13:15:52,2018-04-03 14:41:19.636748,98:e7:f5:f6:07:bf,Mobile101,WPA2/WPA,-79,7,HuaweiTe,Unidentified,14.644588,121.059727,3,"04/05/2018, "
2018-04-05 12:36:13,2018-04-03 14:01:40.089795,74:cc:39:c9:62:68,Connect ka pa?,WPA2/WPA,-61,11,Fiberhom,Fiber,14.64457,121.059717,4,"04/05/2018, "
2018-04-05 12:36:13,2018-04-03 14:01:40.187323,c0:25:e9:61:09:c0,PLDTHOMEFIBR_7ffe80,WPA2/WPA,-88,11,Tp-LinkT,Unidentified,14.64457,121.059717,6,"04/05/2018, 04/10/2018, "
2018-04-10 18:04:25,2018-04-03 16:19:21.767726,b8:3a:08:5b:21:b1,Bundits,WPA2/WPA,-42,8,TendaTec,Unidentified,14.64484,121.060328,18,"04/10/2018, 04/05/2018, 04/03/2018, "
2018-04-10 18:05:50,2018-04-03 16:20:46.430523,50:09:59:85:b9:51,SKYbroadbandB94E,WPA2/WPA,-51,11,Technico,Broadband,14.64471,121.060303,9,"04/10/2018, "
2018-04-10 17:48:00,2018-04-03 16:02:56.400783,74:cc:39:ca:d0:78,mommy,WPA2/WPA,-74,9,Fiberhom,Fiber,14.644922,121.060313,5,"04/10/2018, "
2018-04-10 17:48:00,2018-04-03 16:02:56.418850,08:95:2a:5b:4b:e4,SKYbroadband02D7,WPA2/WPA,-81,11,Technico,Broadband,14.644922,121.060313,2,"04/10/2018, "
2018-04-10 17:48:00,2018-04-03 16:02:56.935952,14:b7:f8:0b:b5:ff,Maminichloe,WPA2/WPA,-74,11,Technico,Unidentified,14.644922,121.060313,6,"04/10/2018, "
2018-04-10 17:48:01,2018-04-03 16:02:57.254532,00:13:33:cf:ee:ad,PLDTHOMEDSL,WPA2/WPA,-86,11,Baudtec,Broadband,14.644987,121.06031,1,"04/10/2018, "
2018-04-10 18:04:26,2018-04-03 16:19:22.366153,90:61:0c:38:1b:94,PLDTHOMEREPEATER81B94,WPA2/WPA,-75,10,FidaInte,Unidentified,14.644763,121.060332,2,"04/10/2018, "
2018-04-10 18:05:51,2018-04-03 16:20:47.635942,90:61:0c:3a:43:a0,PLDTHOMEDSL17312,WPA2/WPA,-79,1,FidaInte,Broadband,14.64479,121.060302,1,"04/10/2018, "
2018-04-10 18:05:51,2018-04-03 16:20:47.829840,4c:72:b9:f4:67:85,317fbd,WPA2/WPA,-86,1,Pegatron,Unidentified,14.64479,121.060302,1,"04/10/2018, "
2018-04-10 18:05:51,2018-04-03 16:20:48.011507,84:16:f9:3c:ef:e4,SKYbroadbandE44E_EXT,WPA2/WPA,-86,1,Tp-LinkT,Broadband,14.64479,121.060302,5,"04/05/2018, 04/10/2018, "
2018-04-10 18:05:51,2018-04-03 16:20:48.206223,36:69:87:a1:cb:b9,Smart Bro_A1CBB9,WPA2,-94,1,None,Unidentified,14.64479,121.060302,1,"04/10/2018, "
2018-04-10 18:05:53,2018-04-03 16:20:49.974855,74:cc:39:88:84:20,PLDTHOMEFIBR88420,WPA2/WPA,-82,3,Fiberhom,Fiber,14.644965,121.060288,2,"04/10/2018, "
2018-04-05 13:43:15,2018-04-03 14:32:24.040277,00:0c:43:30:50:78,TELPAD HC7,WPA2/WPA,-83,1,RalinkTe,Unidentified,14.644943,121.060892,4,"04/05/2018, "
2018-04-05 13:43:19,2018-04-03 14:32:27.939731,78:c1:a7:05:44:18,lighthouse,WPA,-89,3,Zte,Unidentified,14.644932,121.060902,1,"04/05/2018, "
2018-04-05 14:20:23,2018-04-03 15:09:31.523679,7c:8b:ca:56:48:88,Bawal Dito!,WPA2/WPA,-60,6,Tp-LinkT,Unidentified,14.644807,121.060873,12,"04/03/2018, 04/05/2018, 03/14/2018, 04/03/2018, "
2018-04-05 14:20:16,2018-04-03 15:09:24.637885,14:b7:f8:63:12:6a,REDONDOBEACH,WPA2,-69,1,Technico,Unidentified,14.644988,121.060845,3,"04/05/2018, 04/03/2018, "
2018-03-14 13:31:34.084372,2018-03-14 13:31:34.084372,e0:8e:3c:22:2b:d7,bayanDSLWIFI_2BD7,WPA2/WPA,-74,10,AztechEl,Broadband,14.64485,121.060953,12,"04/05/2018, 03/14/2018, 04/03/2018, 04/05/2018, "
2018-04-03 00:35:26.830018,2018-04-03 00:35:26.830018,9c:6f:52:35:15:fc,survivor,WPA2/WPA,-72,11,Zte,Unidentified,14.644575,121.060962,18,"04/03/2018, 04/05/2018, 03/14/2018, 04/03/2018, "
2018-04-03 00:35:47.246660,2018-04-03 00:35:47.246660,50:09:59:85:97:e5,SKYbroadband97E2,WPA2/WPA,-64,11,Technico,Broadband,14.644587,121.060968,7,"04/05/2018, 03/14/2018, 04/03/2018, 04/05/2018, "
2018-04-03 01:51:08.119562,2018-04-03 01:51:08.119562,f4:9e:ef:d0:b7:bc,PLDTHOMEDSL VCE,WPA2,-68,9,TaicangT,Broadband,14.644625,121.060997,33,"04/02/2018, 03/22/2018, 04/02/2018, 04/03/2018, 04/05/2018, 03/14/2018, "
2018-04-03 01:51:01.084968,2018-04-03 01:51:01.084968,90:61:0c:41:1e:37,PLDTHOMEDSL07735,WPA2/WPA,-62,1,FidaInte,Broadband,14.645002,121.06096,21,"03/14/2018, 04/03/2018, 04/05/2018, "
2018-04-03 01:51:04.126140,2018-04-03 01:51:04.126140,14:cc:20:ea:ef:e0,PLDTHOMEDSL,WPA2/WPA,-82,6,Tp-LinkT,Broadband,14.644828,121.060968,2,"04/03/2018, "
2018-04-05 13:42:56,2018-04-03 14:32:04.908061,94:46:96:1d:8a:0d,PLDTHOMEDSLTPTE0,WPA2/WPA,-75,1,Baudtec,Broadband,14.644957,121.060915,5,"04/02/2018, 04/05/2018, 04/03/2018, "
2018-04-05 14:20:30,2018-04-03 15:09:38.668437,c0:56:27:65:cb:9e,Bawal Dito!,WPA2/WPA,-72,11,BelkinIn,Unidentified,14.644675,121.060913,6,"03/14/2018, 04/03/2018, 04/05/2018, "
2018-04-05 14:20:53,2018-04-03 15:10:02.133214,cc:06:77:22:fb:78,Bawal Dito!,WPA2/WPA,-74,1,Fiberhom,Fiber,14.644588,121.060975,6,"03/14/2018, 04/03/2018, 04/05/2018, 04/10/2018, "
2018-04-05 12:34:37,2018-04-03 14:00:04.297518,94:fb:b2:59:f1:58,PLDTHOMEDSL,WPA2/WPA,-80,11,Shenzhen,Broadband,14.64443,121.057657,3,"04/05/2018, "
2018-04-05 14:22:53,2018-04-03 15:12:01.529316,ac:f9:70:ec:28:b4,SARMIENTO,WPA2/WPA,-77,3,HuaweiTe,Unidentified,14.644125,121.057522,7,"03/22/2018, 04/05/2018, 04/10/2018, 04/13/2018, "
2018-04-05 14:23:02,2018-04-03 15:12:10.271156,bc:c0:0f:20:10:98,PLDTHOMEFIBR01098,WPA2/WPA,-69,8,Fiberhom,Fiber,14.644445,121.05737,8,"03/22/2018, 04/13/2018, 04/05/2018, 04/10/2018, "
2018-04-05 14:23:05,2018-04-03 15:12:13.822844,f0:8c:fb:81:b5:c8,PLDTHOMEFIBR123,WPA2/WPA,-89,12,Fiberhom,Fiber,14.644453,121.057262,1,"04/05/2018, "
