BSSID,SSID,Encryption,Channel,Average Beacon Interval,Average Strength Signal,Number of Packets,Interval Summation,RSSI Summation
9c:6f:52:34:ff:b7,Fatpipe@Moonleaf,WPA2/WPA,250,-1,-76,1,0,-76
cc:06:77:60:3e:98,PLDTHOMEFIBR03e98,WPA2/WPA,1,0.815114479065,-75,25,20.3778619766,-1874
9c:6f:52:34:ff:b9,,WPA2/WPA,1,-1,-84,1,0,-84
f0:98:38:f9:14:28,Fiber200,WPA2/WPA,3,0.150526499748,-73,20,3.01052999496,-1455
b0:4e:26:4c:0e:e3,TFMGT Office,WPA2/WPA,2,0.256942033768,-88,2,0.513884067535,-176
74:cc:39:bb:7e:50,Anytime Fitness Maginhawa,WPA2/WPA,2,-1,-89,1,0,-89
f0:98:38:72:db:98,ZGMKTGCORP,WPA2/WPA,4,-1,-87,1,0,-87
bc:c0:0f:cb:0d:88,PLDTHOMEFIBRb0d88,WPA2/WPA,5,0.136534902785,-74,9,1.22881412506,-666
cc:06:77:e1:1f:90,PLDTHOMEFIBR11f90,WPA2/WPA,5,0.0877142633711,-85,7,0.613999843597,-589
00:e0:20:3b:00:75,Extension 3,WPA,6,0.296036667294,-83,9,2.66433000565,-743
84:16:f9:ed:7d:f4,flyff for fun,WPA2/WPA,10,0.102356433868,-88,2,0.204712867737,-176
00:13:33:fb:45:3b,,OPN,11,0.238914966583,-87,3,0.71674489975,-259
00:13:33:fb:45:3d,,OPN,11,0.153596460819,-89,4,0.614385843277,-356
00:13:33:ea:82:37,PLDTHOMEDSL,WPA2/WPA,11,0.136503696442,-90,3,0.409511089325,-268
00:13:33:fb:45:3c,,OPN,11,0.306692481041,-89,2,0.613384962082,-178
00:13:33:e8:f8:31,PLDTHOMEDSL,WPA2/WPA,11,0.136542836825,-88,6,0.81925702095,-526
e0:8e:3c:21:f6:a7,bayanDSLWIFI_F6A7,WPA2/WPA,11,-1,-90,1,0,-90
00:13:33:e1:9b:5c,PLDTHOMEDSL,WPA2/WPA,11,0.0511729717255,-86,2,0.102345943451,-172
00:13:33:fb:45:39,PLDTHOMEDSL,WPA2/WPA,11,-1,-91,1,0,-91
28:ff:3e:3d:de:c0,chase,WPA2/WPA,1,-1,-91,1,0,-91
98:e7:f5:94:4a:ca,HUAWEI-E5330-4ACA,WPA2,2,0.190171565328,-86,14,2.6624019146,-1203
94:46:96:18:f4:c9,PLDTHOMEDSL7G7G0,WPA2/WPA,1,-1,-89,1,0,-89
28:10:7b:f1:02:bc,Diliman Bible Church,WPA2/WPA,2,0.110937575499,-85,12,1.33125090599,-1019
80:71:7a:f0:72:dd,mag-one,WPA2,2,0.17919443051,-87,12,2.15033316612,-1042
8c:25:05:a4:33:26,B315_43326,WPA2/WPA,5,0.256003975868,-90,4,1.02401590347,-359
5c:f2:86:2e:7f:6b,Globe_LTE MIFI_7F6B,WPA2/WPA,8,0.204322728244,-85,11,2.24755001068,-932
70:8b:cd:b2:7b:60,Flower Poopoo :3 ,WPA2,8,-1,-90,1,0,-90
00:13:33:e3:b0:3b,PLDTHOMEDSL,WPA2/WPA,11,0.204805442265,-75,7,1.43363809586,-519
90:61:0c:2e:d5:16,PLDTHOMEDSL54550,WPA2/WPA,11,0.235524892807,-79,10,2.35524892807,-788
e0:8e:3c:21:f2:cb,bayanDSLWIFI_F2CB,WPA2/WPA,1,0.157003529867,-80,15,2.355052948,-1193
e4:77:23:a5:9a:84,RMotel Bayan,WPA2/WPA,1,0.163826608658,-84,5,0.819133043289,-418
e0:8e:3c:1f:e9:c3,PSCSEND-Office,WPA2/WPA,1,0.204805970192,-89,2,0.409611940384,-178
18:a6:f7:8e:ef:ac,PSCSEND-Conference,WPA2/WPA,1,0.102444675234,-82,9,0.922002077103,-731
e0:8e:3c:22:1c:23,bayanDSLWIFI_1C23,WPA2/WPA,1,0.136542161306,-89,6,0.819252967834,-529
f0:98:38:3e:25:fc,HUAWEI-xUKs,WPA2/WPA,4,0.200708945592,-91,3,0.602126836777,-273
cc:06:77:63:37:90,Estivlings,WPA2/WPA,4,1.04810617251,-79,34,35.6356098652,-2676
00:1f:fb:a5:21:19,jennyjuly06,WPA2,5,-1,-88,1,0,-88
00:13:33:f4:2a:f7,,WPA2/WPA,6,0.965890761968,-66,37,35.7379581928,-2442
00:13:33:f4:2a:f6,PLDTHOMEDSL,WPA2/WPA,6,0.88321262598,-68,40,35.3285050392,-2692
94:46:96:18:f3:11,PLDTHOMEDSL7Y7Y0,WPA2/WPA,7,0.102389852206,-90,6,0.614339113235,-535
5c:f2:86:25:75:0b,lester8182,WPA2/WPA,8,0.0511775016785,-88,2,0.102355003357,-175
e8:cd:2d:7f:11:4d,glyph,WPA2/WPA,8,0.286727380753,-83,5,1.43363690376,-414
90:61:0c:2e:02:f4,,WPA2/WPA,11,0.170666774114,-81,9,1.53600096703,-723
90:61:0c:2e:02:f3,PLDTHOMEDSL00755,WPA2/WPA,11,0.113791333305,-79,9,1.02412199974,-709
00:13:33:fe:e4:aa,PLDTHOMEDSL,WPA2/WPA,11,0.0877803053175,-81,7,0.614462137222,-565
90:61:0c:41:05:05,PLDTHOMEDSL01285,WPA2/WPA,11,0.238999048869,-89,3,0.716997146606,-265
00:13:33:ed:62:7d,PLDTHOMEDSL,WPA2/WPA,2,0.140797749162,-78,16,2.25276398659,-1236
00:13:33:fa:e4:77,,WPA2/WPA,1,3.79940266079,-81,9,34.1946239471,-724
94:46:96:1e:9b:87,PLDTHOMEDSLW3WH0,WPA2/WPA,2,0.892355044683,-77,21,18.7394559383,-1609
00:e0:20:60:71:69,Estivlings_Ext1,WPA2,4,0.194566202164,-84,10,1.94566202164,-838
84:db:ac:1e:f2:12,xaira,WPA2,3,1.30927472455,-80,14,18.3298461437,-1116
88:d2:74:86:b6:5a,BirthdayMoBa?,WPA2/WPA,5,0.702171214989,-64,28,19.6607940197,-1775
60:31:97:33:82:60,Saturn_Boss,WPA2/WPA,7,1.54454098145,-86,12,18.5344917774,-1021
1c:74:0d:1a:d8:a0,LITOS,WPA2/WPA,9,0.168249641146,-77,14,2.35549497604,-1077
00:13:33:e7:6c:15,,WPA2/WPA,8,-1,-90,1,0,-90
00:13:33:e7:6c:14,,WPA2/WPA,8,-1,-92,1,0,-92
00:13:33:e7:6c:16,,WPA2/WPA,8,-1,-92,1,0,-92
00:13:33:e1:98:5f,PLDTHOMEDSLsanji,WPA2/WPA,11,1.3092478684,-75,14,18.3294701576,-1050
34:ce:00:1a:56:cd,Northern House_plus,WPA2/WPA,11,0.34807600975,-81,5,1.74038004875,-403
40:cb:a8:90:46:e2,Broadband@work,WPA2/WPA,11,1.47630318006,-85,12,17.7156381607,-1016
68:72:51:6c:52:4a,,WPA2,12,0.0818759918213,-90,5,0.409379959106,-448
e0:8e:3c:2f:67:01,bayanDSLWIFI_6701,WPA2/WPA,1,0.140756696463,-70,16,2.2521071434,-1110
e0:8e:3c:1a:f6:63,bayanDSLWIFI_F663,WPA2/WPA,1,0.148950901898,-77,11,1.63845992088,-847
94:46:96:0e:28:69,PLDTHOMEDSLanamaria,WPA2/WPA,2,0.700378599167,-73,25,17.5094649792,-1804
e8:94:f6:e1:ba:30,Extension,WPA2,6,0.247209140233,-86,7,1.73046398163,-598
00:27:15:58:36:e1,B8NT-4p2k8J+YjUJoZTA48J+YjeKdpA,OPN,6,0.232726725665,-79,11,2.55999398232,-866
00:13:33:d2:49:c5,PLDTHOMEDSL,WPA2/WPA,10,0.226750067302,-86,14,3.17450094223,-1198
00:13:33:fc:69:69,PLDTHOMEDSLGRABTAPSI,WPA2,11,0.130070164397,-66,37,4.81259608269,-2430
e0:8e:3c:1a:f7:97,bayanDSLWIFI_F797,WPA2/WPA,10,0.0767588019371,-90,4,0.307035207748,-359
94:fe:22:b1:b6:14,WEST PHILIPPINE SEA,WPA2/WPA,10,0.15354847908,-88,2,0.30709695816,-176
36:69:87:72:18:13,SmartBro,WPA2/WPA,13,0.113781001833,-81,9,1.02402901649,-722
28:ff:3e:3d:e8:19,bayanDSLWIFI_E819,WPA2/WPA,1,0.358417510986,-85,2,0.716835021973,-169
94:46:96:19:6c:10,PLDTHOMEDSL_CRES,WPA2/WPA,4,2.12635023454,-80,17,36.1479539871,-1346
2a:17:23:00:04:77,EVOHOTSPOT 8,OPN,6,1.90463044643,-63,20,38.0926089287,-1242
0a:17:23:00:04:77,EVOHOTSPOT 6,OPN,6,1.71294454011,-65,22,37.6847798824,-1415
1a:17:23:00:04:77,EVOHOTSPOT 7,OPN,6,1.69432308457,-60,22,37.2751078606,-1317
00:13:33:f2:83:f7,PLDTHOMEDSLPrivate,WPA2/WPA,6,1.09629200487,-85,17,18.6369640827,-1436
08:17:23:00:04:77,EVOHOTSPOT 5,OPN,6,1.57028208176,-61,24,37.6867699623,-1461
18:a6:f7:45:7f:13,Morning Joggers,WPA2/WPA,8,0.161948919296,-80,12,1.94338703156,-953
94:46:96:1f:01:3f,EVOLUTION-5--,WPA2/WPA,10,0.148946697062,-63,33,4.91524100304,-2067
e0:8e:3c:1a:e6:07,bayanDSLWIFI_E607,WPA2/WPA,10,0.746063388124,-74,49,36.5571060181,-3585
00:13:33:fd:b7:fb,PLDTHOMEDSLLUCERO,WPA2/WPA,11,0.321827990668,-81,7,2.25279593468,-561
90:61:0c:19:b5:a9,,WPA2/WPA,11,0.833181570877,-69,44,36.6599891186,-2996
fc:8b:97:38:ea:bb,PLDTMyDSL,WPA2,11,0.250315560235,-86,9,2.25284004211,-770
fc:8b:97:38:ea:bf,,WPA2/WPA,11,0.17067721155,-88,9,1.53609490395,-788
14:60:80:99:51:7c,mendoza,WPA2/WPA,13,0.10239036878,-92,3,0.307171106339,-275
e0:8e:3c:1a:ca:2f,bayanDSLWIFI_CA2F,WPA2/WPA,1,0.281524538994,-86,4,1.12609815598,-343
2a:17:23:00:04:8f,EVOHOTSPOT 4,OPN,1,2.18487789896,-56,9,19.6639010906,-503
6c:3b:6b:4c:3f:d9,pgp personal,WPA2,1,0.26180990537,-79,9,2.35628914833,-708
e6:8d:8c:55:5e:73,Panthera Hotspot,OPN,1,0.341812557644,-80,9,3.0763130188,-712
94:0e:6b:65:d6:aa,B310_5D6AA,WPA2/WPA,1,1.19536487261,-83,15,17.9304730892,-1232
e0:8e:3c:1b:3e:83,amihan,WPA2/WPA,2,0.235535907745,-72,10,2.35535907745,-712
90:61:0c:2c:dc:66,PLDTHOMEDSL56422,WPA2/WPA,1,0.230390787125,-84,4,0.921563148499,-334
1a:17:23:00:04:8f,EVOHOTSPOT 3,OPN,1,2.23031457265,-60,9,20.0728311539,-533
e0:8e:3c:20:10:0b,bayanDSLWIFI_100B,WPA2/WPA,1,0.46202647686,-87,2,0.92405295372,-173
0a:17:23:00:04:8f,EVOHOTSPOT 2,OPN,1,1.92425601482,-59,10,19.2425601482,-582
08:17:23:00:04:8f,EVOHOTSPOT 1,OPN,1,2.09361844593,-56,9,18.8425660133,-502
e0:8e:3c:21:ce:bf,bayanDSLWIFI_CEBF,WPA2/WPA,3,0.190212862832,-69,7,1.33149003983,-479
5c:6a:80:25:f4:98,PLDTMYDSL,WPA2/WPA,5,0.210820113911,-75,17,3.58394193649,-1264
6c:19:8f:0c:ff:9e,autotrade.com.ph,WPA2/WPA,5,0.238942331738,-84,9,2.15048098564,-749
2a:17:23:00:01:4d,EVOHOTSPOT 36,OPN,6,0.546245654424,-74,3,1.63873696327,-222
08:17:23:00:01:4d,EVOHOTSPOT 33,OPN,6,0.409613688787,-78,6,2.45768213272,-467
0a:17:23:00:01:4d,EVOHOTSPOT 34,OPN,6,0.546274662018,-79,3,1.63882398605,-236
1a:17:23:00:01:4d,EVOHOTSPOT 35,OPN,6,0.409601402283,-82,5,2.04800701141,-410
2a:17:23:00:02:85,EVOHOTSPOT 32,OPN,6,-1,-88,1,0,-88
08:17:23:00:02:85,EVOHOTSPOT 29,OPN,6,0.20484495163,-86,2,0.409689903259,-172
1a:17:23:00:02:85,EVOHOTSPOT 31,OPN,6,-1,-87,1,0,-87
9c:6f:52:35:01:16,bayanDSLWIFI_0116,WPA2/WPA,8,0.0512424707413,-87,2,0.102484941483,-174
28:ff:3e:3d:ea:e6,bayanDSLWIFI_EAE6,WPA2/WPA,10,0.709223005507,-74,27,19.1490211487,-1996
5a:8b:f3:70:7b:30,PLDTMyDSLBiz3MobileWiFi-62EA,WPA,11,-1,-87,1,0,-87
90:61:0c:16:a8:02,PLDTMyDSL,WPA2/WPA,11,1.6291224523,-84,11,17.9203469753,-914
90:61:0c:36:0c:7d,PLDTHOMEDSL03197,WPA2/WPA,11,2.21442100406,-71,8,17.7153680325,-563
0c:96:bf:79:42:87,Broadband@work,WPA2/WPA,11,2.16321611404,-79,8,17.3057289124,-626
1a:17:23:00:04:3f,EVOHOTSPOT 11,OPN,11,-1,-93,1,0,-93
ee:1d:7f:97:9e:97,,WPA2,13,0.128015995026,-91,4,0.512063980103,-362
e0:8e:3c:1b:3f:5f,bayanDSLWIFI_3F5F,WPA2/WPA,1,0.166050493717,-58,16,2.65680789948,-916
e0:8e:3c:1a:d7:1f,Francisco,WPA2,1,0.188184938933,-75,19,3.57551383972,-1410
8c:eb:c6:ee:8d:e2,SODOPtradinginc,WPA2/WPA,5,0.13784961517,-77,26,3.58408999443,-1977
9c:6f:52:35:14:3d,bayanDSLWIFI_143D,WPA2/WPA,4,0.143377399445,-87,5,0.716886997223,-434
7c:7d:3d:e9:d6:82,LAPD,WPA2/WPA,10,0.410429000854,-91,2,0.820858001709,-181
00:26:75:b7:75:54,bayanDSLWiFi_7554,WPA2/WPA,10,-1,-90,1,0,-90
9c:a9:e4:9a:ee:35,Althea Joy,WPA2/WPA,11,0.0819196224213,-85,5,0.409598112106,-422
90:61:0c:3a:00:ec,MAEWIFI,WPA2/WPA,11,0.0853354930878,-85,6,0.512012958527,-508
