BSSID,SSID,Encryption,Channel,Average Beacon Interval,Average Strength Signal,Number of Packets,Interval Summation,RSSI Summation
28:10:7b:f1:02:bc,Diliman Bible Church,WPA2/WPA,2,0.179299235344,-79,4,0.717196941376,-314
cc:06:77:22:fb:60,PLDTHOMEFIBR2fb60,WPA2/WPA,5,0.409319043159,-91,2,0.818638086319,-182
00:24:01:b8:d1:9d,FRANCISCO-PC_Network,WPA2,6,1.8944370985,-88,10,18.944370985,-878
00:13:33:ea:87:f5,PLDTHOMEDSL,WPA2/WPA,11,0.197486639023,-78,14,2.76481294632,-1080
00:13:33:e3:b0:3b,PLDTHOMEDSL,WPA2/WPA,11,0.245765542984,-78,15,3.68648314476,-1166
00:13:33:c6:d0:da,PLDTHOMEDSL,WPA2/WPA,11,0.134399309754,-81,16,2.15038895607,-1285
90:61:0c:2e:02:f3,PLDTHOMEDSL00755,WPA2/WPA,11,1.17761142552,-87,16,18.8417828083,-1378
90:61:0c:2e:02:f4,,WPA2/WPA,11,1.44937214485,-85,13,18.841837883,-1097
90:61:0c:2e:d5:16,PLDTHOMEDSL54550,WPA2/WPA,11,3.02081231276,-82,6,18.1248738766,-488
e0:8e:3c:1f:e9:c3,PSCSEND-Office,WPA2/WPA,1,0.477875709534,-83,3,1.4336271286,-249
e4:77:23:a5:9a:84,RMotel Bayan,WPA2/WPA,1,0.40943646431,-89,2,0.818872928619,-178
cc:06:77:63:37:90,Estivlings,WPA2/WPA,1,2.75493724346,-79,20,55.0987448692,-1572
e0:8e:3c:21:f2:cb,bayanDSLWIFI_F2CB,WPA2/WPA,1,3.64537940025,-87,5,18.2268970013,-431
18:a6:f7:8e:ef:ac,PSCSEND-Conference,WPA2/WPA,1,0.204802274704,-81,7,1.43361592293,-565
e0:8e:3c:22:1c:23,bayanDSLWIFI_1C23,WPA2/WPA,1,-1,-89,1,0,-89
ba:4e:26:4c:12:53,,WPA2,2,-1,-85,1,0,-85
00:13:33:f4:2a:f6,PLDTHOMEDSL,WPA2/WPA,6,0.805855367495,-78,46,37.0693469048,-3543
b0:c1:9e:49:f6:70,salt to the sea,WPA2/WPA,6,0.0512614250183,-91,2,0.102522850037,-182
d0:22:be:21:f6:8d,beyond ulysses,WPA2,6,6.14401833216,-92,3,18.4320549965,-276
00:13:33:fc:69:69,PLDTHOMEDSLGRABTAPSI,WPA2/WPA,6,2.24317865819,-78,32,71.781717062,-2495
0c:bd:51:fb:62:e7,Smart Bro,WPA2,6,-1,-91,1,0,-91
94:46:96:18:f3:11,PLDTHOMEDSL7Y7Y0,WPA2/WPA,7,0.216177675459,-87,9,1.94559907913,-782
e8:cd:2d:7f:11:4d,glyph,WPA2/WPA,8,0.0930956493724,-91,11,1.0240521431,-993
34:ba:9a:55:b6:dd,ZERAVLA,WPA2/WPA,9,0.211630471547,-83,15,3.17445707321,-1233
9c:6f:52:35:10:66,Aji 3,WPA2/WPA,11,0.204796433449,-91,2,0.409592866898,-182
36:69:87:71:eb:69,Smartnoli,WPA2/WPA,13,1.69432917508,-84,11,18.6376209259,-917
00:13:33:fa:e4:77,,WPA2/WPA,1,0.924049139023,-77,42,38.810063839,-3203
00:1f:fb:a5:21:19,jennyjuly06,WPA2,1,-1,-89,1,0,-89
00:13:33:ed:62:7d,PLDTHOMEDSL,WPA2/WPA,1,-1,-89,1,0,-89
e8:94:f6:e1:ba:30,Extension,WPA2,5,0.89489586457,-87,23,20.5826048851,-1987
88:d2:74:86:b6:5a,BirthdayMoBa?,WPA2/WPA,5,0.709490145956,-67,28,19.8657240868,-1866
00:13:33:f4:2a:f7,,WPA2/WPA,6,0.130846222242,-73,18,2.35523200035,-1312
34:ba:9a:56:31:88,Farnsworth,WPA2,7,0.136491656303,-83,6,0.81894993782,-495
60:31:97:33:82:60,Saturn_Boss,WPA2/WPA,7,1.07521344556,-79,18,19.35384202,-1418
00:13:33:e7:6c:14,,WPA2/WPA,8,0.921619057655,-81,2,1.84323811531,-162
00:13:33:e7:6c:15,,WPA2/WPA,8,-1,-75,1,0,-75
00:13:33:e7:6c:16,,WPA2/WPA,8,0.768000006676,-84,2,1.53600001335,-168
1c:74:0d:1a:d8:a0,LITOS,WPA2/WPA,9,0.186191992326,-75,11,2.04811191559,-825
e0:8e:3c:2f:67:01,bayanDSLWIFI_6701,WPA2/WPA,11,0.31650837985,-81,11,3.48159217834,-883
00:13:33:e1:98:5f,PLDTHOMEDSLsanji,WPA2/WPA,11,1.96833411853,-85,9,17.7150070667,-760
40:cb:a8:90:46:e2,Broadband@work,WPA2/WPA,11,1.02402094007,-83,16,16.384335041,-1321
94:46:96:1e:9b:87,PLDTHOMEDSLW3WH0,WPA2/WPA,1,0.112640249729,-68,20,2.25280499458,-1354
90:61:0c:35:8c:13,PLDTHOMEDSL35859,WPA2/WPA,1,2.75018555777,-87,7,19.2512989044,-606
e0:8e:3c:1a:f6:63,bayanDSLWIFI_F663,WPA2/WPA,1,0.89722943306,-77,21,18.8418180943,-1599
e0:8e:3c:20:17:8f,bayanDSLWIFI_178F,WPA2/WPA,1,0.163859415054,-87,5,0.819297075272,-432
94:46:96:0e:28:69,PLDTHOMEDSLanamaria,WPA2/WPA,2,0.916731834412,-70,42,38.5027370453,-2915
2a:17:23:00:04:77,EVOHOTSPOT 8,OPN,6,3.03582277017,-65,17,51.608987093,-1091
9c:6f:52:35:1b:b5,bayanDSLWIFI_1BB5,WPA2/WPA,10,0.173289830868,-77,13,2.25276780128,-996
00:13:33:d2:49:c5,PLDTHOMEDSL,WPA2/WPA,10,0.230403502782,-81,12,2.76484203339,-967
28:ff:3e:3d:e8:19,bayanDSLWIFI_E819,WPA2/WPA,10,0.62009619342,-72,36,22.3234629631,-2590
e0:8e:3c:1a:e6:07,bayanDSLWIFI_E607,WPA2/WPA,10,1.18846536405,-78,33,39.2193570137,-2558
e0:8e:3c:1a:f7:97,bayanDSLWIFI_F797,WPA2/WPA,10,-1,-86,1,0,-86
00:13:33:d4:a9:4f,PLDTHOMEDSL,WPA2/WPA,11,0.566211293725,-80,34,19.2511839867,-2707
94:46:96:1e:f1:2c,PLDTHOMEDSL2Y2Y0,WPA2/WPA,11,1.13226671219,-61,35,39.6293349266,-2102
1a:17:23:00:04:8f,EVOHOTSPOT 3,OPN,1,2.86732176634,-62,13,37.2751829624,-799
08:17:23:00:04:8f,EVOHOTSPOT 1,OPN,1,2.48501787186,-64,15,37.2752680779,-956
0a:17:23:00:04:8f,EVOHOTSPOT 2,OPN,1,2.8673760891,-63,13,37.2758891582,-813
e0:8e:3c:1a:ca:2f,bayanDSLWIFI_CA2F,WPA2/WPA,1,3.6864387989,-82,10,36.864387989,-815
2a:17:23:00:04:8f,EVOHOTSPOT 4,OPN,1,3.68690748215,-62,10,36.8690748215,-618
9c:6f:52:35:1e:06,bayanDSLWIFI_1E06,WPA2/WPA,2,0.80403607863,-76,27,21.708974123,-2040
14:60:80:99:51:7c,mendoza,WPA2/WPA,3,1.34487007459,-79,15,20.1730511189,-1182
00:23:69:26:de:f7,maja,WPA2/WPA,5,0.112310517219,-80,31,3.48162603378,-2456
94:fe:22:b1:b6:14,WEST PHILIPPINE SEA,WPA2/WPA,5,0.145069499811,-76,24,3.48166799545,-1808
94:46:96:19:6c:10,PLDTHOMEDSL_CRES,WPA2/WPA,4,0.96473402726,-75,38,36.6598930359,-2816
08:17:23:00:04:77,EVOHOTSPOT 5,OPN,6,2.54550564289,-62,14,35.6370790005,-858
0a:17:23:00:04:77,EVOHOTSPOT 6,OPN,6,1.78176109791,-66,20,35.6352219582,-1311
1a:17:23:00:04:77,EVOHOTSPOT 7,OPN,6,2.3483900547,-62,15,35.2258508205,-926
94:46:96:1f:01:3f,EVOLUTION-5--,WPA2/WPA,10,0.196921917108,-84,13,2.55998492241,-1080
00:13:33:fa:8c:52,PLDTHOMEDSL,WPA2/WPA,10,-1,-89,1,0,-89
00:13:33:fd:b7:fb,PLDTHOMEDSLLUCERO,WPA2/WPA,11,-1,-87,1,0,-87
94:46:96:18:f1:db,Asdfghjkl%%,WPA2/WPA,11,-1,-91,1,0,-91
90:61:0c:19:b5:a9,,WPA2/WPA,11,0.761179169019,-77,30,22.8353750706,-2284
74:cc:39:bc:bc:a3,EDONG-EVOLUTION,OPN,10,1.0748540163,-86,2,2.14970803261,-172
74:cc:39:bc:bc:a2,EDONG-EVOLUTION,OPN,10,0.716534296672,-86,3,2.14960289001,-256
90:61:0c:3a:33:db,PLDTHOMEDSL13275,WPA2/WPA,1,0.157019805908,-72,15,2.35529708862,-1075
e0:8e:3c:2f:6c:b9,bayanDSLWIFI_6CB9,WPA2/WPA,1,0.164025402069,-77,5,0.820127010345,-382
74:cc:39:bc:bc:a0,EDONG-EVOLUTION,OPN,10,-1,-83,1,0,-83
e0:8e:3c:21:ce:bf,bayanDSLWIFI_CEBF,WPA2/WPA,3,3.37920999527,-90,5,16.8960499763,-447
00:13:33:f2:83:f7,PLDTHOMEDSLPrivate,WPA2/WPA,6,0.299890995026,-82,14,4.19847393036,-1136
60:83:34:cb:8d:ff,HUAWEI-8DFF,WPA2,5,0.972815553347,-74,18,17.5106799603,-1319
5c:6a:80:25:f4:98,PLDTMYDSL,WPA2/WPA,6,0.204809709029,-83,11,2.25290679932,-904
08:17:23:00:04:3f,EVOHOTSPOT 9,OPN,6,-1,-92,1,0,-92
06:d6:aa:57:47:00,Voodoo,WPA2,6,-1,-92,1,0,-92
88:d2:74:86:ac:73,bayanDSLWIFI_AC73,WPA2/WPA,6,-1,-89,1,0,-89
fc:8b:97:38:ea:bb,PLDTMyDSL,WPA2,11,0.228902297861,-75,17,3.89133906364,-1261
fc:8b:97:38:ea:bf,,WPA2/WPA,11,0.180711942561,-74,17,3.07210302353,-1257
94:a7:b7:3c:ee:9b,Virus,WPA2/WPA,11,0.140797624985,-67,24,3.37914299965,-1594
8c:eb:c6:ee:8d:e2,SODOPtradinginc,WPA2/WPA,10,0.102397561073,-90,2,0.204795122147,-180
c0:7e:40:73:1f:e4,PT&T Fiber,WPA2/WPA,11,0.247482081254,-74,12,2.96978497505,-881
28:ff:3e:3d:ea:e6,bayanDSLWIFI_EAE6,WPA2/WPA,10,-1,-91,1,0,-91
5a:8b:f3:70:7b:30,PLDTMyDSLBiz3MobileWiFi-62EA,WPA,11,0.130847003725,-72,18,2.35524606705,-1281
5a:8b:f3:70:7b:33,PLDTMyDSLBiz3,WPA2/WPA,11,0.156616000568,-72,17,2.66247200966,-1219
e0:8e:3c:1b:3f:5f,bayanDSLWIFI_3F5F,WPA2/WPA,11,0.250265995661,-80,9,2.25239396095,-719
0a:17:23:00:04:39,EVOHOTSPOT 14,OPN,11,0.511766731739,-77,4,2.04706692696,-308
90:61:0c:36:0c:7d,PLDTHOMEDSL03197,WPA2/WPA,11,0.102406352758,-86,8,0.819250822067,-686
90:61:0c:16:a8:02,PLDTMyDSL,WPA2/WPA,11,0.170683383942,-91,3,0.512050151825,-271
0c:96:bf:79:42:87,Broadband@work,WPA2/WPA,11,0.409592270851,-85,4,1.6383690834,-337
1a:17:23:00:04:39,EVOHOTSPOT 15,OPN,11,-1,-86,1,0,-86
2a:17:23:00:04:39,EVOHOTSPOT 16,OPN,11,0.269692023595,-72,3,0.809076070786,-215
1a:17:23:00:01:3d,EVOHOTSPOT 23,OPN,11,-1,-82,1,0,-82
ee:1d:7f:97:9e:97,,WPA2,13,0.102386660046,-76,9,0.921479940414,-680
1a:17:12:00:0c:07,2-EVOLUTION PREPAID HOT SPOT,OPN,13,-1,-87,1,0,-87
08:17:12:00:0c:07,0-EVOLUTION PREPAID HOT SPOT,OPN,13,-1,-90,1,0,-90
0a:17:12:00:0c:07,1-EVOLUTION PREPAID HOT SPOT,OPN,13,-1,-92,1,0,-92
6c:3b:6b:4c:3f:d9,pgp personal,WPA2,1,0.153609832128,-81,6,0.921658992767,-482
e0:8e:3c:1a:d7:1f,Francisco,WPA2,1,0.321848290307,-84,7,2.25293803215,-587
0a:17:23:00:01:4d,EVOHOTSPOT 34,OPN,1,0.273072004318,-75,3,0.819216012955,-224
e6:8d:8c:55:5e:73,Panthera Hotspot,OPN,1,0.238947312037,-81,6,1.43368387222,-483
1a:17:23:00:01:4d,EVOHOTSPOT 35,OPN,1,0.20479953289,-87,2,0.409599065781,-174
08:17:23:00:01:4d,EVOHOTSPOT 33,OPN,1,-1,-77,1,0,-77
