SSID,Net ID,TriLat,TriLong,Encryption,Type,Trans ID,First Time,Last Time,Last Updt
SKYbroadband7E8A,50:09:59:83:7E:8D,14.65035248,121.05738831,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
HOLYFAMILY,C4:12:F5:70:5E:98,14.64827824,121.05715942,wpa2,infra,20160227-00000,"2016-02-14, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
IP1725,4C:81:20:92:E0:DE,14.64909649,121.0640564,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PNRBRUDU,4C:81:20:F3:97:9B,14.64665985,121.0585022,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
HUAWEI-E5330-7039,50:68:0A:68:70:39,14.64720726,121.05773163,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
HUAWEI-6A91,F4:CB:52:47:6A:91,14.64728355,121.06222534,wpa2,infra,20170320-00000,"2017-03-21, 07:00:00 PM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Cheesering,50:68:0A:BD:69:1E,14.64613342,121.06018066,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
HUAWEI-3593,F4:CB:52:B1:35:93,14.64681339,121.061203,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
SKYbroadband6FF1,70:5A:9E:92:6F:F4,14.64619637,121.05994415,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bayanDSLWiFi_9BE4,70:9F:2D:A0:9B:E4,14.64666748,121.05235291,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
bayanDSLWiFi_DE20,70:9F:2D:A0:DE:20,14.64603996,121.06226349,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
Globe_LTE MIFI_20F0,5C:F2:86:2D:20:F0,14.64774609,121.06423187,wpa2,infra,20170322-00000,"2017-03-23, 03:00:00 AM","2017-03-22, 12:00:00 PM","2017-03-22, 12:00:00 PM"
Globe_LTE MIFI_6D10,5C:F2:86:2D:6D:10,14.64733505,121.06242371,wpa2,infra,20170729-00000,"2017-07-28, 06:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Gabriel,5C:F2:86:21:B0:74,14.64875031,121.06213379,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
grandwinner,5C:F2:86:21:FA:F8,14.646245,121.06001282,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
VirusDetected,5C:F2:86:22:81:02,14.64683437,121.0609436,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
SmartBro_246EA8,5C:F2:86:24:6E:A8,14.64776802,121.06430054,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
hpsbbw888,5C:F2:86:24:AF:02,14.64843178,121.0598526,wpa2,infra,20161222-00000,"2016-12-23, 12:00:00 AM","2017-02-22, 11:00:00 PM","2017-02-22, 11:00:00 PM"
babybear,5C:F2:86:25:28:61,14.64720726,121.06255341,wpa2,infra,20170326-00000,"2017-03-25, 09:00:00 PM","2017-03-26, 03:00:00 PM","2017-03-26, 03:00:00 PM"
VirtualVirus,5C:F2:86:25:29:E0,14.65082932,121.05912781,wpa2,infra,20170226-00000,"2017-02-27, 08:00:00 AM","2017-02-26, 06:00:00 PM","2017-02-26, 06:00:00 PM"
WILLIAM,5C:F2:86:25:2A:92,14.64594173,121.05274963,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
www.dmcihomes4u.com,5C:F2:86:2B:08:5B,14.64781857,121.05725861,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
waddup,5C:F2:86:25:A1:97,14.64728451,121.06250763,wpa2,infra,20170320-00000,"2017-03-21, 07:00:00 PM","2017-03-21, 06:00:00 AM","2017-03-21, 06:00:00 AM"
Unidentified Network,5C:F2:86:26:C4:44,14.65016651,121.06234741,wpa2,infra,20170311-00000,"2017-03-12, 04:00:00 AM","2017-03-26, 03:00:00 PM","2017-03-26, 03:00:00 PM"
Robelle Lyn?s iPhone,72:70:0D:BC:09:C3,14.64666748,121.05918884,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
a8372a,60:02:92:3D:AE:B3,14.64985371,121.05747986,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
DimacaliWifi,74:D0:2B:42:A8:90,14.65036201,121.05947113,wpa2,infra,20140224-00000,"2014-02-20, 05:00:00 PM","2017-03-08, 02:00:00 AM","2017-03-08, 02:00:00 AM"
Anytime Fitness Maginhawa,74:CC:39:BB:7E:50,14.64669609,121.0602951,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
PLDTHOMEFIBRcc0d0,74:CC:39:BC:C0:D0,14.64639568,121.05249023,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
PLDTHOMEFIBR0f108,74:CC:39:C0:F1:08,14.64627266,121.05986786,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
saxxy,44:74:6C:C2:9C:88,14.64659786,121.05834961,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
HUAWEI GR3 2017,50:04:B8:0C:BD:48,14.64635944,121.06288147,wpa2,infra,20171015-00000,"2017-10-16, 07:00:00 AM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
SKYbroadband7837,50:09:59:DB:78:3A,14.64947414,121.05753326,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTMyDSLBiz57790,60:31:97:DC:FE:A0,14.64628696,121.05256653,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
DILG_Guest for Mobile Devices,60:A4:4C:78:44:FD,14.64642143,121.05249786,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
HUAWEI-181E,60:83:34:0F:18:1E,14.64763355,121.06275177,wpa2,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
Basic Calculus,60:83:34:4E:E1:2E,14.64904404,121.06346893,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Puffyk024,40:F3:08:55:9C:E8,14.64704418,121.06162262,wpa2,infra,20170223-00000,"2017-02-23, 09:00:00 PM","2017-02-23, 12:00:00 PM","2017-02-23, 12:00:00 PM"
Taitai,68:A0:F6:B7:3D:4E,14.6462574,121.06239319,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
AndroidAP,70:28:8B:48:D7:72,14.64953995,121.06240845,wpa2,infra,20170109-00000,"2017-01-10, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
nolibagtas,58:70:C6:F4:43:98,14.64701843,121.06258392,wpa2,infra,20171015-00000,"2017-10-16, 07:00:00 AM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
YICarCam_fc948b,58:70:C6:FC:94:8B,14.65134716,121.05297852,wpa2,infra,20161224-00000,"2016-12-25, 07:00:00 PM","2017-03-08, 11:00:00 AM","2017-03-08, 11:00:00 AM"
Get Your Own Wifi,6C:8B:2F:5D:42:D8,14.64661789,121.05963135,wpa2,infra,20130719-00000,"2013-07-20, 05:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
d0adfe,70:54:D2:43:13:E1,14.64661503,121.0597229,wpa2,infra,20130810-00000,"2013-08-08, 05:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
OPPO A37f,4C:1A:3D:52:93:33,14.64836216,121.0570755,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
102HW-B1F862,7A:F5:FD:B1:F8:63,14.64820576,121.06233215,wpa2,infra,20161207-00000,"2016-12-08, 02:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTHOMEDSL2E1CE,4C:81:20:92:E1:CE,14.64675713,121.06267548,wpa2,infra,20171026-00000,"2017-10-27, 04:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
FIGARO KALAYAAN,5C:6A:80:A4:03:7B,14.64618111,121.05264282,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
PLDTMyDSLBiz34670,5C:6A:80:1A:25:C6,14.64595985,121.06048584,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
XV,3C:46:D8:38:FB:6E,14.64678001,121.05819702,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
ASUS,78:24:AF:5E:27:4B,14.64755344,121.06330109,wpa2,infra,20170226-00000,"2017-02-27, 08:00:00 AM","2017-02-26, 06:00:00 PM","2017-02-26, 06:00:00 PM"
TheEmperor,76:4A:A4:C9:21:E6,14.64731407,121.05757141,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
AICP-AP,40:B8:37:11:13:2D,14.64708042,121.06377411,wpa2,infra,20170922-00000,"2017-09-22, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
ACTRC,6C:19:8F:CD:BC:42,14.64769173,121.06230927,wpa2,infra,20170313-00000,"2017-03-14, 05:00:00 AM","2017-03-26, 03:00:00 PM","2017-03-26, 03:00:00 PM"
Mitsubishi Wireless TV 233,7C:C7:09:C6:22:E1,14.64738464,121.06268311,unknown,infra,20170324-00000,"2017-03-25, 03:00:00 AM","2017-03-24, 12:00:00 PM","2017-03-24, 12:00:00 PM"
bayanDSLWiFi_6A58,70:9F:2D:A0:6A:58,14.64569569,121.06300354,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
bayanDSLWiFi_F120,70:9F:2D:A0:F1:20,14.64600945,121.06126404,wpa2,infra,20150726-00000,"2015-07-12, 02:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
bayanDSLWiFi_21E4,70:9F:2D:A1:21:E4,14.64976788,121.06230164,wpa2,infra,20150808-00000,"2015-08-07, 02:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
AndroidAP,7C:F9:0E:E1:8E:53,14.64728546,121.06252289,wpa2,infra,20170320-00000,"2017-03-21, 07:00:00 PM","2017-03-21, 06:00:00 AM","2017-03-21, 06:00:00 AM"
Kawai,5C:F2:86:2D:A2:47,14.64682579,121.06190491,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Globe_LTE MIFI_B4FB,5C:F2:86:2D:B4:FB,14.64654255,121.05857086,wpa2,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
IGLOO2707,5C:F2:86:2E:64:D9,14.64788055,121.05710602,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Globe_LTE MIFI_6DEC,5C:F2:86:2E:6D:EC,14.64624786,121.05978394,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Tinetin,58:2A:F7:30:32:07,14.6459446,121.06030273,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
c8edf8,70:54:D2:8F:20:07,14.64678288,121.05792999,wpa2,infra,20130810-00000,"2013-08-08, 05:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
IVMPOGI,88:E3:AB:0F:F4:0B,14.65040207,121.06442261,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
PLDTMyDSL - EnzoWiFi,4C:AC:0A:88:9E:6A,14.65034866,121.05677032,wpa2,infra,20130326-00000,"2001-01-01, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
bayanDSL,64:70:02:FB:E7:7A,14.64682865,121.06243134,wpa2,infra,20130722-00000,"2013-07-23, 08:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
bayanDSLWIFI_D06E,88:D2:74:86:D0:6E,14.64607334,121.06224823,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
AndroidAP,4E:66:41:B2:A2:76,14.64745998,121.06252289,wpa2,infra,20170115-00000,"2017-01-16, 04:00:00 AM","2017-01-15, 03:00:00 PM","2017-01-15, 03:00:00 PM"
Dys on the Go,94:FE:22:AA:7D:6F,14.64748287,121.06378174,wpa2,infra,20170129-00000,"2017-01-26, 04:00:00 AM","2017-01-29, 06:00:00 PM","2017-01-29, 06:00:00 PM"
(Alporha and Rodriguez_ 2016),50:09:59:83:82:81,14.64876461,121.05702972,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
SKYbroadbandFEFA,50:09:59:84:FE:FD,14.6511879,121.05716705,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
TARDIS,6A:9C:70:3D:1B:6E,14.64710617,121.06376648,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-23, 03:00:00 AM","2017-09-23, 03:00:00 AM"
BraveHEART,94:A7:B7:3C:FE:93,14.64979362,121.06230927,wpa2,infra,20160321-00000,"2016-03-22, 03:00:00 AM","2017-03-26, 03:00:00 PM","2017-03-26, 03:00:00 PM"
DIRECT-lc-Telpad Dual S_2745,52:9F:27:24:1C:B0,14.64694977,121.06279755,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
DMDigs,98:E7:F5:A3:8F:7D,14.64628029,121.05964661,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
BZcV-RFJPSURaTWluaUQ,56:EF:92:E1:3F:31,14.64714718,121.0608139,wep,infra,20170311-00000,"2017-03-11, 03:00:00 AM","2017-03-11, 02:00:00 PM","2017-03-11, 02:00:00 PM"
POGI,58:6D:8F:59:1A:47,14.64575958,121.06432343,wpa2,infra,20130316-00000,"2013-03-16, 04:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
iPhone,6A:FB:7E:84:65:5F,14.65015125,121.06154633,wpa2,infra,20170307-00000,"2017-03-08, 03:00:00 AM","2017-03-15, 05:00:00 PM","2017-03-15, 05:00:00 PM"
jijufreak,3C:DF:BD:D5:44:6F,14.64989758,121.06172943,wpa2,infra,20170316-00000,"2017-03-17, 05:00:00 AM","2017-04-04, 12:00:00 PM","2017-05-07, 01:00:00 PM"
HUAWEI-E5220-4ca5,3C:DF:BD:D5:4C:A5,14.64687061,121.06145477,wpa2,infra,20140424-00000,"2014-04-25, 02:00:00 AM","2015-02-03, 10:00:00 PM","2017-01-09, 11:00:00 AM"
HUAWEI-F98C,5C:A8:6A:81:F9:8C,14.64670086,121.05873871,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
B315_B13C7,5C:A8:6A:7B:13:C7,14.64904404,121.06346893,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
Jackie,F2:25:98:CC:B4:24,14.64775944,121.06388092,wpa2,infra,20170507-00000,"2017-05-08, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
bayanDSLWIFI_143D,9C:6F:52:35:14:3D,14.6477108,121.06382751,wpa2,infra,20171015-00000,"2017-10-16, 07:00:00 AM","2017-10-15, 06:00:00 PM","2017-10-15, 06:00:00 PM"
Arvin Jude?s iPhone,F2:C5:F3:84:2E:17,14.64683819,121.06004333,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
Paulgaz10,4E:66:41:41:95:55,14.64600849,121.06045532,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bayanDSLWiFi_1994,4C:CB:F5:2A:ED:60,14.64595604,121.06025696,wpa2,infra,20161209-00000,"2016-12-10, 06:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTMyDSL,FC:8B:97:27:7C:47,14.64628983,121.05265045,wpa2,infra,20130722-00000,"2013-07-22, 08:00:00 PM","2014-09-01, 08:00:00 PM","2017-10-17, 12:00:00 PM"
Samsung,50:9F:27:08:68:90,14.64698601,121.057724,wpa2,infra,20150410-00000,"2015-04-10, 10:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
GLOBE_117303,FC:2D:5E:11:73:03,14.64688015,121.06236267,wpa2,infra,20170715-00000,"2017-07-16, 12:00:00 AM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
SKYbroadbandBE46,FC:B4:E6:82:43:4A,14.64909744,121.05756378,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
PLDTMyDSL,FC:F5:28:3D:30:A8,14.65098858,121.05725098,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
ElwoM-UGM=,5E:D2:1E:6B:6D:37,14.64746094,121.06307983,wpa2,infra,20170507-00000,"2017-05-07, 03:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
OrangeSegment2,84:16:F9:4C:AB:D6,14.64674854,121.05810547,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
autotrade.com.ph,6C:19:8F:0C:FF:9E,14.64716148,121.06365204,wpa2,infra,20160227-00000,"2016-02-14, 05:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
HUAWEI-E5330-5FD5,F4:8E:92:90:5F:D5,14.64949608,121.05238342,wpa2,infra,20161117-00000,"2016-11-18, 06:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
PLDTMyDSLBiz5G47880,5C:6A:80:25:F4:99,14.64733982,121.06382751,wpa2,infra,20170921-00000,"2017-09-22, 04:00:00 AM","2017-09-21, 01:00:00 PM","2017-09-21, 01:00:00 PM"
Munays,84:1B:5E:76:29:70,14.64661503,121.05807495,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
bayanDSL,54:22:F8:F1:6F:DC,14.65035152,121.06362915,wpa,infra,20170507-00000,"2017-04-11, 01:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
FueI-bmVyZHBsdXNwZXJ2,88:9B:39:F5:B0:C5,14.64673901,121.0592041,unknown,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
HUAWEI,F4:CB:52:8D:3B:0A,14.64754486,121.06362915,wpa2,infra,20170507-00000,"2017-04-11, 02:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
TP-LINK,F4:F2:6D:96:1D:48,14.64585972,121.0630188,wpa2,infra,20170715-00000,"2017-07-09, 10:00:00 PM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
OS NET ADMIN,F4:F2:6D:94:56:13,14.64673519,121.0581665,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
BLX1-TmVicmU,62:FE:1E:67:24:E9,14.64656734,121.05862427,wep,infra,20170303-00000,"2017-03-04, 03:00:00 AM","2017-03-03, 12:00:00 PM","2017-03-03, 12:00:00 PM"
GHGDI-Admin,54:B8:0A:37:FE:EA,14.64699554,121.05214691,wpa2,infra,20171016-00000,"2017-10-17, 06:00:00 PM","2017-10-17, 12:00:00 PM","2017-10-17, 12:00:00 PM"
ZTE-MF65M-FBBE,8E:79:67:A9:FB:BE,14.64694977,121.06262207,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
Lila Padilla,8E:79:67:7F:B2:86,14.64890003,121.06009674,wpa2,infra,20170107-00000,"2017-01-08, 12:00:00 AM","2017-02-26, 06:00:00 PM","2017-02-26, 06:00:00 PM"
Chakka,8E:79:67:82:B2:71,14.64865303,121.06095123,wpa2,infra,20160704-00000,"2016-07-02, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
ZTE-MF65M-FE33,8E:79:67:98:FE:33,14.64613914,121.06052399,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Smart Bro_86C283,8E:79:67:86:C2:83,14.64787388,121.05719757,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
GayEs,8E:79:67:86:F3:8D,14.647542,121.06324768,wpa2,infra,20170109-00000,"2017-01-10, 03:00:00 AM","2017-01-09, 11:00:00 AM","2017-01-09, 11:00:00 AM"
Oreto?s iPhone,FE:E9:98:BC:4A:7C,14.64692974,121.05745697,wpa2,infra,20170820-00000,"2001-01-01, 04:00:00 PM","2017-09-03, 09:00:00 AM","2017-09-03, 09:00:00 AM"
peyt,56:14:73:06:82:D1,14.64624786,121.06236267,wpa2,infra,20170715-00000,"2017-06-23, 04:00:00 PM","2017-07-15, 09:00:00 AM","2017-07-15, 09:00:00 AM"
BYI3-Z2VseW4xMPCfkp7wn5KW8J+Slg,56:EF:92:D0:16:CF,14.64735317,121.06304169,wep,infra,20170112-00000,"2017-01-13, 03:00:00 AM","2017-01-12, 12:00:00 PM","2017-01-12, 12:00:00 PM"
HUAWEI-E5330-CE61,F8:01:13:07:CE:61,14.64708614,121.06204987,wpa2,infra,20170404-00000,"2017-04-01, 03:00:00 AM","2017-04-04, 12:00:00 PM","2017-04-04, 12:00:00 PM"
restricted,F8:01:13:C8:E5:B1,14.64916515,121.05756378,wpa2,infra,20170609-00000,"2017-06-04, 02:00:00 AM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
Globe2016,F8:23:B2:C4:A5:70,14.6502552,121.05738831,wpa2,infra,20170312-00000,"2001-01-01, 04:00:00 PM","2017-03-12, 06:00:00 PM","2017-03-12, 06:00:00 PM"
Your Name,F8:23:B2:ED:C8:CC,14.6475935,121.06426239,wpa2,infra,20161208-00000,"2016-12-09, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
HUAWEI-E9C2,F8:23:B2:ED:E9:C2,14.65053844,121.05665588,wpa2,infra,20170129-00000,"2017-01-24, 02:00:00 AM","2017-03-12, 06:00:00 PM","2017-03-12, 06:00:00 PM"
SorryWalaNgLibre,60:83:34:E0:71:A6,14.64968967,121.06441498,wpa2,infra,20170507-00000,"2017-04-21, 04:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
rda,F8:1A:67:A0:CF:9E,14.65089417,121.05909729,wpa2,infra,20170609-00000,"2017-05-26, 05:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
ROLEXFEL,5C:F2:86:23:D0:F9,14.64650059,121.05910492,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
None,5C:F2:86:25:02:DB,14.64705372,121.05782318,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
Cheetos_LTE,5C:F2:86:25:3D:82,14.64764118,121.06411743,wpa2,infra,20170304-00000,"2017-03-05, 04:00:00 AM","2017-03-04, 02:00:00 PM","2017-03-04, 02:00:00 PM"
SmartBro,5C:F2:86:25:66:6B,14.646698,121.05839539,wpa2,infra,20170729-00000,"2017-07-17, 03:00:00 AM","2017-07-29, 09:00:00 PM","2017-07-29, 09:00:00 PM"
bunny,5C:F2:86:25:73:7A,14.6468811,121.05799866,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Connecting...,5C:F2:86:25:AA:C4,14.64587688,121.06303406,wpa2,infra,20171026-00000,"2017-10-27, 04:00:00 AM","2017-10-26, 02:00:00 PM","2017-10-26, 02:00:00 PM"
KP,5C:F2:86:25:BD:BA,14.6478653,121.06404114,wpa2,infra,20161117-00000,"2016-11-13, 12:00:00 AM","2017-05-07, 01:00:00 PM","2017-05-07, 01:00:00 PM"
deepdream,5C:F2:86:25:C6:25,14.64635849,121.0589447,wpa2,infra,20170303-00000,"2017-03-04, 04:00:00 AM","2017-03-03, 03:00:00 PM","2017-03-03, 03:00:00 PM"
Blackavanza,5C:F2:86:25:F7:49,14.64763641,121.06452179,wpa2,infra,20170609-00000,"2017-05-26, 06:00:00 PM","2017-06-09, 01:00:00 PM","2017-06-09, 01:00:00 PM"
