GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Box No.,Box Time,Box Speed,Box Traversal,Persistence,Dates Seen
2018-05-10 13:02:38,2018-05-08 13:08:35.410826,88:d2:74:86:b6:4a,bayanDSLWIFI_DESI,WPA2/WPA,-68,10,Zte,Broadband,14.705047,121.095568,75,35,13.8471091647,3,1,"05/10/2018, "
2018-05-10 13:02:40,2018-05-08 13:08:37.360474,e0:8e:3c:1a:b6:53,bayanDSLWIFI_B653,WPA2/WPA,-78,10,AztechEl,Broadband,14.705122,121.095558,75,35,13.8471091647,3,3,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-10 13:02:38,2018-05-08 13:08:35.470296,bc:c0:0f:d4:45:d8,PLDTHOMEFIBR445d8,WPA2/WPA,-91,9,Fiberhom,Fiber,14.705047,121.095568,75,35,13.8471091647,3,1,"05/10/2018, "
2018-05-10 13:02:44,2018-05-08 13:08:41.910041,9c:6f:52:35:1c:b4,xNonex,WPA2/WPA,-52,1,Zte,Unidentified,14.705243,121.095575,75,35,13.8471091647,3,5,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-10 13:02:46,2018-05-08 13:08:43.592178,88:d2:74:86:cd:36,bayanDSLWIFI_CD36,WPA2/WPA,-46,2,Zte,Broadband,14.705318,121.095588,75,35,13.8471091647,3,4,"05/10/2018, 05/08/2018, "
2018-05-10 13:02:45,2018-05-08 13:08:42.091155,70:9f:2d:a0:27:90,bubblesNotFreeWifi,WPA2/WPA,-88,1,Zte,Unidentified,14.70528,121.09558,75,35,13.8471091647,3,1,"05/10/2018, "
2018-05-10 13:02:46,2018-05-08 13:08:44.006924,30:b5:c2:48:0e:a6,TP-Link_480EA6,WPA2,-80,3,Tp-LinkT,Unidentified,14.705318,121.095588,75,35,13.8471091647,3,4,"05/08/2018, 05/10/2018, "
2018-05-08 16:41:57,2018-05-08 08:41:58.249064,90:61:0c:1f:a2:65,SmartWifi,WPA2/WPA,-63,11,FidaInte,Unidentified,14.705032,121.096828,78,49,14.733530734,5,10,"05/10/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:41:57,2018-05-08 08:41:58.411235,90:61:0c:1f:a2:64,PLDTHOMEDSL,WPA2/WPA,-63,11,FidaInte,Broadband,14.705032,121.096828,78,49,14.733530734,5,11,"05/10/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:41:58,2018-05-08 08:41:58.892398,d0:04:92:02:40:70,PLDTHOMEFIBR9510,WPA2/WPA,-77,12,Fiberhom,Fiber,14.70507,121.096843,78,49,14.733530734,5,3,"05/10/2018, 05/08/2018, "
2018-05-09 12:02:14,2018-05-08 09:39:13.160441,00:72:16:e8:74:49,BmGL-amhvY2VsYmFsaWRveQ,OPN,-89,11,None,Unidentified,14.704932,121.096753,78,49,14.733530734,5,1,"05/09/2018, "
2018-05-10 13:25:46,2018-05-08 13:31:43.412024,e0:8e:3c:2f:24:39,SMPjadencheska,WPA2/WPA,-63,1,AztechEl,Unidentified,14.70531,121.096917,78,49,14.733530734,5,10,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:04:40,2018-05-08 13:10:37.760217,d0:04:92:01:8f:50,xNonex,WPA2/WPA,-56,13,Fiberhom,Fiber,14.705312,121.096842,78,49,14.733530734,5,11,"05/10/2018, 05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 16:45:20,2018-05-08 08:45:20.974867,94:fe:22:b1:bf:7e,TRIBAL,WPA2/WPA,-76,6,HuaweiTe,Unidentified,14.704985,121.098362,81,13,12.9101466312,1,2,"05/08/2018, "
2018-05-08 16:45:15,2018-05-08 08:45:15.903968,2c:dd:95:f5:b7:72,xNonex,WPA2,-73,1,TaicangT,Unidentified,14.705142,121.0984,81,13,12.9101466312,1,1,"05/08/2018, "
2018-05-08 16:45:16,2018-05-08 08:45:17.470034,00:26:75:ac:46:5c,pascua family,WPA2/WPA,-87,2,AztechEl,Unidentified,14.70511,121.098388,81,13,12.9101466312,1,1,"05/08/2018, "
2018-05-09 14:21:47,2018-05-08 11:28:12.828466,cc:06:77:e3:f2:a8,PLDTHOMEFIBR3f2a8,WPA2/WPA,-77,5,Fiberhom,Fiber,14.704965,121.099828,84,11,13.6201703138,2,4,"05/09/2018, "
2018-05-09 14:21:46,2018-05-08 11:28:11.113529,9c:6f:52:35:08:e4,bayanDSLWIFI_08E4,WPA2/WPA,-80,2,Zte,Broadband,14.704937,121.099807,84,11,13.6201703138,2,3,"05/09/2018, "
2018-05-09 14:21:54,2018-05-08 11:28:19.898811,cc:06:77:e3:48:28,PLDTHOMEFIBR34828,WPA2/WPA,-74,8,Fiberhom,Fiber,14.705128,121.099982,84,11,13.6201703138,2,2,"05/09/2018, "
2018-05-09 14:21:56,2018-05-08 11:28:21.148948,88:d2:74:86:be:fb,NOFREEWIFI,WPA2/WPA,-64,10,Zte,Unidentified,14.70514,121.100005,85,17,1.84402645123,1,3,"05/09/2018, "
2018-05-08 14:26:22,2018-05-08 06:26:23.370728,48:fd:8e:b9:8a:e0,Marc07,WPA2/WPA,-67,4,HuaweiTe,Unidentified,14.704593,121.094807,96,24,11.505715943,2,4,"05/08/2018, "
2018-05-08 14:27:45,2018-05-08 06:27:45.613239,cc:06:77:b3:d3:98,Cha & Claire,WPA2/WPA,-75,5,Fiberhom,Fiber,14.704493,121.094605,96,24,11.505715943,2,2,"05/08/2018, "
2018-05-08 14:27:48,2018-05-08 06:27:49.014259,e0:8e:3c:1a:a5:b7,xNonex,WPA2/WPA,-58,10,AztechEl,Unidentified,14.704562,121.094622,96,24,11.505715943,2,5,"05/08/2018, "
2018-05-08 14:26:28,2018-05-08 06:26:28.866749,40:a5:ef:9d:51:72,BOGCEY 5,OPN,-82,10,Shenzhen,Unidentified,14.704515,121.094695,96,24,11.505715943,2,3,"05/08/2018, "
2018-05-08 14:26:29,2018-05-08 06:26:29.982665,54:22:f8:f0:c8:18,Dorans Lutong Bahay and more :),WPA,-78,10,Zte,Unidentified,14.7045,121.09468,96,24,11.505715943,2,2,"05/08/2018, "
2018-05-08 14:26:30,2018-05-08 06:26:30.857853,28:ff:3e:3d:dd:64,wenjen,WPA2/WPA,-70,11,Zte,Unidentified,14.704485,121.094672,96,24,11.505715943,2,3,"05/08/2018, "
2018-05-08 14:27:45,2018-05-08 06:27:45.876173,8c:79:67:cc:33:2a,Riobuya,WPA2/WPA,-78,4,Zte,Unidentified,14.704493,121.094605,96,24,11.505715943,2,3,"05/08/2018, "
2018-05-08 14:27:59,2018-05-08 06:28:00.084644,94:a7:b7:26:4e:1c,Virus,WPA2/WPA,-52,1,Zte,Unidentified,14.704895,121.094903,97,45,9.02382744536,3,10,"05/08/2018, "
2018-05-08 15:32:16,2018-05-08 07:32:17.519694,48:fd:8e:ce:33:a4,FOREVER ROSE,WPA2/WPA,-84,7,HuaweiTe,Unidentified,14.704825,121.095082,97,45,9.02382744536,3,4,"05/08/2018, "
2018-05-08 15:31:07,2018-05-08 07:31:08.332103,e0:8e:3c:1f:db:5f,bayanDSLWIFI_DB5F,WPA2/WPA,-62,1,AztechEl,Broadband,14.7045,121.095265,97,45,9.02382744536,3,4,"05/08/2018, "
2018-05-08 15:31:10,2018-05-08 07:31:11.096489,e0:8e:3c:2f:1d:e5,Virus.exe,WPA2/WPA,-69,1,AztechEl,Unidentified,14.704585,121.095173,97,45,9.02382744536,3,7,"05/08/2018, "
2018-05-08 15:31:08,2018-05-08 07:31:09.502406,50:04:b8:7d:f6:a6,B315_DF6A6,WPA2/WPA,-85,1,HuaweiTe,Unidentified,14.70453,121.095238,97,45,9.02382744536,3,1,"05/08/2018, "
2018-05-08 15:31:15,2018-05-08 07:31:16.257106,74:cc:39:ba:ca:18,PLDTHOMEFIBRaca18,WPA2/WPA,-61,8,Fiberhom,Fiber,14.704712,121.09501,97,45,9.02382744536,3,6,"05/08/2018, "
2018-05-08 15:31:18,2018-05-08 07:31:19.510259,b0:ee:7b:d8:4c:35,xNonex,WPA2,-66,8,Roku,Not an AP,14.704783,121.094958,97,45,9.02382744536,3,4,"05/08/2018, "
2018-05-08 15:31:21,2018-05-08 07:31:21.680790,90:61:0c:08:3c:2b,PLDTMyDSL11,WPA2/WPA,-43,11,FidaInte,Broadband,14.704857,121.094905,97,45,9.02382744536,3,10,"05/08/2018, 05/10/2018, "
2018-05-08 15:32:23,2018-05-08 07:32:24.066308,78:44:76:1c:82:a8,Proverbs22:6,WPA,-75,11,ZioncomE,Unidentified,14.70485,121.095055,97,45,9.02382744536,3,4,"05/10/2018, 05/08/2018, "
2018-05-08 15:32:49,2018-05-08 07:32:50.339408,4c:54:99:11:4f:41,xNonex,WEP,-50,6,HuaweiTe,Unidentified,14.70489,121.095738,98,12,13.6396742073,3,28,"05/08/2018, 05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:02:34,2018-05-08 13:08:31.989864,70:4f:57:45:14:3f,TP-Link_1440,WPA2,-69,6,Tp-LinkT,Unidentified,14.7049,121.095668,98,12,13.6396742073,3,8,"05/10/2018, 05/08/2018, 05/10/2018, "
2018-05-08 14:28:40,2018-05-08 06:28:40.327821,8c:25:05:e1:1d:a1,B315_11DA1,WPA2/WPA,-64,1,HuaweiTe,Unidentified,14.704582,121.09605,99,73,9.95470812274,4,22,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 14:28:29,2018-05-08 06:28:30.386649,e0:8e:3c:20:1f:c3,xNonex,WPA2/WPA,-76,10,AztechEl,Unidentified,14.704848,121.095812,99,73,9.95470812274,4,4,"05/08/2018, 05/10/2018, "
2018-05-08 15:32:58,2018-05-08 07:32:58.897991,40:cb:a8:8c:b4:42,Broadband@work,WPA2/WPA,-71,11,HuaweiTe,Unidentified,14.704757,121.095883,99,73,9.95470812274,4,21,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 15:33:05,2018-05-08 07:33:06.285655,f0:8c:fb:80:3b:c8,xNonex,WPA2,-50,2,Fiberhom,Fiber,14.704658,121.09599,99,73,9.95470812274,4,30,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-08 15:32:55,2018-05-08 07:32:56.224674,e0:8e:3c:2d:fb:85,bayanDSLWIFI_FB85,WPA2/WPA,-74,10,AztechEl,Broadband,14.70478,121.09586,99,73,9.95470812274,4,20,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-08 15:33:08,2018-05-08 07:33:09.943180,00:13:33:d3:c5:2f,PLDTHOMEDSL,WPA2/WPA,-74,11,Baudtec,Broadband,14.70459,121.096048,99,73,9.95470812274,4,4,"05/08/2018, 05/10/2018, "
2018-05-10 13:02:26,2018-05-08 13:08:23.703287,e0:8e:3c:2f:75:49,mauicarlo,WPA,-68,1,AztechEl,Unidentified,14.704673,121.095877,99,73,9.95470812274,4,20,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:02:23,2018-05-08 13:08:20.779321,b0:6e:bf:4b:08:f0,W & J Pharmacy,WPA2/WPA,-73,11,AsustekC,Unidentified,14.704627,121.095915,99,73,9.95470812274,4,30,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 12:02:37,2018-05-08 09:39:36.594469,6c:b7:49:01:5b:68,BEIZUNU,WPA2/WPA,-78,1,HuaweiTe,Unidentified,14.70465,121.09671,100,121,10.1051125839,6,27,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:04:58,2018-05-08 13:10:56.060361,48:fd:8e:ce:2a:44,virus2,WPA2/WPA,-60,1,HuaweiTe,Unidentified,14.704505,121.096678,100,121,10.1051125839,6,57,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:04:58,2018-05-08 13:10:55.345718,f0:8c:fb:81:79:50,PLDTHOMEFIBRM3R,WPA2/WPA,-74,13,Fiberhom,Fiber,14.704505,121.096678,100,121,10.1051125839,6,7,"05/09/2018, 05/10/2018, "
2018-05-10 13:04:56,2018-05-08 13:10:53.703244,48:fd:8e:ce:3b:88,Power009,WPA2/WPA,-65,11,HuaweiTe,Unidentified,14.70459,121.096712,100,121,10.1051125839,6,8,"05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:04:57,2018-05-08 13:10:54.565191,00:1e:e5:98:4a:7e,linksys,WPA2,-91,11,Cisco-Li,Unidentified,14.704545,121.096693,100,121,10.1051125839,6,1,"05/10/2018, "
2018-05-09 12:02:02,2018-05-08 09:39:01.592494,c4:ff:1f:57:85:54,HUAWEI-Utgf,WPA2/WPA,-48,3,HuaweiTe,Unidentified,14.704917,121.096747,101,54,9.4496511576,6,55,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-09 12:02:20,2018-05-08 09:39:18.890763,b0:4e:26:dc:d8:12,TP-Link_D812,WPA2,-60,1,Tp-LinkT,Unidentified,14.704875,121.096747,101,54,9.4496511576,6,23,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-10 13:04:53,2018-05-08 13:10:50.370449,60:e3:27:6d:f1:c6,TP-LINK_6DF1C6,WPA2/WPA,-62,10,Tp-LinkT,Unidentified,14.704725,121.096753,101,54,9.4496511576,6,23,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-08 16:45:37,2018-05-08 08:45:38.619550,70:9f:2d:a0:88:b0,jebolution,WPA2/WPA,-82,5,Zte,Unidentified,14.704485,121.098222,104,14,12.5952321275,1,3,"05/08/2018, "
2018-05-08 16:45:34,2018-05-08 08:45:35.589443,e0:8e:3c:1a:8d:1f,your neighbors wifi,WPA2/WPA,-61,1,AztechEl,Unidentified,14.704565,121.098242,104,14,12.5952321275,1,4,"05/08/2018, 05/09/2018, "
2018-05-08 16:45:31,2018-05-08 08:45:32.598997,cc:06:77:e2:7a:68,PLDTHOMEFIBR27a68,WPA2/WPA,-70,1,Fiberhom,Fiber,14.704652,121.098273,104,14,12.5952321275,1,2,"05/08/2018, 05/09/2018, "
2018-05-09 14:22:31,2018-05-08 11:28:56.358082,68:7f:74:f8:3e:3f,linksys,WPA2/WPA,-49,6,Cisco-Li,Unidentified,14.704473,121.099458,106,3,11.872970163,2,8,"05/09/2018, "
2018-05-09 14:22:30,2018-05-08 11:28:54.960545,cc:06:77:e1:87:b8,PLDT1,WPA2/WPA,-71,5,Fiberhom,Fiber,14.704487,121.099485,106,3,11.872970163,2,3,"05/09/2018, "
2018-05-09 14:22:22,2018-05-08 11:28:47.771667,cc:06:77:e2:7b:58,SAMMYBOY,WPA2/WPA,-58,1,Fiberhom,Fiber,14.704678,121.099742,107,26,15.0945366446,2,5,"05/09/2018, "
2018-05-09 14:22:27,2018-05-08 11:28:52.695640,a4:7e:39:ae:6e:dc,5perhour,WPA2/WPA,-66,4,Zte,Unidentified,14.704505,121.099602,107,26,15.0945366446,2,7,"05/09/2018, "
2018-05-09 14:21:43,2018-05-08 11:28:08.631281,b0:48:7a:f2:b3:5e,WAGKAYOMAKIWIFI,WPA2/WPA,-66,1,Tp-LinkT,Unidentified,14.704863,121.099752,107,26,15.0945366446,2,4,"05/09/2018, "
2018-05-09 14:21:36,2018-05-08 11:28:00.998196,cc:06:77:e1:45:b8,cestlavie4G,WPA2/WPA,-64,9,Fiberhom,Fiber,14.704673,121.099605,107,26,15.0945366446,2,3,"05/09/2018, "
2018-05-09 14:21:37,2018-05-08 11:28:02.773213,e0:8e:3c:16:50:2d,McLisse,WPA2/WPA,-60,10,AztechEl,Unidentified,14.70471,121.09963,107,26,15.0945366446,2,4,"05/09/2018, "
2018-05-09 14:22:16,2018-05-08 11:28:41.301577,00:1f:fb:ba:32:57,HomeBro_ULTERA,WPA2,-70,11,GreenPac,Mobile broadband,14.704898,121.099893,107,26,15.0945366446,2,2,"05/09/2018, "
2018-05-09 14:21:43,2018-05-08 11:28:08.932590,28:ff:3e:3d:dc:9b,certifiedlodi08werpa,WPA2/WPA,-80,1,Zte,Unidentified,14.704863,121.099752,107,26,15.0945366446,2,2,"05/09/2018, "
2018-05-09 14:21:43,2018-05-08 11:28:08.807426,b0:48:7a:f2:c5:9c,SaKwartoKaLang,WPA2/WPA,-88,1,Tp-LinkT,Unidentified,14.704863,121.099752,107,26,15.0945366446,2,2,"05/09/2018, "
2018-05-08 14:27:34,2018-05-08 06:27:35.316558,80:3f:5d:c2:67:52,BOGCEY 11,OPN,-57,13,Winstars,Unidentified,14.704138,121.094853,120,25,13.2494718838,2,47,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 14:27:41,2018-05-08 06:27:42.077706,b0:4e:26:f8:a7:46,che41118,WPA2,-72,1,Tp-LinkT,Unidentified,14.704398,121.094652,120,25,13.2494718838,2,6,"05/08/2018, "
2018-05-08 14:27:41,2018-05-08 06:27:41.996810,e4:8d:8c:de:76:1e,BOGCEY-1,OPN,-81,1,Routerbo,Unidentified,14.704398,121.094652,120,25,13.2494718838,2,6,"05/08/2018, "
2018-05-08 14:27:42,2018-05-08 06:27:42.770859,00:1a:ef:46:ca:f0,BOGCEY 4,OPN,-31,3,Loopcomm,Unidentified,14.704425,121.094628,120,25,13.2494718838,2,11,"05/08/2018, "
2018-05-08 14:27:33,2018-05-08 06:27:34.091997,e4:f4:c6:1a:57:fe,NETGEAR03,WPA2,-52,11,Netgear,Unidentified,14.70411,121.094867,120,25,13.2494718838,2,8,"05/08/2018, "
2018-05-08 14:27:38,2018-05-08 06:27:39.622929,e0:8e:3c:2d:f8:ad,bayanDSLWIFI_F8AD,WPA2/WPA,-69,1,AztechEl,Broadband,14.704288,121.09474,120,25,13.2494718838,2,3,"05/08/2018, "
2018-05-08 14:27:40,2018-05-08 06:27:40.773618,8c:68:c8:c0:0a:47,bayanDSLWIFI_0A47,WPA2/WPA,-77,1,None,Broadband,14.704367,121.09468,120,25,13.2494718838,2,3,"05/08/2018, "
2018-05-08 14:27:38,2018-05-08 06:27:39.158992,8c:68:c8:c0:06:69,xNonex,WPA2/WPA,-66,1,None,Unidentified,14.704288,121.09474,120,25,13.2494718838,2,2,"05/08/2018, "
2018-05-08 14:27:40,2018-05-08 06:27:41.661754,cc:06:77:72:f8:38,PLDTHOMEFIBR2f838,WPA2/WPA,-87,2,Fiberhom,Fiber,14.704367,121.09468,120,25,13.2494718838,2,1,"05/08/2018, "
2018-05-08 14:26:00,2018-05-08 06:26:01.608548,78:8a:20:64:0c:45,obenza wifi for rent,OPN,-87,6,Ubiquiti,Unidentified,14.704293,121.095312,121,17,8.72975607488,4,27,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-08 14:26:03,2018-05-08 06:26:04.348104,3c:fa:43:7d:ca:ad,HUAWEI-CAAD,WPA2,-83,7,HuaweiTe,Unidentified,14.704345,121.095277,121,17,8.72975607488,4,1,"05/08/2018, "
2018-05-08 14:25:53,2018-05-08 06:25:54.081461,50:04:b8:44:dc:a7,B315_4DCA7,WPA2/WPA,-60,1,HuaweiTe,Unidentified,14.704057,121.095562,122,21,16.1416881816,3,13,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 14:25:57,2018-05-08 06:25:57.807800,50:04:b8:96:78:0e,B315_6780E,WPA2/WPA,-71,1,HuaweiTe,Unidentified,14.704198,121.095385,122,21,16.1416881816,3,4,"05/08/2018, "
2018-05-08 14:25:58,2018-05-08 06:25:59.255184,00:26:75:ab:fb:02,WalangFree,WPA2/WPA,-77,2,AztechEl,Unidentified,14.704235,121.095357,122,21,16.1416881816,3,3,"05/08/2018, "
2018-05-08 14:25:58,2018-05-08 06:25:59.057280,48:fd:8e:ce:40:b8,cecile16,WPA2/WPA,-73,3,HuaweiTe,Unidentified,14.704235,121.095357,122,21,16.1416881816,3,6,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-08 15:31:01,2018-05-08 07:31:02.469564,9c:6f:52:35:11:bf,bayanDSLWIFI_11BF,WPA2/WPA,-72,10,Zte,Broadband,14.704372,121.095365,122,21,16.1416881816,3,16,"05/08/2018, 05/10/2018, "
2018-05-08 15:30:55,2018-05-08 07:30:56.418166,36:69:87:5e:a6:bf,jr,WPA2/WPA,-65,6,None,Unidentified,14.704143,121.095538,122,21,16.1416881816,3,6,"05/08/2018, 05/09/2018, "
2018-05-08 15:30:59,2018-05-08 07:31:00.094091,28:ff:3e:3d:df:74,bayanDSLWIFI_DF74,WPA2/WPA,-74,9,Zte,Broadband,14.704305,121.095425,122,21,16.1416881816,3,4,"05/08/2018, "
2018-05-08 15:30:12,2018-05-08 07:30:13.384434,74:cc:39:88:97:78,amribille,WPA2/WPA,-61,3,Fiberhom,Fiber,14.704072,121.096252,123,493,9.63452907732,31,173,"05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-10 13:02:11,2018-05-08 13:08:08.765081,48:fd:8e:4c:2a:98,BADILLA FAMILY,WPA2/WPA,-69,2,HuaweiTe,Unidentified,14.704273,121.096213,123,493,9.63452907732,31,6,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:02:15,2018-05-08 13:08:12.226532,e4:7d:eb:02:f5:22,P01I-F522,WPA2,-42,6,Shanghai,Unidentified,14.704407,121.096118,123,493,9.63452907732,31,46,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:02:16,2018-05-08 13:08:13.514522,48:fd:8e:b9:8f:88,Bcastillo,WPA2/WPA,-84,6,HuaweiTe,Unidentified,14.704437,121.096097,123,493,9.63452907732,31,3,"05/10/2018, 05/08/2018, "
2018-05-10 13:02:17,2018-05-08 13:08:14.181141,d0:04:92:01:a3:90,PLDTHOMEFIBR_01a390,WPA2/WPA,-73,6,Fiberhom,Fiber,14.704468,121.09607,123,493,9.63452907732,31,2,"05/08/2018, 05/10/2018, "
2018-04-30 12:04:40,2018-04-24 15:41:20.429847,36:69:87:9e:05:6f,Smart Bro_9E056F,WPA2,-42,5,None,Unidentified,14.704213,121.096485,124,3234,2.49826689628,45,19,"04/30/2018, "
2018-04-30 12:05:42,2018-04-24 15:42:22.078634,b0:ee:7b:d8:3d:6d,xNonex,WPA2,-73,9,Roku,Not an AP,14.704055,121.096292,124,3234,2.49826689628,45,6,"04/30/2018, "
2018-04-30 12:04:12,2018-04-24 15:40:52.436723,9c:6f:52:35:10:95,bayanDSLWIFI_1095,WPA2/WPA,-81,11,Zte,Broadband,14.704217,121.096495,124,3234,2.49826689628,45,66,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 14:29:25,2018-05-08 06:29:26.014653,d0:04:92:01:47:28,PLDTHOMEFIBRHome wifi,WPA2/WPA,-47,6,Fiberhom,Fiber,14.704205,121.096383,124,3234,2.49826689628,45,154,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 14:29:37,2018-05-08 06:29:37.812934,4c:54:99:11:2f:8e,B200W,WEP,-46,6,HuaweiTe,Unidentified,14.704205,121.096383,124,3234,2.49826689628,45,140,"05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, 05/08/2018, "
2018-05-08 15:34:20,2018-05-08 07:34:21.831741,e0:8e:3c:20:22:53,Synesthesia,WPA2/WPA,-56,1,AztechEl,Unidentified,14.704353,121.096602,124,3234,2.49826689628,45,95,"05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, "
2018-05-08 15:33:33,2018-05-08 07:33:34.390243,88:d2:74:86:c3:82,MamaNeri!,WPA2/WPA,-88,10,Zte,Unidentified,14.704233,121.096547,124,3234,2.49826689628,45,3,"05/10/2018, 05/09/2018, 05/08/2018, "
2018-05-09 12:01:44,2018-05-08 09:38:43.057632,38:f8:89:4d:cb:0d,JHUN,WPA2/WPA,-81,6,HuaweiTe,Unidentified,14.704335,121.096568,124,3234,2.49826689628,45,31,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 12:02:59,2018-05-08 09:39:58.166834,d0:04:92:01:3d:a0,PLDTHOMEFIBROMIJONESPARTYNEEDS,WPA2/WPA,-59,2,Fiberhom,Fiber,14.704425,121.096595,124,3234,2.49826689628,45,66,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-09 14:03:10,2018-05-08 11:09:35.888555,8c:25:05:c9:6f:f8,B315_96FF8,WPA2/WPA,-39,1,HuaweiTe,Unidentified,14.70419,121.096448,124,3234,2.49826689628,45,108,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-09 15:00:43,2018-05-08 11:43:56.344704,02:e6:20:01:29:0a,Access Denied,WPA2,-86,11,None,Unidentified,14.704145,121.096383,124,3234,2.49826689628,45,10,"05/09/2018, "
2018-05-10 13:05:00,2018-05-08 13:10:57.762236,b8:55:10:af:04:b4,OneJoy,WPA2,-53,1,ZioncomE,Unidentified,14.704428,121.096647,124,3234,2.49826689628,45,66,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-10 13:05:00,2018-05-08 13:10:57.350986,9c:6f:52:35:00:92,bayanDSLWIFI_0092,WPA2/WPA,-48,10,Zte,Broadband,14.704428,121.096647,124,3234,2.49826689628,45,156,"05/10/2018, 05/08/2018, 05/10/2018, 05/09/2018, 04/30/2018, "
2018-05-09 14:01:19,2018-05-08 11:07:44.748190,cc:06:77:b3:d8:40,Baro family,WPA2/WPA,-78,5,Fiberhom,Fiber,14.704315,121.09811,127,49,5.79508618787,2,4,"05/08/2018, 05/09/2018, "
2018-05-09 14:01:22,2018-05-08 11:07:46.965178,cc:06:77:e4:66:c0,PLDTHOMEFIBR466c0,WPA2/WPA,-77,6,Fiberhom,Fiber,14.704257,121.098117,127,49,5.79508618787,2,3,"05/08/2018, 05/09/2018, "
2018-05-09 14:00:53,2018-05-08 11:07:18.333172,cc:06:77:e2:7d:78,PLDTHOMEFIBR27d78,WPA2/WPA,-77,11,Fiberhom,Fiber,14.704263,121.098115,127,49,5.79508618787,2,3,"05/08/2018, 05/09/2018, "
2018-05-09 14:00:49,2018-05-08 11:07:14.584861,88:d2:74:86:b8:32,bayanDSLWIFI_B832,WPA2/WPA,-79,166,Zte,Broadband,14.704182,121.098112,127,49,5.79508618787,2,3,"05/08/2018, 05/09/2018, "
2018-05-09 14:22:38,2018-05-08 11:29:02.942152,00:1f:fb:ba:a5:9f,HomeBro_ULTERA,WPA2,-70,10,GreenPac,Mobile broadband,14.704288,121.099365,130,31,12.0951973964,2,4,"05/09/2018, "
2018-05-09 14:22:37,2018-05-08 11:29:02.601508,cc:06:77:e2:92:68,PLDTHOMEFIBR29268,WPA2/WPA,-55,11,Fiberhom,Fiber,14.704333,121.099377,130,31,12.0951973964,2,3,"05/09/2018, "
2018-05-09 14:22:41,2018-05-08 11:29:06.079845,cc:06:77:e2:7c:a0,xNonex,WPA2/WPA,-75,1,Fiberhom,Fiber,14.704162,121.099315,130,31,12.0951973964,2,2,"05/09/2018, "
2018-05-09 14:22:41,2018-05-08 11:29:06.482093,e4:77:23:a5:1e:e4,bayaGteL,WPA2/WPA,-81,1,Zte,Unidentified,14.704162,121.099315,130,31,12.0951973964,2,2,"05/09/2018, "
2018-05-09 14:21:27,2018-05-08 11:27:52.412389,e0:8e:3c:2f:3f:75,FREEWIFI,WPA2/WPA,-68,1,AztechEl,Unidentified,14.704465,121.099385,130,31,12.0951973964,2,4,"05/09/2018, "
