GPS Time,Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude,Box No.,Box Time,Box Speed,Box Traversal,Persistence,Dates Seen
2018-05-09 11:45:15,2018-05-08 09:22:14.610471,e4:77:23:a5:49:74,VIRUSVIRUSALERT,WPA2/WPA,-89,13,Zte,Unidentified,14.703725,121.09568,148,72,13.0411915494,6,2,"05/09/2018, 05/10/2018, "
2018-04-30 12:02:49,2018-04-24 15:39:29.679720,b4:ef:39:04:e3:75,AndroidAP,WPA2,-84,6,SamsungE,Phone,14.703677,121.095983,149,1245,13.2156448046,68,2,"04/30/2018, "
2018-05-08 14:31:11,2018-05-08 06:31:12.114158,b8:bc:1b:2a:13:55,Mangkanor,WPA2,-73,10,HuaweiTe,Unidentified,14.70399,121.096167,149,1245,13.2156448046,68,11,"05/08/2018, "
2018-05-08 15:49:46,2018-05-08 07:49:47.019232,e0:8e:3c:2f:47:15,Farrol,WPA2/WPA,-64,1,AztechEl,Unidentified,14.703957,121.096257,149,1245,13.2156448046,68,57,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-05-09 13:22:20,2018-05-08 10:28:45.002865,b0:55:08:2d:e2:37,HUAWEI-E237,WPA2,-58,3,HuaweiTe,Unidentified,14.703953,121.095892,149,1245,13.2156448046,68,1,"05/09/2018, "
2018-05-09 13:22:28,2018-05-08 10:28:53.033028,62:d9:a0:0f:a9:11,B86D-U3VwIEJydWjwn5iJ,OPN,-73,6,None,Unidentified,14.704012,121.09601,149,1245,13.2156448046,68,5,"05/09/2018, "
2018-05-09 13:39:11,2018-05-08 10:45:35.877580,48:fd:8e:4c:2a:bc,HUAWEI-SfbA,WPA2/WPA,-80,3,HuaweiTe,Unidentified,14.703922,121.09627,149,1245,13.2156448046,68,39,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:01:31,2018-05-08 13:07:28.998875,9c:6f:52:35:18:68,pangetmo,WPA2/WPA,-48,1,Zte,Unidentified,14.703823,121.096057,149,1245,13.2156448046,68,173,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 12:48:39,2018-05-08 12:54:36.448921,e4:7d:eb:02:f2:f0,P01I-F2F0,WPA2,-87,11,Shanghai,Unidentified,14.703833,121.096112,149,1245,13.2156448046,68,5,"05/10/2018, "
2018-05-08 16:40:41,2018-05-08 08:40:42.209935,54:b1:21:8c:fc:7a,HUAWEI-FC7A,WPA2,-81,1,HuaweiTe,Unidentified,14.70398,121.096327,150,481,9.17140637338,36,9,"05/08/2018, "
2018-05-08 16:47:20,2018-05-08 08:47:21.392287,34:ba:9a:54:8a:74,Smart_Bro_548A74,WPA2,-55,6,Asiatelc,Unidentified,14.703828,121.096708,150,481,9.17140637338,36,41,"05/08/2018, 05/10/2018, "
2018-05-09 12:01:20,2018-05-08 09:38:19.800406,e0:8e:3c:22:0d:53,bayanDSLWIFI_0D53,WPA2/WPA,-89,1,AztechEl,Broadband,14.70374,121.096642,150,481,9.17140637338,36,1,"05/09/2018, "
2018-05-09 12:46:30,2018-05-08 10:23:28.841220,ae:38:70:98:06:93,BuDo-anVzdGluZXBsYXNlbmNpYXJh,OPN,-90,6,None,Unidentified,14.704017,121.096318,150,481,9.17140637338,36,1,"05/09/2018, "
2018-05-09 13:39:28,2018-05-08 10:45:54.018277,36:69:87:f2:47:a8,mira42,WPA2,-49,1,None,Unidentified,14.703615,121.096645,150,481,9.17140637338,36,26,"05/09/2018, 05/10/2018, "
2018-05-09 13:59:35,2018-05-08 11:06:00.123735,9c:6f:52:35:07:6f,NULLSamantha88,WPA2/WPA,-76,11,Zte,Unidentified,14.703793,121.096585,150,481,9.17140637338,36,3,"05/10/2018, 05/09/2018, "
2018-05-09 14:18:58,2018-05-08 11:25:23.706477,00:27:15:23:21:5f,B695-RmxhcmVfSjJfTGl0ZQ,OPN,-76,6,ReboundT,Unidentified,14.703985,121.096335,150,481,9.17140637338,36,1,"05/09/2018, "
2018-05-10 11:24:40,2018-05-08 11:30:37.424764,b0:e1:7e:1d:35:ee,HUAWEI-35EE,WPA2,-73,1,HuaweiTe,Unidentified,14.703885,121.096473,150,481,9.17140637338,36,3,"05/10/2018, "
2018-05-10 12:44:29,2018-05-08 12:50:26.927480,7c:11:cb:6e:c7:82,Bahala kay0,WPA2/WPA,-68,11,HuaweiTe,Unidentified,14.7039,121.09652,150,481,9.17140637338,36,15,"05/09/2018, 04/30/2018, 05/09/2018, 05/10/2018, "
2018-05-08 16:47:14,2018-05-08 08:47:15.511450,00:26:75:ab:fa:35,bayanDSLWiFi_FA35,WPA2/WPA,-89,2,AztechEl,Broadband,14.703743,121.096807,151,206,10.0407238074,13,2,"05/09/2018, 05/08/2018, "
2018-05-09 12:01:11,2018-05-08 09:38:10.021687,04:4f:4c:25:ef:09,HUAWEI-EF09,WPA2,-55,9,HuaweiTe,Unidentified,14.703592,121.096868,151,206,10.0407238074,13,13,"05/09/2018, 05/08/2018, 05/09/2018, "
2018-05-09 14:19:33,2018-05-08 11:25:59.000089,fc:2d:5e:0d:c8:be,Habibi House,WPA2/WPA,-72,2,Zte,Unidentified,14.703585,121.097083,151,206,10.0407238074,13,7,"05/09/2018, 05/08/2018, 05/09/2018, "
2018-05-09 14:01:41,2018-05-08 11:08:06.395407,cc:06:77:e4:22:a0,PLDTWIFIHOMEFIBR422a0,WPA2/WPA,-52,6,Fiberhom,Fiber,14.703757,121.097992,153,75,9.72484048094,5,17,"05/09/2018, 05/08/2018, 05/09/2018, "
2018-05-09 14:20:12,2018-05-08 11:26:37.023977,e0:8e:3c:21:3b:e7,@FamilyW1fi,WPA2/WPA,-79,1,AztechEl,Unidentified,14.703575,121.097937,153,75,9.72484048094,5,7,"05/09/2018, 05/08/2018, 05/09/2018, "
2018-05-09 14:00:39,2018-05-08 11:07:04.309432,88:d2:74:86:af:45,bayanDSLWIFI_AF45,WPA2/WPA,-77,1,Zte,Broadband,14.70391,121.098013,153,75,9.72484048094,5,6,"05/08/2018, 05/09/2018, "
2018-05-09 14:20:12,2018-05-08 11:26:37.004564,88:d2:74:86:bf:5f,Dont Me!,WPA2/WPA,-83,2,Zte,Unidentified,14.703575,121.097937,153,75,9.72484048094,5,6,"05/08/2018, 05/09/2018, "
2018-05-09 14:20:31,2018-05-08 11:26:56.743211,88:d2:74:86:c7:b0,bayanDSLWIFI_C7B0,WPA2/WPA,-78,2,Zte,Broadband,14.703832,121.098198,154,30,11.8641268264,2,6,"05/09/2018, "
2018-05-09 14:22:55,2018-05-08 11:29:20.192714,8c:25:05:c9:ed:6d,B315_9ED6D,WPA2/WPA,-84,11,HuaweiTe,Unidentified,14.703723,121.099187,156,29,11.680461677,2,4,"05/09/2018, "
2018-05-09 14:22:48,2018-05-08 11:29:12.926063,9c:a5:c0:db:c4:7b,Baby alexa 💓,WPA2,-67,6,VivoMobi,Phone,14.703987,121.099272,156,29,11.680461677,2,5,"05/09/2018, "
2018-05-09 14:43:29,2018-05-08 11:26:42.462659,f2:c8:50:17:0f:af,HUAWEI Y5 2017,WPA2,-68,6,None,Unidentified,14.703515,121.095718,174,44,15.7291371031,4,10,"05/09/2018, "
2018-04-30 12:02:43,2018-04-24 15:39:23.044418,9c:6f:52:35:11:4e,bayanDSLWIFI_114E,WPA2/WPA,-84,1,Zte,Broadband,14.703463,121.09599,175,608,18.4142489486,67,33,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, 04/30/2018, "
2018-04-30 12:56:48,2018-04-24 15:39:13.403978,c8:14:51:59:df:76,HUAWEI-DF76,WPA2,-87,4,HuaweiTe,Unidentified,14.70319,121.096128,175,608,18.4142489486,67,2,"04/30/2018, "
2018-05-08 14:11:08,2018-05-08 06:11:09.605088,e4:7d:eb:10:13:30,R01_01330,WPA2,-78,11,Shanghai,Unidentified,14.703422,121.095947,175,608,18.4142489486,67,12,"05/08/2018, "
2018-05-08 14:11:07,2018-05-08 06:11:08.050047,14:60:80:99:48:6c,NatGibson08,WPA2/WPA,-92,9,Zte,Unidentified,14.703453,121.095962,175,608,18.4142489486,67,2,"05/09/2018, 05/08/2018, "
2018-05-08 15:49:13,2018-05-08 07:49:14.900174,8e:57:9b:02:03:b3,DIRECT-Ck,WPA2,-87,5,None,Unidentified,14.703177,121.09605,175,608,18.4142489486,67,2,"05/08/2018, 05/10/2018, "
2018-05-09 12:20:53,2018-05-08 09:57:51.692770,b0:55:08:25:29:ad,HUAWEI-29AD,WPA2,-73,10,HuaweiTe,Unidentified,14.703287,121.095958,175,608,18.4142489486,67,17,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-09 12:05:52,2018-05-08 09:42:51.598767,98:9c:57:0a:e7:42,HUAWEI-E742,WPA2,-80,4,HuaweiTe,Unidentified,14.703163,121.095948,175,608,18.4142489486,67,5,"05/09/2018, "
2018-05-09 13:22:06,2018-05-08 10:28:30.898649,dc:09:4c:5d:03:88,HUAWEI-E5330-0388,WPA2,-86,5,HuaweiTe,Hotspot,14.703317,121.095923,175,608,18.4142489486,67,9,"05/09/2018, 05/10/2018, "
2018-05-09 13:22:08,2018-05-08 10:28:33.254098,30:b5:c2:e0:32:1c,WifiConnected2,WPA2/WPA,-94,7,Tp-LinkT,Unidentified,14.703398,121.095912,175,608,18.4142489486,67,1,"05/09/2018, "
2018-05-10 11:55:33,2018-05-08 12:01:30.705450,96:53:30:55:2b:63,DIRECT-t2-BRAVIA,WPA2,-64,10,None,Not an AP,14.703138,121.095995,175,608,18.4142489486,67,20,"05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-10 12:12:38,2018-05-08 12:18:35.846912,8c:0d:76:b0:0f:13,NiccaNichole,WPA2/WPA,-81,7,HuaweiTe,Unidentified,14.703482,121.095957,175,608,18.4142489486,67,15,"05/08/2018, 05/10/2018, 05/09/2018, "
2018-05-10 13:59:01,2018-05-08 14:04:58.640073,24:db:ac:1b:5d:4f,MobileWiFi-5d4f,OPN,-75,6,HuaweiTe,Unidentified,14.70325,121.09599,175,608,18.4142489486,67,2,"05/10/2018, "
2018-05-09 13:39:34,2018-05-08 10:45:59.451205,2a:06:18:91:05:85,M1,WPA2,-62,6,None,Unidentified,14.703548,121.096725,176,5,11.898298798,2,5,"05/09/2018, "
2018-05-08 16:46:54,2018-05-08 08:46:55.502032,9c:d6:43:c9:38:f0,starleaf,WPA2/WPA,-65,2,D-LinkIn,Unidentified,14.703472,121.097182,177,159,12.813157005,15,5,"05/08/2018, 05/09/2018, "
2018-05-09 11:58:33,2018-05-08 09:35:32.348674,94:a7:b7:26:63:6b,PLDTHOMEDSL12345,WPA2/WPA,-86,2,Zte,Broadband,14.703528,121.097112,177,159,12.813157005,15,3,"05/09/2018, "
2018-05-09 13:45:08,2018-05-08 10:51:33.215370,48:fd:8e:4c:2b:64,HUAWEI-tbRY,WPA2/WPA,-86,2,HuaweiTe,Unidentified,14.703508,121.097178,177,159,12.813157005,15,7,"05/09/2018, 05/10/2018, "
2018-05-09 13:45:10,2018-05-08 10:51:35.402029,94:a7:b7:26:73:5f,Bibam,WPA2/WPA,-85,3,Zte,Unidentified,14.703527,121.097122,177,159,12.813157005,15,2,"05/08/2018, 05/09/2018, "
2018-05-09 14:24:28,2018-05-08 11:30:53.346935,1c:15:1f:3e:cb:d6,oalubas,WPA2/WPA,-79,5,HuaweiTe,Unidentified,14.70347,121.097143,177,159,12.813157005,15,2,"05/09/2018, "
2018-05-09 13:59:51,2018-05-08 11:06:15.902392,88:d2:74:86:b2:b8,bayanDSLWIFI_B2B8,WPA2/WPA,-89,9,Zte,Broadband,14.703568,121.096962,177,159,12.813157005,15,3,"05/09/2018, 05/10/2018, "
2018-05-09 13:59:52,2018-05-08 11:06:17.400080,cc:06:77:e2:55:38,PLDTHOMEFIBR25538,WPA2/WPA,-86,10,Fiberhom,Fiber,14.70356,121.097,177,159,12.813157005,15,2,"05/09/2018, 05/10/2018, "
2018-05-09 14:24:29,2018-05-08 11:30:54.776852,fe:2d:5e:10:8b:82,ZTE-MF65M-8B82,WPA2,-88,6,None,Hotspot,14.70347,121.097123,177,159,12.813157005,15,1,"05/09/2018, "
2018-05-10 12:44:07,2018-05-08 12:50:04.563067,5c:f2:86:2e:e6:4e,FREE WIFI,WPA2/WPA,-82,10,IeeeRegi,Unidentified,14.703512,121.097085,177,159,12.813157005,15,1,"05/10/2018, "
2018-05-10 12:44:10,2018-05-08 12:50:07.720117,28:ff:3e:3d:df:d3,Free_WiFi,WPA2/WPA,-89,11,Zte,Unidentified,14.703543,121.096965,177,159,12.813157005,15,2,"05/09/2018, 05/10/2018, "
2018-05-08 16:46:46,2018-05-08 08:46:47.058465,40:45:da:02:63:f4,BH45-Y2FzdHJvdGlmZmFueWt5bGU,OPN,-64,11,Spreadtr,Unidentified,14.703405,121.097425,178,265,10.196107032,14,2,"05/08/2018, "
2018-05-08 16:46:40,2018-05-08 08:46:41.086477,f8:23:b2:ed:21:56,KIDA,WPA2,-81,6,HuaweiTe,Unidentified,14.703385,121.097563,178,265,10.196107032,14,16,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:24:18,2018-05-08 11:30:43.370797,00:26:75:f4:9c:19,bayanDSLWiFi_9C19,WPA2/WPA,-53,11,AztechEl,Broadband,14.703382,121.097453,178,265,10.196107032,14,26,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 14:24:21,2018-05-08 11:30:46.832771,e0:99:71:13:c3:b8,BoV0-U01BNTAwRlU,WPA2,-77,1,SamsungE,Phone,14.703403,121.097362,178,265,10.196107032,14,4,"05/09/2018, "
2018-05-09 14:19:43,2018-05-08 11:26:08.356702,dc:ee:06:10:cc:92,HANNA,WPA2,-89,8,HuaweiTe,Unidentified,14.703497,121.097432,178,265,10.196107032,14,1,"05/09/2018, "
2018-05-08 16:46:35,2018-05-08 08:46:35.821710,aa:a6:68:a6:04:c4,Mely_Jam,WPA2/WPA,-90,1,None,Unidentified,14.703373,121.097715,179,177,10.225416967,13,2,"05/08/2018, "
2018-05-10 13:44:56,2018-05-08 13:50:53.876448,d8:c7:71:2f:5f:31,HUAWEI-5F31,WPA2,-73,5,HuaweiTe,Unidentified,14.703312,121.097903,179,177,10.225416967,13,10,"05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 13:44:04,2018-05-08 10:50:29.327416,9c:6f:52:35:1c:15,Manuel-Salas Family,WPA2/WPA,-79,11,Zte,Unidentified,14.703157,121.09844,180,36,15.7733672261,3,5,"05/09/2018, 05/10/2018, "
2018-05-10 13:40:48,2018-05-08 13:46:46.013723,00:08:a1:cb:d9:a9,(*free wifi*),WPA,-62,6,CnetTech,Unidentified,14.703205,121.098293,180,36,15.7733672261,3,12,"05/10/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:44:50,2018-05-08 13:50:47.202733,cc:06:77:5e:24:c0,PLDTHOMEFIBRe24c0,WPA2/WPA,-81,11,Fiberhom,Fiber,14.703228,121.098167,180,36,15.7733672261,3,5,"05/08/2018, 05/10/2018, "
2018-05-10 13:44:45,2018-05-08 13:50:42.322244,cc:06:77:e4:02:e0,PLDTHOMEFIBR402e0,WPA2/WPA,-69,10,Fiberhom,Fiber,14.703155,121.098415,180,36,15.7733672261,3,3,"05/09/2018, 05/10/2018, "
2018-05-10 13:43:39,2018-05-08 13:49:36.514260,48:fd:8e:ce:3c:cc,Ganda ni asmi,WPA2/WPA,-91,4,HuaweiTe,Unidentified,14.703162,121.100183,184,27,8.27393870971,3,2,"05/10/2018, 05/09/2018, "
2018-05-10 13:43:26,2018-05-08 13:49:23.721106,48:fd:8e:b8:a4:50,Ladyleyan,WPA2/WPA,-84,7,HuaweiTe,Unidentified,14.703193,121.100715,185,16,19.6291340986,2,1,"05/10/2018, "
2018-05-10 13:42:12,2018-05-08 13:48:09.845253,00:26:75:ab:e4:19,xNonex,WPA2/WPA,-92,11,AztechEl,Unidentified,14.703205,121.10099,186,28,12.1004774089,2,1,"05/10/2018, "
2018-05-10 13:43:15,2018-05-08 13:49:12.734048,96:53:30:67:a2:05,DIRECT-Kh-BRAVIA,WPA2,-66,1,None,Not an AP,14.703202,121.101208,186,28,12.1004774089,2,2,"05/10/2018, "
2018-05-10 13:42:17,2018-05-08 13:48:14.372019,e0:8e:3c:22:28:37,bayanDSLWIFI_2837,WPA2/WPA,-76,1,AztechEl,Broadband,14.703225,121.101213,186,28,12.1004774089,2,1,"05/10/2018, "
2018-05-10 13:42:16,2018-05-08 13:48:14.019789,88:d2:74:86:af:60,GeLifLorGrace,WPA2/WPA,-91,1,Zte,Unidentified,14.703218,121.101175,186,28,12.1004774089,2,2,"05/10/2018, "
2018-05-10 13:43:20,2018-05-08 13:49:17.519909,50:04:b8:8f:0f:e5,HUAWEI-0FE5,WPA2,-85,4,HuaweiTe,Unidentified,14.703202,121.101025,186,28,12.1004774089,2,3,"05/10/2018, "
2018-05-10 13:42:21,2018-05-08 13:48:18.542374,48:fd:8e:4c:15:14,Lolabeewifi,WPA2/WPA,-90,4,HuaweiTe,Unidentified,14.70324,121.101297,186,28,12.1004774089,2,1,"05/10/2018, "
2018-05-10 13:43:10,2018-05-08 13:49:07.127160,bc:3f:8f:d4:6c:3c,Converge,WPA2/WPA,-89,10,HuaweiTe,Unidentified,14.703213,121.101342,186,28,12.1004774089,2,1,"05/10/2018, "
2018-05-10 13:42:58,2018-05-08 13:48:55.280952,9c:6f:52:35:10:11,bayanDSLWIFI_1011,WPA2/WPA,-78,1,Zte,Broadband,14.703263,121.101663,187,42,0.284667594101,1,2,"05/10/2018, "
2018-05-10 13:43:00,2018-05-08 13:48:57.900963,b0:4e:26:ec:41:aa,TP-Link_41AA,WPA2,-75,2,Tp-LinkT,Unidentified,14.703255,121.101652,187,42,0.284667594101,1,3,"05/10/2018, "
2018-05-10 13:43:00,2018-05-08 13:48:57.562580,fc:2d:5e:14:db:68,GLOBE_14DB68,WPA2/WPA,-69,3,Zte,Unidentified,14.703255,121.101652,187,42,0.284667594101,1,2,"05/10/2018, "
2018-05-10 13:43:02,2018-05-08 13:48:59.658976,cc:06:77:b4:3c:e8,PLDTHOMEFIBR43ce8,WPA2/WPA,-71,5,Fiberhom,Fiber,14.703225,121.101582,187,42,0.284667594101,1,2,"05/10/2018, "
2018-05-10 13:42:26,2018-05-08 13:48:23.488655,fc:2d:5e:11:6a:e4,wawawifi,WPA2/WPA,-76,7,Zte,Unidentified,14.703248,121.10143,187,42,0.284667594101,1,2,"05/10/2018, "
2018-05-10 13:42:28,2018-05-08 13:48:26.051459,cc:06:77:e2:75:40,Nvirus 2.4G,WPA2/WPA,-88,9,Fiberhom,Fiber,14.703247,121.101505,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:52,2018-05-08 13:48:49.964912,00:26:75:b7:c2:43,DoNotConnect,WPA2/WPA,-84,10,AztechEl,Unidentified,14.703265,121.101668,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:50,2018-05-08 13:48:47.491404,8c:68:c8:c0:13:f2,bayanDSLWIFI_13F2,WPA2/WPA,-85,10,None,Broadband,14.703267,121.101668,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:57,2018-05-08 13:48:55.047170,88:d2:74:86:c3:5d,bayanDSLWIFI_C35D,WPA2/WPA,-86,1,Zte,Broadband,14.703265,121.101667,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:39,2018-05-08 13:48:36.276595,c8:7b:5b:c2:0b:e0,Prmn,WPA,-91,3,Zte,Unidentified,14.703268,121.101672,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:42,2018-05-08 13:48:39.881143,38:d8:2f:22:5d:74,akin lang to,WPA2/WPA,-87,5,Zte,Unidentified,14.703268,121.10167,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:43,2018-05-08 13:48:40.584127,ec:8a:4c:a6:c4:00,bayanDSLWiFi_C400,WPA2/WPA,-87,5,Zte,Broadband,14.703268,121.10167,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:43,2018-05-08 13:48:40.809977,fc:3f:7c:6b:54:5b,B315_B545B,WPA2/WPA,-94,5,HuaweiTe,Unidentified,14.703268,121.10167,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:42:57,2018-05-08 13:48:54.823419,c8:d7:19:fb:74:b7,iankateivan-bayan,WPA2,-92,1,Cisco-Li,Unidentified,14.703265,121.101667,187,42,0.284667594101,1,1,"05/10/2018, "
2018-05-10 13:43:06,2018-05-08 13:49:03.538270,18:d6:c7:ad:22:b8,xNonex,WPA2,-91,6,Tp-LinkT,Unidentified,14.703217,121.101427,187,42,0.284667594101,1,1,"05/10/2018, "
2018-04-30 12:06:04,2018-04-24 15:42:44.312569,5c:a8:6a:7b:85:69,parohinog,WPA2/WPA,-88,9,HuaweiTe,Unidentified,14.702822,121.095987,202,637,16.7459100279,65,4,"05/09/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-08 13:39:49,2018-05-08 05:39:50.249259,58:70:c6:f5:fa:6e,YICarCam_f5fa6e,WPA2,-38,6,Shanghai,Not an AP,14.703112,121.09586,202,637,16.7459100279,65,8,"05/08/2018, "
2018-05-08 13:39:46,2018-05-08 05:39:46.617816,cc:06:77:d7:6c:88,CCFPAYATAS,WPA2/WPA,-87,3,Fiberhom,Fiber,14.703043,121.09589,202,637,16.7459100279,65,3,"05/08/2018, 05/10/2018, "
2018-05-08 14:11:21,2018-05-08 06:11:22.601471,bc:3d:85:f1:18:b6,HUAWEI-18B6,WPA2,-83,5,HuaweiTe,Unidentified,14.702892,121.095975,202,637,16.7459100279,65,16,"05/09/2018, 05/10/2018, 05/08/2018, 05/09/2018, "
2018-05-08 14:11:24,2018-05-08 06:11:25.298419,d0:ff:98:26:1d:36,Universe,WPA2/WPA,-91,6,HuaweiTe,Unidentified,14.702753,121.095975,202,637,16.7459100279,65,2,"05/08/2018, 05/09/2018, "
2018-05-08 14:23:59,2018-05-08 06:24:00.583782,8c:4c:ad:07:be:8f,Smart_Bro_07BE8F,WPA2,-85,7,Evoluzn,Unidentified,14.703087,121.095875,202,637,16.7459100279,65,1,"05/08/2018, "
2018-05-08 15:16:44,2018-05-08 07:16:45.247232,90:61:0c:2d:e0:70,PLDTHOMEDSL57456,WPA2/WPA,-84,1,FidaInte,Broadband,14.703035,121.096053,202,637,16.7459100279,65,8,"05/09/2018, 05/08/2018, 05/10/2018, "
2018-05-08 16:07:10,2018-05-08 08:07:11.348196,88:d2:74:86:ad:fc,bayanDSLWIFI_ADFC,WPA2/WPA,-88,7,Zte,Broadband,14.702958,121.095948,202,637,16.7459100279,65,3,"05/10/2018, 05/08/2018, "
2018-05-09 12:06:00,2018-05-08 09:42:59.727367,8c:0d:76:24:61:6c,HUAWEI-E5330-616C,WPA2,-54,10,HuaweiTe,Hotspot,14.702787,121.095923,202,637,16.7459100279,65,16,"05/09/2018, "
2018-05-09 13:21:45,2018-05-08 10:28:09.993124,8c:25:05:5e:9f:c5,B315_E9FC5,WPA2/WPA,-88,4,HuaweiTe,Unidentified,14.70288,121.095857,202,637,16.7459100279,65,2,"05/09/2018, 05/10/2018, "
2018-05-09 13:21:55,2018-05-08 10:28:20.679849,5c:f2:86:2f:1e:44,Globe_LTE MIFI_1E44,WPA2/WPA,-54,9,IeeeRegi,Hotspot,14.703095,121.095868,202,637,16.7459100279,65,90,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-09 15:02:33,2018-05-08 11:45:46.952569,30:fc:68:49:c6:72,TP-LINK_C672,WPA2/WPA,-75,1,Tp-LinkT,Unidentified,14.702952,121.096018,202,637,16.7459100279,65,34,"05/09/2018, 05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, "
2018-05-10 12:10:33,2018-05-08 12:16:30.840990,b0:e1:7e:e3:4f:b9,JULIENNE AMBER,WPA2/WPA,-83,11,HuaweiTe,Unidentified,14.703125,121.095893,202,637,16.7459100279,65,9,"05/10/2018, 04/30/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 12:12:51,2018-05-08 12:18:48.632955,78:62:56:13:74:f3,HUAWEI-74F3,WPA2,-82,2,HuaweiTe,Unidentified,14.702853,121.095842,202,637,16.7459100279,65,12,"05/09/2018, 05/08/2018, 05/09/2018, 05/10/2018, "
2018-05-10 13:28:14,2018-05-08 13:34:11.372189,60:83:34:dd:e0:ee,B315_DE0EE,WPA2,-77,11,HuaweiTe,Unidentified,14.702925,121.095987,202,637,16.7459100279,65,13,"05/10/2018, "
2018-05-10 12:12:46,2018-05-08 12:18:43.547193,02:a9:17:33:23:b3,BlIJ-bXlBOSBEVFY,OPN,-75,13,None,Unidentified,14.703068,121.095895,202,637,16.7459100279,65,2,"05/10/2018, "
2018-05-10 12:41:00,2018-05-08 12:46:57.930024,dc:09:4c:0f:ac:3b,RestrictedWifi,WPA2,-87,10,HuaweiTe,Unidentified,14.703123,121.096083,202,637,16.7459100279,65,2,"05/10/2018, "
2018-05-10 13:28:17,2018-05-08 13:34:14.156640,d0:b1:28:8c:56:99,Anachellevinebless...,WPA2,-85,1,SamsungE,Phone,14.702782,121.095997,202,637,16.7459100279,65,3,"05/10/2018, "
2018-05-10 11:43:23,2018-05-08 11:49:20.427034,f4:cb:52:6a:09:1c,ShieLa Degracia Zamora,WPA2,-52,5,HuaweiTe,Unidentified,14.702993,121.0972,205,13,9.09304013801,2,2,"05/10/2018, "
2018-05-09 11:59:15,2018-05-08 09:36:13.906744,00:1f:fb:c6:32:a1,HomeBro_ULTERA,WPA2,-87,5,GreenPac,Mobile broadband,14.702692,121.09808,206,64,9.08122188278,3,4,"05/09/2018, "
2018-05-10 12:43:06,2018-05-08 12:49:03.434516,5c:f2:86:2d:5c:ec,Globe_LTE MIFI_5CEC,WPA2/WPA,-51,6,IeeeRegi,Hotspot,14.702965,121.09782,206,64,9.08122188278,3,1,"05/10/2018, "
2018-05-10 12:43:12,2018-05-08 12:49:09.118671,9c:6f:52:35:01:58,bayanDSLWIFI_0158,WPA2/WPA,-88,10,Zte,Broadband,14.702922,121.097805,206,64,9.08122188278,3,1,"05/10/2018, "
2018-05-10 12:43:15,2018-05-08 12:49:12.762911,36:69:87:b2:7e:be,ZTE-MF65M-7EBE,WPA2,-89,13,None,Hotspot,14.702925,121.09779,206,64,9.08122188278,3,1,"05/10/2018, "
2018-05-10 12:43:19,2018-05-08 12:49:16.524220,54:b1:21:e1:bc:57,FREE DATA,WPA2,-87,1,HuaweiTe,Unidentified,14.702905,121.09779,206,64,9.08122188278,3,1,"05/10/2018, "
2018-05-09 13:40:26,2018-05-08 10:46:51.125446,b0:4e:26:f8:af:ec,@)#!*%$!_%(),WPA2,-83,1,Tp-LinkT,Unidentified,14.703082,121.098292,207,16,11.1892101565,2,2,"05/09/2018, "
2018-05-09 13:43:51,2018-05-08 10:50:16.233526,88:d2:74:86:bb:f9,karuha,WPA2/WPA,-75,1,Zte,Unidentified,14.703042,121.098767,208,62,12.0007662502,4,3,"05/09/2018, 05/10/2018, "
2018-05-10 13:41:00,2018-05-08 13:46:57.481503,dc:09:4c:ea:75:6c,HUAWEI-E5330-756C,WPA2,-73,2,HuaweiTe,Hotspot,14.70303,121.098825,208,62,12.0007662502,4,1,"05/10/2018, "
2018-05-10 13:44:15,2018-05-08 13:50:12.597953,28:ff:3e:3d:ec:ab,RVFMBRVJM30,WPA2/WPA,-74,1,Zte,Unidentified,14.702708,121.099463,209,59,11.8943787988,4,6,"05/09/2018, 05/10/2018, "
