First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-04-24 22:44:53,68:7f:74:d2:17:74,SAMWIJANGCO-PC_Network,[WPA2-PSK-CCMP][WPS][ESS],-78,6,14.64410813,121.0594408
2018-04-24 22:44:37,14:ab:f0:4c:54:80,Coffee,[WPA2-PSK-CCMP][ESS],-79,1,14.644053,121.05931012
2018-04-24 22:44:57,00:13:33:e8:f8:c7,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-62,11,14.64412276,121.05947243
2018-04-24 22:45:48,f8:1a:67:a5:d5:26,Apollo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-76,6,14.64396702,121.05974525
2018-04-24 22:44:49,c0:56:27:38:7f:12,KindEagle,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-83,11,14.6440916,121.05940813
2018-04-24 22:45:01,48:7b:6b:f0:5f:b8,CORNELIUS,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,1,14.64413028,121.05950665
2018-04-24 22:48:14,51502_30232_210439887,Globe,HSPA;ph,-71,0,14.6433889,121.05984723
2018-04-24 22:44:57,7c:05:07:38:cb:bc,The Gs,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,1,14.64412276,121.05947243
2018-04-24 23:38:27,51502_30232_210454609,Globe,HSPA;ph,-67,0,14.64608143,121.06022946
1970-01-01 08:00:00,f8:1a:67:a5:d5:27,TP-LINK_5GHz_A5D527,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-77,44,14.64409637,121.0597741
2018-04-24 22:53:16,cc:06:77:e1:0d:58,PLDTHOMEFIBR10d58,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-64,1,14.64420427,121.05983449
2018-04-24 22:53:16,cc:06:77:e1:0d:5c,PLDTHOMEFIBR5G10d58,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-70,36,14.64420427,121.05983449
2018-04-24 22:50:27,4c:81:20:f3:c0:63,PLDTHOMEDSL3C063,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-68,11,14.64423442,121.06024061
2018-04-24 22:53:56,00:13:33:e8:fe:3f,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-66,11,14.64444306,121.05972622
2018-04-24 22:54:33,d8:5d:4c:a7:29:e8,Villanueva,[WPA2-PSK-CCMP][WPS][ESS],-56,4,14.64477376,121.0597219
2018-04-24 22:54:12,74:cc:39:c9:62:68,Connect ka pa?,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,6,14.64458622,121.05972158
2018-04-24 22:54:12,bc:c0:0f:be:99:98,PLDTHOMEFIBRe9998,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-63,5,14.64458622,121.05972158
2018-04-24 22:54:33,ec:1a:59:21:65:c6,belkin.5c6,[WPA2-PSK-CCMP][WPS][ESS],-68,10,14.64477376,121.0597219
2018-04-24 23:30:39,94:46:96:16:11:b9,PLDTHOMEDSL4T4K0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,7,14.64439032,121.06031405
2018-04-24 22:45:57,90:61:0c:2c:d9:6a,PLDTHOMEDSL55658,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-77,8,14.64389109,121.059751
2018-04-24 22:45:48,1e:3e:84:42:94:b1,DIRECT-Hk-BRAVIA,[WPA2-PSK-CCMP][WPS][ESS],-84,6,14.64396702,121.05974525
2018-04-24 22:45:53,90:94:e4:a7:7d:86,BLGF-THINK_Network,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-78,3,14.64392172,121.05974812
2018-04-24 22:47:13,e8:de:27:ca:7f:b2,Capinpin_TP,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-74,10,14.64325412,121.05983009
2018-04-24 22:47:07,bc:c0:0f:2e:cc:48,PLDTHOMEFIBRecc48,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-55,9,14.64331272,121.05980258
2018-04-24 22:46:05,cc:06:77:60:51:d8,Llave Family 2.4G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-75,5,14.6438334,121.05976247
2018-04-24 22:53:08,48:00:33:a7:88:41,SKYbroadband883E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,1,14.6442078,121.0599106
2018-04-24 22:46:13,74:cc:39:8a:ba:f0,Mcdonalds,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,3,14.64377066,121.05978388
2018-04-24 22:46:13,cc:06:77:60:51:dc,Llave Family 5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,36,14.64377066,121.05978388
2018-04-24 22:46:49,d4:6e:0e:e4:2f:b4,TJA-LINK_2.4G,[WPA2-PSK-CCMP][WPS][ESS],-67,2,14.64347768,121.05976912
2018-04-24 22:46:58,d4:6e:0e:e4:2f:b3,TJA-LINK_5G,[WPA2-PSK-CCMP][WPS][ESS],-67,36,14.64340225,121.0597964
2018-04-24 22:48:32,34:ce:00:70:29:91,TJA48_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,5,14.64355148,121.05982908
2018-04-24 22:48:03,14:ab:f0:4d:ab:f0,ARRIS-CAPINPIN,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-81,1,14.6432804,121.05984393
2018-04-24 22:52:12,88:3f:d3:06:11:d8,HUAWEI-r3kw,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,4,14.64424088,121.06042125
2018-04-24 22:46:49,88:3f:d3:2c:1f:40,La Vie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-77,6,14.64347768,121.05976912
2018-04-24 22:46:45,e4:72:e2:f3:9d:f8,TJA48,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,5,14.64350358,121.05977127
2018-04-24 22:46:58,fc:8b:97:ec:4d:be,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-72,11,14.64340225,121.0597964
2018-04-24 22:46:58,f4:9e:ef:d0:b3:c0,PLDTHOMEDSL0B3C0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-65,5,14.64340225,121.0597964
2018-04-24 22:48:37,94:fb:b2:47:16:7c,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-83,11,14.64360354,121.05982508
2018-04-24 22:46:41,90:61:0c:1f:6a:ea,PLDTHOMEDSLBEEHIVE,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,11,14.6435261,121.05978082
2018-04-24 22:48:14,b0:05:94:b5:17:e7,PS4-D96D3E926BD6,[WPA2-PSK-CCMP][ESS],-80,6,14.6433889,121.05984723
2018-04-24 22:46:45,c0:c1:c0:2b:da:09,SGDEMPLOYEE,[WPA2-PSK-CCMP][ESS],-78,1,14.64350358,121.05977127
2018-04-24 22:46:45,90:61:0c:33:6b:84,INSULA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64350358,121.05977127
2018-04-24 22:46:45,f0:98:38:07:b9:9c,KATKENKAI,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,5,14.64350358,121.05977127
2018-04-24 22:46:45,48:f8:b3:08:ab:82,168,[WPA-PSK-TKIP][ESS],-88,11,14.64350358,121.05977127
2018-04-24 22:47:39,70:5a:9e:41:50:5e,SKYbroadband505B,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-64,11,14.64302301,121.05985305
2018-04-24 22:47:02,70:5a:9e:83:fc:4c,ilovecoffeesciencecenter,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,6,14.64336143,121.05979808
2018-04-24 22:47:31,e0:8e:3c:1c:50:d3,JJWC2,[WPA-PSK-CCMP+TKIP][ESS],-73,10,14.6430918,121.05983981
2018-04-24 22:47:27,00:26:75:f6:e8:34,EDDED,[WPA-PSK-CCMP+TKIP][ESS],-81,11,14.64312869,121.05983703
2018-04-24 22:47:35,48:fd:8e:b9:42:d4,MYKE'S GRILL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64304753,121.05984066
2018-04-24 22:47:51,00:26:75:f5:d7:50,AAntss,[WPA2-PSK-CCMP][ESS],-82,2,14.6431583,121.05986807
2018-04-24 23:36:46,36:69:87:f8:50:8a,JSQArchitecture,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-70,1,14.64628915,121.05950655
2018-04-24 22:48:32,fc:f5:28:3e:13:68,PLDTMyDSLD-Family,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,11,14.64355148,121.05982908
2018-04-24 22:48:32,bc:c0:0f:81:e8:78,ScratchmediaVisuals,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,9,14.64355148,121.05982908
2018-04-24 22:55:23,6e:b0:ce:20:7b:98,NETGEAR-Guest,[WPA2-PSK-CCMP][ESS],-67,6,14.6450919,121.0594752
2018-04-24 22:55:19,6c:b0:ce:20:7b:9a,1 Primary TV East,[WPA2-PSK-CCMP][WPS][ESS],-57,44,14.64507309,121.059507
2018-04-24 23:28:10,6c:b0:ce:20:7b:98,2 Secondary TV East,[WPA2-PSK-CCMP][WPS][ESS],-64,6,14.64502102,121.05955827
2018-04-24 22:50:07,08:95:2a:5e:12:62,SKYbroadbandE48A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-77,1,14.64424034,121.06004313
2018-04-24 22:49:32,48:00:33:62:17:0d,SKYbroadband170A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,6,14.64409637,121.0597741
2018-04-24 22:50:01,54:e6:fc:e4:bc:10,marzan-net,[WPA2-PSK-CCMP][WPS][ESS],-76,1,14.64420891,121.05996963
2018-04-24 22:50:55,bc:c0:0f:c8:a9:e8,DIET DIVA PLDT,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-63,7,14.64425081,121.06046712
2018-04-24 22:52:04,00:25:9c:c9:e8:79,linksys,[ESS],-69,11,14.64425858,121.06049098
2018-04-24 22:50:43,80:29:94:67:c0:41,SKYbroadbandC03E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,11,14.64424882,121.06035866
2018-04-24 22:50:52,bc:c0:0f:c8:a9:ec,DIET DIVA PLDT 5Ghz,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-66,112,14.64425392,121.06044005
2018-04-24 22:50:15,5c:f2:86:2b:90:02,,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,7,14.64423875,121.06012626
2018-04-24 22:50:19,14:ab:f0:4d:79:30,MakeUpMoYourself,[WPA2-PSK-CCMP][WPS][ESS],-87,6,14.64421656,121.06016104
2018-04-24 22:50:27,00:1a:ef:42:09:8b,DietDiva,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-78,3,14.64423442,121.06024061
2018-04-24 22:50:27,50:09:59:85:b9:51,SKYbroadbandB94E,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,1,14.64423442,121.06024061
2018-04-24 22:50:27,8c:4c:ad:07:3d:83,DeeCar Automated,[WPA2-PSK-CCMP][WPS][ESS],-85,8,14.64423442,121.06024061
2018-04-24 22:50:52,ec:8a:4c:a6:68:6c,bayanDSLWiFi_686C,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-63,3,14.64425392,121.06044005
2018-04-24 23:30:51,88:3f:d3:06:54:10,HUAWEI-7Qj3,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-81,9,14.64447217,121.06031226
2018-04-24 22:50:43,1a:74:2e:94:35:cc,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-73,11,14.64424882,121.06035866
2018-04-24 23:30:59,94:87:7c:b6:ce:e0,ARRIS-CEE2,[WPA2-PSK-CCMP][WPS][ESS],-59,6,14.64455215,121.0603241
2018-04-24 22:50:36,3a:f7:3d:af:ee:f3,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-84,2,14.64422612,121.06031077
2018-04-24 22:50:39,90:61:0c:38:1b:94,PLDTHOMEREPEATER81B94,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,6,14.64424198,121.06032758
2018-04-24 22:50:43,48:00:33:a7:c6:59,SKYbroadbandC656,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,6,14.64424882,121.06035866
2018-04-24 22:50:48,78:c1:a7:23:46:ce,Jeri,[WPA-PSK-CCMP+TKIP][WPS][ESS],-88,1,14.64424897,121.06040031
2018-04-24 22:51:08,70:54:d2:0e:f9:af,40e1fb,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-77,1,14.64424811,121.0605919
2018-04-24 22:51:04,90:61:0c:2e:98:25,PLDTHOMEDSLbulok,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-72,11,14.64425248,121.06055294
2018-04-24 22:51:04,78:c1:a7:23:af:52,SA WAKAS,[WPA-PSK-CCMP+TKIP][WPS][ESS],-77,11,14.64425248,121.06055294
2018-04-24 22:52:00,70:5a:9e:da:3a:25,SKYLaz,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,5,14.64425121,121.06051895
2018-04-24 22:51:08,bc:c0:0f:bf:6d:14,PLDTHOMEFIBR5Gf6d10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-87,149,14.64424811,121.0605919
2018-04-24 22:51:20,bc:c0:0f:bf:6d:10,PLDTHOMEFIBRf6d10,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-78,8,14.64424782,121.06068998
2018-04-24 22:51:08,e8:61:7e:63:e0:55,PS4-2226EC77C186,[WPA2-PSK-CCMP][ESS],-86,5,14.64424811,121.0605919
2018-04-24 22:51:20,58:70:c6:fc:43:8d,YICarCam_fc438d,[WPA2-PSK-CCMP][WPS][ESS],-77,5,14.64424782,121.06068998
2018-04-24 22:51:35,e8:4e:84:b2:aa:f3,Expensive taste,[WPA2-PSK-CCMP][ESS],-81,11,14.64427333,121.06076549
2018-04-24 23:31:31,00:22:b0:f3:b1:63,Bundits,[WPA2-PSK-CCMP][WPS][ESS],-60,8,14.64487647,121.06027493
2018-04-24 22:52:28,d0:b2:c4:2b:f0:92,Dietdiva,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,11,14.6442384,121.0602897
2018-04-24 23:32:43,e4:7d:eb:03:20:8f,BDMWW,[WPA2-PSK-CCMP+TKIP][ESS],-53,10,14.64551268,121.06004089
2018-04-24 22:52:35,bc:98:89:9c:55:b1,,[ESS],-89,11,14.6442416,121.0602406
2018-04-24 22:53:20,82:d0:9b:5c:13:d4,Y221 9361,[WPA2-PSK-CCMP][WPS][ESS],-86,6,14.64421291,121.05979828
2018-04-24 22:55:19,66:b0:ce:20:7b:9a,NETGEAR-5G-Guest,[WPA2-PSK-CCMP][ESS],-57,44,14.64507309,121.059507
2018-04-24 22:56:21,98:e7:f5:f6:07:bf,Mobile101,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-73,5,14.6446812,121.05919318
2018-04-24 22:54:33,cc:06:77:21:76:14,PLDTHOMEFIBR5G17610,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-74,36,14.64477376,121.0597219
2018-04-24 22:54:33,4e:f9:5d:85:c5:09,Gaming,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-62,6,14.64477376,121.0597219
2018-04-24 23:28:34,4c:f9:5d:85:c5:08,navarro,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-65,6,14.64480127,121.05969859
2018-04-24 23:33:03,50:c7:bf:34:32:cc,TP-LINK_32CC,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-52,2,14.6455445,121.05981486
2018-04-24 22:54:33,cc:06:77:21:76:10,PLDTHOMEFIBR17610,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-66,1,14.64477376,121.0597219
2018-04-24 23:28:34,00:13:33:fe:92:2f,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,11,14.64480127,121.05969859
2018-04-24 22:53:48,88:3f:d3:2c:54:d8,Pascual Nation D Great,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-89,3,14.64440488,121.0597446
2018-04-24 22:54:08,48:00:33:f3:1b:d9,Querubins,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-75,1,14.64455255,121.05971584
2018-04-24 22:53:52,70:5a:9e:40:f5:e2,SKYbroadbandF5DF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-86,1,14.64443377,121.05974475
2018-04-24 23:27:54,bc:c0:0f:1f:8f:f0,PLDT F9,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-61,9,14.64511205,121.05939863
2018-04-24 22:54:12,bc:c0:0f:be:99:9c,PLDTHOMEFIBR5Ge9998,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-70,149,14.64458622,121.05972158
2018-04-24 22:54:30,ec:1a:59:21:65:c8,belkin.5c6.5GHz,[WPA2-PSK-CCMP][WPS][ESS],-69,36,14.64475108,121.0597142
2018-04-24 22:54:20,74:cc:39:97:cc:f8,FIBERHOME_7ccf8,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-69,11,14.64465678,121.05971797
2018-04-24 22:54:30,04:02:1f:18:64:99,WIFEYKO,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,5,14.64475108,121.0597142
2018-04-24 22:54:24,c0:25:e9:61:09:c0,PLDTHOMEFIBR_7ffe80,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-82,4,14.64469666,121.05971667
2018-04-24 23:27:50,00:e0:20:51:3a:1e,PLDT F9-2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-70,4,14.64511821,121.05936012
2018-04-24 23:27:50,5c:54:6d:43:74:e4,Pakabit Ka WiFi Mo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-63,1,14.64511821,121.05936012
2018-04-24 22:54:33,84:16:f9:3c:ef:e4,SKYbroadbandE44E_EXT,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-88,11,14.64477376,121.0597219
2018-04-24 22:55:07,88:d2:74:86:c5:20,bayanDSLWIFI_C520,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-80,1,14.64494187,121.05955551
2018-04-24 22:55:51,cc:06:77:5e:7f:d4,PLDTHOMEFIBR5Ge7fd0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-61,36,14.64485105,121.0593706
2018-04-24 23:27:46,14:b7:f8:0b:9b:ab,SKYbroadband9BA8,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-57,1,14.64512251,121.05932198
2018-04-24 22:55:51,cc:06:77:5e:7f:d0,PLDTHOMEFIBRe7fd0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-57,5,14.64485105,121.0593706
2018-04-24 22:55:55,d0:b2:c4:2b:f5:1a,MARCELO2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,1,14.64482527,121.05935186
2018-04-24 22:55:31,e0:8e:3c:21:f6:a7,bayanDSLWIFI_F6A7,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-88,1,14.64501491,121.05943726
2018-04-24 22:55:43,c8:d7:19:19:75:6a,MARCELO3,[WPA2-PSK-CCMP][WPS][ESS],-81,10,14.64490592,121.05939862
2018-04-24 23:37:06,74:cc:39:bb:51:38,AFMaginhawaOffice,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-84,6,14.64625278,121.05964999
2018-04-24 23:27:38,00:13:33:f5:91:89,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,7,14.64513842,121.05923558
2018-04-24 22:56:21,34:ce:00:1e:a3:cb,MARCELO3_plus,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-70,10,14.6446812,121.05919318
2018-04-24 22:56:17,14:b7:f8:64:90:47,SKYbroadband9044,[WPA2-PSK-CCMP][PMF-OPT][ESS],-80,1,14.64470131,121.05922314
2018-04-24 22:56:10,90:61:0c:11:18:99,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-85,11,14.64473775,121.05926734
2018-04-24 22:56:17,c0:3f:0e:d6:5c:f2,Carlos Maningat,[WPA2-PSK-CCMP][WPS][ESS],-79,6,14.64470131,121.05922314
2018-04-24 22:56:17,50:09:59:db:0b:e6,3 Idiots in the SKY ,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,9,14.64470131,121.05922314
2018-04-24 22:56:21,00:23:69:32:d2:18,MARCELO1,[WPA2-PSK-CCMP][WPS][ESS],-81,6,14.6446812,121.05919318
2018-04-24 22:56:21,48:00:33:a8:8d:7d,maningat,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,1,14.6446812,121.05919318
2018-04-24 22:57:05,90:61:0c:11:d6:cb,PLDTMyDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-70,11,14.64457966,121.05884017
2018-04-24 22:58:06,38:d5:47:0d:ce:3c,ASUS,[WPA2-PSK-CCMP][WPS][ESS],-56,6,14.6445584,121.05825594
2018-04-24 22:56:49,f0:8c:fb:7f:ec:d0,PLDTHOMEFIBR_7fecd0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-76,2,14.64458516,121.05897509
2018-04-24 22:56:41,48:f8:b3:66:72:9a,cisco,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,10,14.64462118,121.05903387
2018-04-24 22:57:09,50:8f:4c:4b:56:b7,BhPP-cmF5bW9uZHYxMDg0,[ESS],-85,1,14.64457636,121.05880038
2018-04-24 22:58:22,cc:06:77:e1:40:c0,piggy,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-64,5,14.64453257,121.05809554
2018-04-24 22:58:02,00:13:33:ed:62:78,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-80,6,14.64455876,121.05828842
2018-04-24 22:58:06,bc:c0:0f:7b:e4:58,razacimo24,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-64,9,14.6445584,121.05825594
2018-04-24 22:57:25,84:16:f9:70:42:18,mariano,[WPA2-PSK-CCMP][WPS][ESS],-87,6,14.64458106,121.05863443
2018-04-24 22:57:38,fc:b4:e6:a9:0a:45,SKYbroadbandC89F,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-76,1,14.6445924,121.05852106
2018-04-24 22:57:29,70:54:d2:1e:83:4c,40bd3e,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-87,1,14.64458852,121.0586008
2018-04-24 22:57:34,40:9b:cd:60:00:e8,KARIMAN2,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-81,11,14.64460233,121.05855908
2018-04-24 23:25:30,74:cc:39:97:e8:c8,FIBERHOME,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-64,10,14.64506651,121.05809623
2018-04-24 22:58:22,14:b7:f8:63:33:ee,SKYbroadband33EB,[WPA2-PSK-CCMP][PMF-OPT][ESS],-61,1,14.64453257,121.05809554
2018-04-24 22:57:54,ac:22:0b:d2:aa:84,KARIMAN,[WPA2-PSK-CCMP][WPS][ESS],-76,149,14.64455656,121.05835917
2018-04-24 22:57:54,cc:06:77:70:7b:fc,PLDTHOMEFIBR5G07bf8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-87,36,14.64455656,121.05835917
2018-04-24 22:57:54,38:d5:47:0d:ce:39,ASUS_RPT,[WPA2-PSK-CCMP][ESS],-80,6,14.64455656,121.05835917
2018-04-24 22:57:54,bc:c0:0f:c9:e6:7c,Potato,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-91,36,14.64455656,121.05835917
2018-04-24 22:58:22,00:16:01:ae:a0:b7,Buffalo,[WPA-PSK-TKIP][ESS],-79,11,14.64453257,121.05809554
2018-04-24 22:58:34,cc:06:77:e1:40:c4,piggy5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-65,36,14.64453483,121.05798505
2018-04-24 22:58:10,80:29:94:67:5f:3d,SKYbroadband5F3A,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,1,14.64454483,121.0582217
2018-04-24 22:58:10,b8:55:10:98:b7:1c,Meepo,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],-86,11,14.64454483,121.0582217
2018-04-24 22:58:26,00:0e:f4:db:d2:7c,PLDTHOMEDSL,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-77,11,14.644523,121.05805485
2018-04-24 22:58:38,cc:06:77:70:7b:f8,PLDTHOMEFIBR07bf8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-82,5,14.6445277,121.05795243
2018-04-24 22:58:30,94:fb:b2:59:f1:58,PLDTHOMEDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,11,14.64452855,121.0580187
2018-04-24 22:58:38,bc:96:80:2b:20:d5,PLDTMyDSL,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-85,11,14.6445277,121.05795243
2018-04-24 22:58:55,90:61:0c:37:76:e9,PLDTHOMEDSL30441,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-71,1,14.64450258,121.05779942
2018-04-24 22:58:50,ec:08:6b:5b:27:ee,TP-LINK_27EE_5G,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-84,149,14.64450694,121.05784225
2018-04-24 22:58:50,48:00:33:a7:88:85,SKYbroadband8882,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-85,1,14.64450694,121.05784225
