BSSID,SSID,Encryption,Channel,Average Beacon Interval,Average Strength Signal,Number of Packets,Interval Summation,RSSI Summation
76:4a:a4:cd:f2:9d,Smart Bro_CDF29D,WPA2/WPA,10,0.200699520111,-66,25,5.01748800278,-1627
00:13:33:dd:f2:f5,connect_ka,WPA2/WPA,11,0.591617912716,-61,45,26.6228060722,-2722
70:9f:2d:a0:16:6c,,WPA2/WPA,10,6.77684117586,-72,39,264.296805859,-2785
9c:6f:52:19:a3:93,ZTEH108N_9A393,WPA,10,3.36101124711,-73,73,245.353821039,-5279
00:13:33:d2:2f:df,PLDTHOMEDSL_56,WPA2/WPA,11,-1,-79,1,0,-79
90:61:0c:11:e9:27,PLDTMyDSL,WPA2/WPA,11,-1,-88,1,0,-88
00:13:33:f7:a0:d2,PLDTHOMEDSL-angelica,WPA2/WPA,1,10.0651436249,-84,24,241.563446999,-2004
90:61:0c:35:bb:f0,PLDTHOMEDSLWALANGLIBRE,WPA2/WPA,1,9.76908391953,-74,25,244.227097988,-1827
9c:6f:52:35:1b:c7,Waki Center,WPA2/WPA,1,15.0913847536,-86,16,241.462156057,-1363
e4:77:23:a5:f9:80,Theo & Joaquin,WPA2/WPA,2,6.73569558064,-85,36,242.485040903,-3029
f8:df:a8:78:39:ae,GLOBE_7839AE,WPA2/WPA,2,11.0337547541,-86,20,220.675095081,-1701
94:46:96:1d:32:dd,PLDTHOMEDSLMQMQ0,WPA2/WPA,5,7.91408953496,-76,28,221.594506979,-2120
88:3f:d3:06:8d:18,chikichikii ,WPA2/WPA,5,2.43492952808,-71,91,221.578587055,-6390
f4:9e:ef:d1:22:9c,PLDTHOMEDSLMarkz,WPA2,5,3.18615074158,-73,70,223.03055191,-5068
d0:65:ca:20:00:9f,HUAWEI-009F,WPA2,5,2.60636212996,-71,84,218.934418917,-5962
94:46:96:1d:02:d6,PLDTHOMEDSLSFSK0,WPA2/WPA,5,20.0705771663,-84,11,220.776348829,-919
52:8f:4c:50:92:6a,DIRECT-ZG-mido,WPA2,5,0.184321594238,-84,5,0.921607971191,-420
1c:dd:ea:e2:63:51,BESO-aGVpZHM,OPN,6,0.225258779526,-89,5,1.12629389763,-442
00:13:33:f5:8f:27,PLDTHOMEDSL,WPA2/WPA,9,7.06243650615,-76,32,225.997968197,-2419
34:ba:9a:54:8c:ec,MICAYA,WPA2,9,24.3049496545,-87,9,218.74454689,-776
94:46:96:18:a2:2b,Saaminlangtoh,WPA2/WPA,10,1.53915736125,-69,130,200.090456963,-8843
d4:a1:48:f2:31:cf,,WPA2/WPA,10,10.0507383466,-78,20,201.014766932,-1560
90:61:0c:17:e5:c4,PPIQC,WPA2/WPA,11,2.29122514526,-68,96,219.957613945,-6456
90:61:0c:17:e5:c3,,WPA2/WPA,11,2.18565842926,-68,93,203.266233921,-6275
00:13:33:f9:ee:5f,PLDTHOMEDSL,WPA2/WPA,11,13.2507961432,-81,15,198.761942148,-1214
94:46:96:1d:87:d8,2pac,WPA2/WPA,11,2.23408982812,-68,82,183.195365906,-5503
18:de:d7:33:ec:40,HUAWEI-yWEU,WPA2/WPA,11,15.6264294216,-84,14,218.770011902,-1171
00:0b:85:1a:d3:c2,COA Exclusive,WEP,11,98.9555571079,-91,2,197.911114216,-181
90:61:0c:3a:81:20,kasmot,WPA2/WPA,1,6.07892008984,-67,33,200.604362965,-2191
90:61:0c:2e:42:a2,PLDTHOMEDSL17058,WPA2/WPA,1,25.6728114401,-84,7,179.70968008,-583
00:13:33:fc:e9:f7,PLDTHOMEDSL,WPA2/WPA,3,0.341337362925,-85,3,1.02401208878,-254
e8:94:f6:42:c4:54,TP-LINK_42C454,WPA2,4,15.2971792221,-86,13,198.863329887,-1108
88:3f:d3:05:de:ec,Thranduil,WPA2/WPA,3,4.00965862274,-83,45,180.434638023,-3706
bc:3f:8f:d1:ce:9c,superkalan,WPA2/WPA,5,2.97545978228,-84,60,178.527586937,-5004
28:ff:3e:3d:e3:2d,bayanDSLWIFI_E32D,WPA2/WPA,5,5.96487224102,-88,4,23.8594889641,-352
1e:1e:e3:00:0a:ba,DIRECT-Cj,WPA2,6,5.3900791226,-79,33,177.872611046,-2585
00:1e:c8:a0:5f:c2,NielLyn,WPA2,6,14.7966731787,-80,12,177.560078144,-958
90:61:0c:35:cd:53,TUERCA,WPA2/WPA,11,20.6209589839,-88,8,164.967671871,-698
e4:7d:eb:03:7d:ee,P01I-7DEE,WPA2,6,-1,-89,1,0,-89
1c:74:0d:1a:af:88,PLDTHOMEDSL38PYE,WPA2/WPA,7,12.0517402245,-85,13,156.672622919,-1102
94:46:96:1f:b4:22,KROSS,WPA2/WPA,7,52.1909916401,-89,3,156.57297492,-267
90:61:0c:35:4a:77,PLDTHOMEDSL19063,WPA2/WPA,11,1.66376549436,-64,97,161.385252953,-6139
4c:81:20:92:d2:aa,PLDTHOMEDSL2D2AA,WPA2,10,0.0512019395828,-91,2,0.102403879166,-181
90:61:0c:3a:b1:2e,PLDTHOMEDSL45358,WPA2/WPA,11,7.02792510233,-83,19,133.530576944,-1562
94:46:96:1f:ef:91,SOPHIA2018,WPA2/WPA,11,2.0128881611,-72,67,134.863506794,-4803
e0:8e:3c:16:80:25,virus,WPA2/WPA,1,1.55927697908,-71,88,137.216374159,-6165
90:61:0c:3a:48:73,PLDTHOMEDSL18547,WPA2/WPA,1,44.5787470341,-77,3,133.736241102,-230
00:1f:fb:ba:84:57,HomeBro_ULTERA,WPA2,1,2.97421886656,-73,45,133.839848995,-3266
94:46:96:1f:6f:49,PLDTHOMEDSLH3HC0,WPA2/WPA,1,9.47193949563,-84,14,132.607152939,-1165
00:13:33:db:08:e4,PLDTHOMEDSLDefault,WPA,2,5.81900682657,-84,23,133.837157011,-1917
9c:6f:52:1d:24:9f,ZTEH108N_D249F,WPA,2,5.48696400722,-86,24,131.687136173,-2043
2c:dd:95:f4:07:8a,PLDTHOMEDSL4078A,WPA2,6,1.12238330233,-62,102,114.483096838,-6259
00:13:33:e9:58:49,PLDTHOMEDSL_mo_to,WPA2,8,-1,-87,1,0,-87
88:d2:74:86:cb:86,Secret!!!,WPA2/WPA,10,27.1362420321,-88,4,108.544968128,-351
e4:72:e2:f3:a0:a0,Alberto Family,WPA2/WPA,11,4.68730808298,-81,24,112.495393991,-1942
8c:34:fd:41:07:7d,HUAWEI-E5330-077D,WPA2,11,1.53741656264,-79,73,112.231409073,-5706
50:a7:2b:72:dc:c1,,WPA2,11,18.1250214974,-88,6,108.750128984,-527
b8:ec:a3:44:9e:ef,PLDTWIFIMANGSIMON,WPA2/WPA,13,1.33120832792,-76,82,109.15908289,-6198
90:61:0c:40:ad:af,PLDTHOMEDSL44463,WPA2/WPA,1,10.9057050049,-86,8,87.2456400394,-686
90:61:0c:35:4a:ff,PLDTHOMEDSL19199,WPA2/WPA,1,2.11873709588,-72,42,88.9869580269,-2987
d8:d8:66:00:b2:c7,Maricel,WPA2,2,1.0104598964,-66,68,68.7112729549,-4459
88:3f:d3:05:76:60,Melody,WPA2/WPA,2,-1,-88,1,0,-88
00:26:75:d4:57:08,MOAOPT1,WPA,4,1.16401696205,-72,79,91.9573400021,-5621
f0:98:38:07:d8:80,aydumo,WPA2/WPA,4,-1,-90,1,0,-90
e4:18:6b:c2:8d:54,MIGO,WPA2/WPA,6,0.916386234517,-73,98,89.8058509827,-7152
f0:98:38:72:f2:f8,JannelGayle,WPA2/WPA,6,18.5318663518,-90,6,111.191198111,-538
94:a7:b7:26:4d:96,bayanDSLWIFI_4D96,WPA2/WPA,7,7.47505187988,-88,9,67.2754669189,-792
34:ba:9a:54:9b:5a,Smart_Bro_549B5A,WPA2,7,1.19239160521,-75,58,69.1587131023,-4316
bc:c0:0f:7b:63:e0,FIBERHOME_b63e0,WPA2/WPA,8,0.102384328842,-86,3,0.307152986526,-257
90:61:0c:1d:0b:56,COA_SYATOY,WPA2,11,0.919564349651,-68,100,91.9564349651,-6776
f0:98:38:a0:11:f0,jasperanz,WPA2/WPA,10,6.13977037777,-83,11,67.5374741554,-903
f0:98:38:a0:1c:08,dckyle,WPA2/WPA,11,1.75037846198,-79,52,91.0196800232,-4081
88:d2:74:86:c9:50,3,WPA2/WPA,10,0.256014148394,-90,6,1.53608489037,-540
88:3f:d3:06:0e:20,hula,WPA2/WPA,11,1.21092522621,-79,75,90.8193919659,-5888
78:c1:a7:00:3d:f8,ZTEH108N_03DF8,WPA,11,0.0512084960938,-88,2,0.102416992188,-175
78:c1:a7:02:bd:58,ZTEH108N_2BD58,WPA,11,1.03907310963,-73,62,64.4225327969,-4485
00:26:75:f7:0d:74,virus,WPA,1,0.901931923169,-73,52,46.9004600048,-3763
84:16:f9:ec:34:64,SUPERGIVEN,WPA2/WPA,1,22.0161589781,-84,3,66.0484769344,-251
94:46:96:19:53:79,PLDTHOMEDSLMWM00,WPA2/WPA,1,11.545892477,-83,4,46.1835699081,-332
fa:8f:ca:38:e0:c2,,OPN,1,-1,-88,1,0,-88
00:13:33:fc:e8:8a,PLDTHOMEDSL,WPA2/WPA,2,2.98322785695,-79,15,44.7484178543,-1176
88:3f:d3:06:83:bc,parllyn,WPA2/WPA,4,1.11662504787,-75,63,70.3473780155,-4683
0c:bd:51:2c:a7:95,Smart Bro_A795,WPA,3,2.13179727034,-84,11,23.4497699738,-923
48:7b:6b:f0:62:0c,ESPARRAGO,WPA2/WPA,5,4.90727720261,-79,10,49.0727720261,-784
a0:f8:49:ee:88:e0,REGION IV-A,WPA2,6,2.3756972909,-80,20,47.5139458179,-1594
34:ba:9a:57:54:f9,nightmare ,WPA2,8,0.582235158658,-74,51,29.6939930916,-3759
b8:ec:a3:42:a1:11,PLDTMyDSLBiz88080,WPA2/WPA,9,3.62792628152,-91,7,25.3954839706,-633
72:ec:a3:42:a1:12,PLDTMyDSLBiz_RSA,WPA2/WPA,9,3.5694059985,-90,7,24.9858419895,-625
6c:8b:2f:8c:ae:c6,piyahjham,WPA2/WPA,11,8.70419200261,-85,3,26.1125760078,-254
d0:ff:98:31:fd:ac,Quilicol family,WPA2/WPA,11,0.563189029694,-92,2,1.12637805939,-184
00:26:75:ea:cb:14,gppcoa,WPA,11,-1,-89,1,0,-89
c4:86:e9:ac:47:b8,Kjopzcarwash,WPA2/WPA,1,1.15884059126,-77,22,25.4944930077,-1691
58:1f:28:21:5d:e3,HUAWEI-E5330-5DE3,WPA2,1,3.95949435234,-85,6,23.756966114,-510
a0:f8:49:ee:9e:c2,COA Exclusive,WPA2,1,0.238932291667,-81,3,0.716796875,-241
f0:98:38:a0:12:24,HUAWEI-2sbr,WPA2/WPA,3,0.260006590323,-79,22,5.72014498711,-1720
f8:32:e4:b7:af:78,rwing,WPA2,2,0.153607487679,-91,2,0.307214975357,-181
78:c1:a7:05:4f:28,nathanstore,WPA,5,0.375471671422,-88,3,1.12641501427,-262
6e:5c:14:e1:a2:36,sexy jonna,WPA,5,0.131663731166,-85,7,0.921646118164,-593
38:a2:8c:fb:3e:b7,Mitsubishi Wireless TV 553,OPN,36,-1,-86,1,0,-86
ec:8a:4c:a6:4d:b8,bayanDSLWiFi_4DB8,WPA2/WPA,10,-1,-81,1,0,-81
aa:a6:68:80:aa:70,Ang Smart mo Bro,WPA2/WPA,1,0.230415920417,-81,12,2.764991045,-968
e4:18:6b:bb:7e:4e,PLDTMyDSLBiz77840,WPA2/WPA,7,-1,-88,1,0,-88
9e:a9:e4:d4:ca:b0,jaycee,WPA2,11,0.426667014758,-87,6,2.56000208855,-518
90:61:0c:2d:eb:52,PLDTHOMEDSL60242,WPA2/WPA,1,0.0511800050735,-86,2,0.102360010147,-172
c8:14:51:59:e5:c6,HUAWEI-E5C6,WPA2,1,0.546161015828,-82,3,1.63848304749,-246
94:46:96:1d:30:3a,PLDTHOMEDSLCRCM0,WPA2/WPA,1,0.306889613469,-78,3,0.920668840408,-233
c8:d7:19:db:28:5f,Andes,WPA2/WPA,13,0.233086665471,-92,3,0.699259996414,-274
90:61:0c:2e:44:0c,PLDTHOMEDSL17420,WPA2/WPA,1,-1,-84,1,0,-84
18:de:d7:34:0e:e8,HUAWEI-c6nC,WPA2/WPA,5,4.86710578203,-87,4,19.4684231281,-347
34:6b:d3:b1:0a:2f,Connect4G,WPA2/WPA,7,0.160921130862,-90,7,1.12644791603,-628
90:61:0c:35:41:2b,PLDTHOMEDSL_YenKc,WPA2/WPA,7,-1,-90,1,0,-90
f0:98:38:07:d5:f8,yelenascloset,WPA2/WPA,8,-1,-89,1,0,-89
42:53:49:86:58:7b,Connectify-me,WPA2,11,0.194451451302,-78,20,3.88902902603,-1553
1c:74:0d:17:86:34,PLDTHOMEDSL63VRU,WPA2/WPA,10,0.768326997757,-85,2,1.53665399551,-169
94:a7:b7:26:69:64,bayanDSLWIFI_6964,WPA2/WPA,1,-1,-83,1,0,-83
8c:eb:c6:93:29:d0,GRB,WPA2/WPA,6,0.230405032635,-90,4,0.921620130539,-357
34:ba:9a:54:e1:b2,Smart_Bro_54E1B2,WPA2,8,-1,-91,1,0,-91
36:69:87:a1:9b:7a,foxy.R,WPA2,13,0.187741835912,-90,6,1.12645101547,-535
94:a7:b7:26:60:bd,bayanDSLWIFI_60BD,WPA2/WPA,3,-1,-90,1,0,-90
1c:74:0d:16:63:78,PLDTHOMEDSLnapier,WPA2/WPA,4,0.136557976405,-90,3,0.409673929214,-269
38:2d:e8:c8:09:c6,BS8h-Y2Vwcw,OPN,6,-1,-93,1,0,-93
90:61:0c:2e:0e:fa,PLDTHOMEDSLlipdide,WPA2/WPA,11,1.0496224761,-83,4,4.1984899044,-329
c4:07:2f:81:7b:b1,lhynceyh,WPA2,0,0.341334660848,-88,3,1.02400398254,-262
00:13:33:d0:76:f7,,WPA2/WPA,11,0.4095941782,-83,6,2.4575650692,-498
90:61:0c:3a:50:01,kelcheng22,WPA2/WPA,11,0.102410554886,-91,2,0.204821109772,-182
78:c1:a7:02:75:ec,,WPA2/WPA,1,-1,-83,1,0,-83
00:13:33:f0:0a:7d,PLDTHOMEDSLGanigan-Sulaiman,WPA2/WPA,1,-1,-87,1,0,-87
94:46:96:1f:85:fb,PLDTHOMEDSLIMIV0,WPA2/WPA,3,0.197481495993,-87,14,2.76474094391,-1217
34:08:04:0b:a1:20,Adventure Time!,WPA2/WPA,9,-1,-89,1,0,-89
00:13:33:d9:9f:cc,PLDTHOMEDSLkapalmo,WPA2/WPA,11,-1,-93,1,0,-93
fc:8b:97:ec:45:b9,PLDTMyDSL,WPA2/WPA,11,-1,-92,1,0,-92
94:46:96:14:9a:9d,PLDTHOMEDSL9M9R0,WPA2/WPA,11,-1,-89,1,0,-89
78:c1:a7:23:6b:52,Mind Your Own Life Asshole,WPA,1,0.307212034861,-79,3,0.921636104584,-236
c8:14:51:59:ec:1e,HUAWEI-EC1E,WPA2,3,-1,-90,1,0,-90
00:1f:fb:c6:38:e7,virus,WPA2,10,0.844811022282,-82,4,3.37924408913,-327
9c:6f:52:19:93:77,,WPA2/WPA,11,0.112632584572,-88,10,1.12632584572,-877
94:46:96:1f:86:0a,CHUBSENCHOPS,WPA2/WPA,11,0.409633994102,-91,2,0.819267988205,-181
84:16:f9:78:ca:3c,TP-LINK_WA855RE,WPA2,11,0.170666337013,-89,6,1.02399802208,-531
78:c1:a7:06:8b:d0,ZTEH108N_68BD0,WPA,11,0.0511770248413,-92,2,0.102354049683,-183
a8:a6:68:e0:2a:3c,FREE WIFI,WPA2/WPA,1,0.122834777832,-78,5,0.61417388916,-389
f4:9e:ef:d1:67:f0,PLDTHOMEDSL167F0,WPA2/WPA,5,0.204805109236,-87,18,3.68649196625,-1556
cc:06:77:5c:9c:e0,Villacrusis 2.4,WPA2/WPA,5,0.136529604594,-84,15,2.04794406891,-1258
00:22:75:f1:aa:41,makabees,WPA2/WPA,6,0.267804457591,-87,13,3.48145794868,-1130
88:d2:74:86:ae:0a,Paparudzwifi,WPA2/WPA,9,0.207362323999,-75,40,8.29449295998,-2992
78:c1:a7:05:5f:9c,ZTEH108N_55F9C,WPA,9,0.296958994865,-89,10,2.96958994865,-882
9c:6f:52:35:14:3b,bayanDSLWIFI_143B,WPA2,11,0.15544074553,-71,27,4.19690012932,-1908
b0:b2:dc:75:35:74,PLDTMyDSL,WPA2/WPA,11,1.05820099513,-92,3,3.17460298538,-274
88:d2:74:86:b1:f7,Lumagbas Catering,WPA2/WPA,11,0.170661330223,-89,6,1.02396798134,-531
9c:6f:52:1c:92:f7,nephiaphoebe1124,WPA,1,4.19847436746,-87,6,25.1908462048,-522
cc:06:77:5c:8b:50,PLDTHOMEFIBRc8b50,WPA2/WPA,5,0.694046225813,-78,36,24.9856641293,-2783
2c:30:33:4e:21:62,NG24,WPA2,6,1.81137475601,-87,13,23.5478718281,-1128
00:13:33:c0:c4:39,PLDTHOMEDSL,WPA2/WPA,11,3.23293856212,-91,7,22.6305699348,-633
90:61:0c:2e:f3:27,PLDTHOMEDSL62247,WPA2/WPA,1,0.182857854026,-84,14,2.56000995636,-1173
cc:06:77:b4:38:f8,PLDTHOMEFIBRRAMOS2.4G,WPA2/WPA,1,1.67499336175,-75,14,23.4499070644,-1039
6c:3b:6b:9c:8e:dd,NORMAN WIFI 4 RENT,OPN,1,15.1928536892,-92,3,45.5785610676,-276
cc:06:77:e2:55:20,PLDTHOMEFIBR25520,WPA2/WPA,6,0.184123420715,-93,5,0.920617103577,-464
d4:6e:0e:d4:6a:5c,PLDTHOMEDSL57753_EXT,WPA2/WPA,7,0.650251853466,-86,40,26.0100741386,-3440
e8:40:f2:2d:86:71,AcunaRES,WPA,1,0.318591541714,-86,9,2.86732387543,-769
94:46:96:15:54:27,PLDTHOMEDSL6S6N0,WPA2/WPA,5,0.166410386562,-85,8,1.3312830925,-679
d4:6e:0e:bd:1c:54,REDCIRCLE,WPA2/WPA,6,1.44898759127,-90,20,28.9797518253,-1786
78:44:76:c8:1b:e8,TPLINK,WPA2,6,0.153081695239,-90,6,0.918490171432,-538
50:09:59:db:39:ea,SKYbroadband39E7,WPA2/WPA,6,0.102414488792,-89,2,0.204828977585,-177
90:61:0c:2c:e1:99,PLDTHOMEDSL57753,WPA2/WPA,7,-1,-93,1,0,-93
88:3f:d3:06:4c:28,Secret Garden,WPA2/WPA,9,13.1963984966,-89,2,26.3927969933,-177
34:ba:9a:56:66:99,Risa Perez,WPA2,10,0.232696164738,-88,11,2.55965781212,-966
00:0e:f4:db:e1:71,PLDTHOMEDSL,WPA2/WPA,11,0.153605427061,-76,28,4.3009519577,-2121
bc:96:80:d9:8a:be,PLDTMyDSL,WPA2/WPA,11,0.149668959471,-79,26,3.89139294624,-2049
9c:a9:e4:93:5c:4c,no net,WPA2/WPA,11,-1,-88,1,0,-88
80:29:94:67:6c:6d,SKYbroadband6C6A,WPA2/WPA,1,0.204802155495,-84,12,2.45762586594,-1000
78:54:2e:59:49:a8,dlink,WPA2/WPA,1,0.112638497353,-85,10,1.12638497353,-844
00:13:33:fd:77:ff,PLDTHOMEDSLKING,WPA2/WPA,1,-1,-84,1,0,-84
00:13:33:ed:26:f5,PLDTHOMEDSL,WPA2/WPA,2,0.283565392861,-83,13,3.68635010719,-1071
18:de:d7:34:12:d4,BF38HOMES,WPA2/WPA,3,0.401416858037,-90,6,2.40850114822,-537
94:46:96:16:f9:0d,PLDTHOMEDSLS7S70,WPA2/WPA,5,0.195886383886,-89,23,4.50538682938,-2027
00:23:69:f6:49:84,TotallyNotWifi,WPA2/WPA,6,0.329143643379,-87,14,4.60801100731,-1208
2c:dd:95:f4:be:96,PLDTHOMEDSL_WIFI,WPA2/WPA,6,0.0682009855906,-90,3,0.204602956772,-268
e0:69:95:27:89:aa,a70ed8,WPA,6,0.136547327042,-95,3,0.409641981125,-283
30:b5:c2:66:41:9e,Romiranda Net,WPA2/WPA,7,2.42969001423,-88,11,26.7265901566,-961
90:61:0c:40:c1:c0,PLDTHOMEDSL49600,WPA2/WPA,8,1.58718800545,-86,2,3.17437601089,-172
00:13:33:e6:49:fb,PLDTHOMEDSL,WPA2/WPA,11,0.337319640552,-81,17,5.73443388939,-1365
f4:9e:ef:d2:29:e8,PLDTHOMEDSL_:),WPA2/WPA,10,0.256000995636,-85,2,0.512001991272,-169
d4:6e:0e:b1:c7:39,nsg_1st,WPA2/WPA,11,1.16649109384,-87,23,26.8292951584,-2001
c0:25:e9:5d:ce:a0,Telstra_SMC BellTel,WPA2/WPA,11,1.10081616044,-87,24,26.4195878506,-2084
fc:8b:97:eb:5f:91,PLDTMyDSL,WPA2/WPA,11,-1,-89,1,0,-89
90:61:0c:16:dc:12,PLDTMyDSL,WPA2/WPA,11,-1,-91,1,0,-91
94:46:96:0e:57:76,PLDTHOMEDSL,WPA2/WPA,1,0.130331061103,-81,33,4.3009250164,-2654
90:61:0c:34:ff:d7,45CAL4u,WPA2/WPA,1,0.204794713429,-88,14,2.86712598801,-1227
90:61:0c:25:da:cf,PLDTHOMEDSL56015,WPA2/WPA,1,0.219428130559,-88,7,1.53599691391,-616
c0:4a:00:4a:43:0e,JIR Salazar 2,WPA2/WPA,2,0.616916020711,-89,3,1.85074806213,-266
c4:e9:84:fd:16:da,JIR Salazar 1,WPA2,3,0.413417657216,-91,3,1.24025297165,-271
94:a7:b7:26:58:02,JIR Office,WPA2/WPA,4,0.220490235549,-84,13,2.86637306213,-1085
34:ce:00:1e:39:b2,JIR Office_plus,WPA2/WPA,4,0.153622746468,-89,4,0.61449098587,-356
14:cc:20:eb:99:76,TP-LINK_nsg builders inc,WPA2/WPA,5,0.204811709268,-86,7,1.43368196487,-602
88:3f:d3:05:82:3c,HUAWEI-836d,WPA2/WPA,6,0.135771323653,-84,34,4.6162250042,-2852
00:21:29:7b:57:9b,Salita,WEP,6,0.210190835752,-89,19,3.99362587929,-1682
5c:f2:86:2a:fc:b0,Globe_LTE MIFI_FCB0,WPA2/WPA,8,-1,-90,1,0,-90
98:de:d0:cc:52:44,BrgyZamora9,WPA2,11,0.384001016617,-88,4,1.53600406647,-352
00:13:33:e9:a3:17,PLDTHOMEDSL,WPA2/WPA,11,-1,-88,1,0,-88
90:61:0c:35:50:3b,PLDTHOMEDSL20539,WPA2/WPA,1,0.180422090349,-80,21,3.78886389732,-1677
cc:a2:23:a1:18:f0,modnails,WPA2/WPA,1,0.409711003304,-83,4,1.63884401321,-330
cc:06:77:76:5e:c0,modnails,WPA2/WPA,1,-1,-90,1,0,-90
60:45:cb:cd:f6:00,little zebra,WPA2,2,-1,-87,1,0,-87
26:aa:4b:5e:37:0b,LittleZebra-guest,OPN,4,0.18773317337,-89,6,1.12639904022,-533
20:aa:4b:5e:37:0b,LittleZebra,WPA2/WPA,4,0.2389412721,-92,3,0.716823816299,-275
88:3f:d3:05:d3:5c,HUAWEI-W8KB,WPA2/WPA,7,0.122168385464,-81,23,2.80987286568,-1858
0c:54:a5:15:7b:6b,481534,WPA2/WPA,6,0.146545001439,-87,7,1.02581501007,-608
36:69:87:89:30:50,Lilybell_Victoria,WPA2,13,3.92536584536,-91,6,23.5521950722,-541
d8:d8:66:00:df:47,BROADBAND,WPA2,3,0.153581023216,-92,2,0.307162046432,-184
76:4a:a4:ce:13:f0,Smart Bro_CE13F0,WPA2/WPA,6,3.63526801268,-87,6,21.8116080761,-521
